,RATE A,RATE B,RATE C,Total
07/03/2018 18.15,83.64,,,83.64
07/03/2018 18.30,89.32,,,89.32
07/03/2018 18.45,96.33,,,96.33
07/03/2018 19.00,98.49,,,98.49
07/03/2018 19.15,97.43,,,97.43
07/03/2018 19.30,98.85,,,98.85
07/03/2018 19.45,102.62,,,102.62
07/03/2018 20.00,102.96,,,102.96
07/03/2018 20.15,107.57,,,107.57
07/03/2018 20.30,111.91,,,111.91
07/03/2018 20.45,113.77,,,113.77
07/03/2018 21.00,111.25,,,111.25
07/03/2018 21.15,112.56,,,112.56
07/03/2018 21.30,118.32,,,118.32
07/03/2018 21.45,122.02,,,122.02
07/03/2018 22.00,120.62,,,120.62
07/03/2018 22.15,,122.11,,122.11
07/03/2018 22.30,,121.98,,121.98
07/03/2018 22.45,,124.64,,124.64
07/03/2018 23.00,,131.99,,131.99
07/03/2018 23.15,,143.7,,143.7
07/03/2018 23.30,,143.17,,143.17
07/03/2018 23.45,,148.2,,148.2
07/03/2018 24.00,,153.72,,153.72
08/03/2018 00.15,,159.7,,159.7
08/03/2018 00.30,,169.09,,169.09
08/03/2018 00.45,,170.18,,170.18
08/03/2018 01.00,,171.17,,171.17
08/03/2018 01.15,,167.39,,167.39
08/03/2018 01.30,,160.2,,160.2
08/03/2018 01.45,,159.91,,159.91
08/03/2018 02.00,,161.41,,161.41
08/03/2018 02.15,,155.34,,155.34
08/03/2018 02.30,,157.15,,157.15
08/03/2018 02.45,,148.96,,148.96
08/03/2018 03.00,,144.75,,144.75
08/03/2018 03.15,,143.85,,143.85
08/03/2018 03.30,,139.04,,139.04
08/03/2018 03.45,,134.01,,134.01
08/03/2018 04.00,,132.35,,132.35
08/03/2018 04.15,,132.43,,132.43
08/03/2018 04.30,,129.62,,129.62
08/03/2018 04.45,,127.59,,127.59
08/03/2018 05.00,,123.19,,123.19
08/03/2018 05.15,,123.93,,123.93
08/03/2018 05.30,,122.52,,122.52
08/03/2018 05.45,,122.2,,122.2
08/03/2018 06.00,,120.73,,120.73
08/03/2018 06.15,,120.83,,120.83
08/03/2018 06.30,,119.61,,119.61
08/03/2018 06.45,,119.93,,119.93
08/03/2018 07.00,,113.96,,113.96
08/03/2018 07.15,,116.48,,116.48
08/03/2018 07.30,,115.61,,115.61
08/03/2018 07.45,,116.88,,116.88
08/03/2018 08.00,,117.36,,117.36
08/03/2018 08.15,,122.91,,122.91
08/03/2018 08.30,,116.94,,116.94
08/03/2018 08.45,,114.78,,114.78
08/03/2018 09.00,,114.2,,114.2
08/03/2018 09.15,110.49,,,110.49
08/03/2018 09.30,99.25,,,99.25
08/03/2018 09.45,87.91,,,87.91
08/03/2018 10.00,81.45,,,81.45
08/03/2018 10.15,78.17,,,78.17
08/03/2018 10.30,77.41,,,77.41
08/03/2018 10.45,71.58,,,71.58
08/03/2018 11.00,67.16,,,67.16
08/03/2018 11.15,67.96,,,67.96
08/03/2018 11.30,72.82,,,72.82
08/03/2018 11.45,68.93,,,68.93
08/03/2018 12.00,72.11,,,72.11
08/03/2018 12.15,72.61,,,72.61
08/03/2018 12.30,74.38,,,74.38
08/03/2018 12.45,81.45,,,81.45
08/03/2018 13.00,72.06,,,72.06
08/03/2018 13.15,77.62,,,77.62
08/03/2018 13.30,83.48,,,83.48
08/03/2018 13.45,87.19,,,87.19
08/03/2018 14.00,85.27,,,85.27
08/03/2018 14.15,79.9,,,79.9
08/03/2018 14.30,72.69,,,72.69
08/03/2018 14.45,75.5,,,75.5
08/03/2018 15.00,77.91,,,77.91
08/03/2018 15.15,80.01,,,80.01
08/03/2018 15.30,80.56,,,80.56
08/03/2018 15.45,78.88,,,78.88
08/03/2018 16.00,74.95,,,74.95
08/03/2018 16.15,73.08,,,73.08
08/03/2018 16.30,69.93,,,69.93
08/03/2018 16.45,69.29,,,69.29
08/03/2018 17.00,72.67,,,72.67
08/03/2018 17.15,76.37,,,76.37
08/03/2018 17.30,77.04,,,77.04
08/03/2018 17.45,81.27,,,81.27
08/03/2018 18.00,86.09,,,86.09
08/03/2018 18.15,88.67,,,88.67
08/03/2018 18.30,91.83,,,91.83
08/03/2018 18.45,98.61,,,98.61
08/03/2018 19.00,102.25,,,102.25
08/03/2018 19.15,101.35,,,101.35
08/03/2018 19.30,105.94,,,105.94
08/03/2018 19.45,110.44,,,110.44
08/03/2018 20.00,115.02,,,115.02
08/03/2018 20.15,117.43,,,117.43
08/03/2018 20.30,123.25,,,123.25
08/03/2018 20.45,120.91,,,120.91
08/03/2018 21.00,123.49,,,123.49
08/03/2018 21.15,123.27,,,123.27
08/03/2018 21.30,130.99,,,130.99
08/03/2018 21.45,131.48,,,131.48
08/03/2018 22.00,132.72,,,132.72
08/03/2018 22.15,,133.64,,133.64
08/03/2018 22.30,,138.97,,138.97
08/03/2018 22.45,,137.02,,137.02
08/03/2018 23.00,,137.6,,137.6
08/03/2018 23.15,,151.75,,151.75
08/03/2018 23.30,,160.07,,160.07
08/03/2018 23.45,,167.94,,167.94
08/03/2018 24.00,,171.7,,171.7
09/03/2018 00.15,,173.6,,173.6
09/03/2018 00.30,,177.47,,177.47
09/03/2018 00.45,,182.65,,182.65
09/03/2018 01.00,,186.47,,186.47
09/03/2018 01.15,,182.42,,182.42
09/03/2018 01.30,,183.62,,183.62
09/03/2018 01.45,,178.57,,178.57
09/03/2018 02.00,,172.97,,172.97
09/03/2018 02.15,,169.28,,169.28
09/03/2018 02.30,,165.09,,165.09
09/03/2018 02.45,,164.49,,164.49
09/03/2018 03.00,,157.54,,157.54
09/03/2018 03.15,,152.64,,152.64
09/03/2018 03.30,,153.52,,153.52
09/03/2018 03.45,,149.31,,149.31
09/03/2018 04.00,,147.2,,147.2
09/03/2018 04.15,,143.67,,143.67
09/03/2018 04.30,,140.46,,140.46
09/03/2018 04.45,,142.01,,142.01
09/03/2018 05.00,,136.89,,136.89
09/03/2018 05.15,,136.56,,136.56
09/03/2018 05.30,,137.39,,137.39
09/03/2018 05.45,,137.12,,137.12
09/03/2018 06.00,,132.23,,132.23
09/03/2018 06.15,,130.39,,130.39
09/03/2018 06.30,,129.25,,129.25
09/03/2018 06.45,,125.4,,125.4
09/03/2018 07.00,,123.51,,123.51
09/03/2018 07.15,,121.49,,121.49
09/03/2018 07.30,,121.44,,121.44
09/03/2018 07.45,,116.28,,116.28
09/03/2018 08.00,,117.12,,117.12
09/03/2018 08.15,,116.52,,116.52
09/03/2018 08.30,,116.14,,116.14
09/03/2018 08.45,,107.82,,107.82
09/03/2018 09.00,,100.27,,100.27
09/03/2018 09.15,100.82,,,100.82
09/03/2018 09.30,94.17,,,94.17
09/03/2018 09.45,90.82,,,90.82
09/03/2018 10.00,78.4,,,78.4
09/03/2018 10.15,76.58,,,76.58
09/03/2018 10.30,75.01,,,75.01
09/03/2018 10.45,72.87,,,72.87
09/03/2018 11.00,71.38,,,71.38
09/03/2018 11.15,66.92,,,66.92
09/03/2018 11.30,64.92,,,64.92
09/03/2018 11.45,64.56,,,64.56
09/03/2018 12.00,65.58,,,65.58
09/03/2018 12.15,66.4,,,66.4
09/03/2018 12.30,63.35,,,63.35
09/03/2018 12.45,64.59,,,64.59
09/03/2018 13.00,64.5,,,64.5
09/03/2018 13.15,65.03,,,65.03
09/03/2018 13.30,65.35,,,65.35
09/03/2018 13.45,63.75,,,63.75
09/03/2018 14.00,59.88,,,59.88
09/03/2018 14.15,57.8,,,57.8
09/03/2018 14.30,55.95,,,55.95
09/03/2018 14.45,61.64,,,61.64
09/03/2018 15.00,61,,,61
09/03/2018 15.15,61.19,,,61.19
09/03/2018 15.30,65.46,,,65.46
09/03/2018 15.45,58.43,,,58.43
09/03/2018 16.00,57.59,,,57.59
09/03/2018 16.15,55.9,,,55.9
09/03/2018 16.30,61.83,,,61.83
09/03/2018 16.45,59.74,,,59.74
09/03/2018 17.00,61.35,,,61.35
09/03/2018 17.15,65.48,,,65.48
09/03/2018 17.30,64.92,,,64.92
09/03/2018 17.45,63.51,,,63.51
09/03/2018 18.00,67.11,,,67.11
09/03/2018 18.15,68.54,,,68.54
09/03/2018 18.30,69.82,,,69.82
09/03/2018 18.45,72.74,,,72.74
09/03/2018 19.00,76.58,,,76.58
09/03/2018 19.15,76.37,,,76.37
09/03/2018 19.30,73.98,,,73.98
09/03/2018 19.45,74,,,74
09/03/2018 20.00,74.4,,,74.4
09/03/2018 20.15,74.43,,,74.43
09/03/2018 20.30,73.66,,,73.66
09/03/2018 20.45,75.75,,,75.75
09/03/2018 21.00,80.09,,,80.09
09/03/2018 21.15,80.75,,,80.75
09/03/2018 21.30,81.25,,,81.25
09/03/2018 21.45,84.62,,,84.62
09/03/2018 22.00,86.98,,,86.98
09/03/2018 22.15,,88.87,,88.87
09/03/2018 22.30,,89.51,,89.51
09/03/2018 22.45,,86.7,,86.7
09/03/2018 23.00,,85.28,,85.28
09/03/2018 23.15,,88.06,,88.06
09/03/2018 23.30,,89.45,,89.45
09/03/2018 23.45,,91.87,,91.87
09/03/2018 24.00,,96.14,,96.14
10/03/2018 00.15,,,98.54,98.54
10/03/2018 00.30,,,100.69,100.69
10/03/2018 00.45,,,104.78,104.78
10/03/2018 01.00,,,103.36,103.36
10/03/2018 01.15,,,102.93,102.93
10/03/2018 01.30,,,99.72,99.72
10/03/2018 01.45,,,101.01,101.01
10/03/2018 02.00,,,102.57,102.57
10/03/2018 02.15,,,97.72,97.72
10/03/2018 02.30,,,95.96,95.96
10/03/2018 02.45,,,93.77,93.77
10/03/2018 03.00,,,91.87,91.87
10/03/2018 03.15,,,89.75,89.75
10/03/2018 03.30,,,87.25,87.25
10/03/2018 03.45,,,86.01,86.01
10/03/2018 04.00,,,84.16,84.16
10/03/2018 04.15,,,79.98,79.98
10/03/2018 04.30,,,79.53,79.53
10/03/2018 04.45,,,79.14,79.14
10/03/2018 05.00,,,76.95,76.95
10/03/2018 05.15,,,78.53,78.53
10/03/2018 05.30,,,79.29,79.29
10/03/2018 05.45,,,80.16,80.16
10/03/2018 06.00,,,78.25,78.25
10/03/2018 06.15,,,77.8,77.8
10/03/2018 06.30,,,76.51,76.51
10/03/2018 06.45,,,72.37,72.37
10/03/2018 07.00,,,71.79,71.79
10/03/2018 07.15,,,74.53,74.53
10/03/2018 07.30,,,74.59,74.59
10/03/2018 07.45,,,72.64,72.64
10/03/2018 08.00,,,70.88,70.88
10/03/2018 08.15,,,72.16,72.16
10/03/2018 08.30,,,70.67,70.67
10/03/2018 08.45,,,75.3,75.3
10/03/2018 09.00,,,76.04,76.04
10/03/2018 09.15,,,71.67,71.67
10/03/2018 09.30,,,73.01,73.01
10/03/2018 09.45,,,74.83,74.83
10/03/2018 10.00,,,70.67,70.67
10/03/2018 10.15,,,68.51,68.51
10/03/2018 10.30,,,59.53,59.53
10/03/2018 10.45,,,60.11,60.11
10/03/2018 11.00,,,61.14,61.14
10/03/2018 11.15,,,58.01,58.01
10/03/2018 11.30,,,57.35,57.35
10/03/2018 11.45,,,60.38,60.38
10/03/2018 12.00,,,62.3,62.3
10/03/2018 12.15,,,62.11,62.11
10/03/2018 12.30,,,54.98,54.98
10/03/2018 12.45,,,51.75,51.75
10/03/2018 13.00,,,54.24,54.24
10/03/2018 13.15,,,59.43,59.43
10/03/2018 13.30,,,56.88,56.88
10/03/2018 13.45,,,53.77,53.77
10/03/2018 14.00,,,61.46,61.46
10/03/2018 14.15,,,61.54,61.54
10/03/2018 14.30,,,52.93,52.93
10/03/2018 14.45,,,54.58,54.58
10/03/2018 15.00,,,53.48,53.48
10/03/2018 15.15,,,56.71,56.71
10/03/2018 15.30,,,54.51,54.51
10/03/2018 15.45,,,60.08,60.08
10/03/2018 16.00,,,59.66,59.66
10/03/2018 16.15,,,62,62
10/03/2018 16.30,,,57.43,57.43
10/03/2018 16.45,,,60.69,60.69
10/03/2018 17.00,,,60.54,60.54
10/03/2018 17.15,,,62.04,62.04
10/03/2018 17.30,,,58.85,58.85
10/03/2018 17.45,,,61.77,61.77
10/03/2018 18.00,,,63.45,63.45
10/03/2018 18.15,,,68.19,68.19
10/03/2018 18.30,,,74.25,74.25
10/03/2018 18.45,,,77.16,77.16
10/03/2018 19.00,,,74.32,74.32
10/03/2018 19.15,,,73.75,73.75
10/03/2018 19.30,,,74.22,74.22
10/03/2018 19.45,,,73.75,73.75
10/03/2018 20.00,,,75.11,75.11
10/03/2018 20.15,,,72.71,72.71
10/03/2018 20.30,,,77.53,77.53
10/03/2018 20.45,,,75.4,75.4
10/03/2018 21.00,,,79.06,79.06
10/03/2018 21.15,,,81.11,81.11
10/03/2018 21.30,,,80.33,80.33
10/03/2018 21.45,,,84.67,84.67
10/03/2018 22.00,,,86.56,86.56
10/03/2018 22.15,,,90.11,90.11
10/03/2018 22.30,,,93.85,93.85
10/03/2018 22.45,,,91.24,91.24
10/03/2018 23.00,,,93.28,93.28
10/03/2018 23.15,,,94.95,94.95
10/03/2018 23.30,,,93.7,93.7
10/03/2018 23.45,,,94.75,94.75
10/03/2018 24.00,,,102.15,102.15
11/03/2018 00.15,,,106.99,106.99
11/03/2018 00.30,,,104.75,104.75
11/03/2018 00.45,,,106.44,106.44
11/03/2018 01.00,,,103.56,103.56
11/03/2018 01.15,,,104.2,104.2
11/03/2018 01.30,,,108.86,108.86
11/03/2018 01.45,,,106.15,106.15
11/03/2018 02.00,,,110.3,110.3
11/03/2018 02.15,,,107.85,107.85
11/03/2018 02.30,,,101.19,101.19
11/03/2018 02.45,,,101.46,101.46
11/03/2018 03.00,,,96.98,96.98
11/03/2018 03.15,,,92.88,92.88
11/03/2018 03.30,,,95.36,95.36
11/03/2018 03.45,,,90.74,90.74
11/03/2018 04.00,,,91.37,91.37
11/03/2018 04.15,,,88.09,88.09
11/03/2018 04.30,,,86.19,86.19
11/03/2018 04.45,,,83.96,83.96
11/03/2018 05.00,,,84.72,84.72
11/03/2018 05.15,,,84.78,84.78
11/03/2018 05.30,,,81.58,81.58
11/03/2018 05.45,,,83.62,83.62
11/03/2018 06.00,,,80.88,80.88
11/03/2018 06.15,,,81.03,81.03
11/03/2018 06.30,,,80.03,80.03
11/03/2018 06.45,,,77.98,77.98
11/03/2018 07.00,,,79.75,79.75
11/03/2018 07.15,,,79.22,79.22
11/03/2018 07.30,,,83.4,83.4
11/03/2018 07.45,,,77.56,77.56
11/03/2018 08.00,,,75.35,75.35
11/03/2018 08.15,,,76.2,76.2
11/03/2018 08.30,,,73.72,73.72
11/03/2018 08.45,,,68.62,68.62
11/03/2018 09.00,,,68.79,68.79
11/03/2018 09.15,,,64.62,64.62
11/03/2018 09.30,,,65.58,65.58
11/03/2018 09.45,,,64.61,64.61
11/03/2018 10.00,,,66.21,66.21
11/03/2018 10.15,,,64,64
11/03/2018 10.30,,,62.25,62.25
11/03/2018 10.45,,,61.83,61.83
11/03/2018 11.00,,,61.85,61.85
11/03/2018 11.15,,,59.25,59.25
11/03/2018 11.30,,,57.21,57.21
11/03/2018 11.45,,,59.88,59.88
11/03/2018 12.00,,,58.08,58.08
11/03/2018 12.15,,,57.34,57.34
11/03/2018 12.30,,,57.66,57.66
11/03/2018 12.45,,,52.75,52.75
11/03/2018 13.00,,,53.09,53.09
11/03/2018 13.15,,,53.09,53.09
11/03/2018 13.30,,,52.8,52.8
11/03/2018 13.45,,,53.03,53.03
11/03/2018 14.00,,,55.03,55.03
11/03/2018 14.15,,,54.34,54.34
11/03/2018 14.30,,,54.56,54.56
11/03/2018 14.45,,,57.53,57.53
11/03/2018 15.00,,,56.51,56.51
11/03/2018 15.15,,,57.82,57.82
11/03/2018 15.30,,,61.93,61.93
11/03/2018 15.45,,,64.54,64.54
11/03/2018 16.00,,,63,63
11/03/2018 16.15,,,60.19,60.19
11/03/2018 16.30,,,63.62,63.62
11/03/2018 16.45,,,62.25,62.25
11/03/2018 17.00,,,66,66
11/03/2018 17.15,,,67.64,67.64
11/03/2018 17.30,,,71.37,71.37
11/03/2018 17.45,,,72.11,72.11
11/03/2018 18.00,,,72.77,72.77
11/03/2018 18.15,,,77.8,77.8
11/03/2018 18.30,,,80.93,80.93
11/03/2018 18.45,,,84.17,84.17
11/03/2018 19.00,,,86.51,86.51
11/03/2018 19.15,,,89.25,89.25
11/03/2018 19.30,,,86.83,86.83
11/03/2018 19.45,,,90.06,90.06
11/03/2018 20.00,,,90.69,90.69
11/03/2018 20.15,,,88.09,88.09
11/03/2018 20.30,,,89.37,89.37
11/03/2018 20.45,,,90.28,90.28
11/03/2018 21.00,,,95.33,95.33
11/03/2018 21.15,,,101.95,101.95
11/03/2018 21.30,,,101.15,101.15
11/03/2018 21.45,,,105.96,105.96
11/03/2018 22.00,,,112.49,112.49
11/03/2018 22.15,,,115.02,115.02
11/03/2018 22.30,,,120.11,120.11
11/03/2018 22.45,,,116.78,116.78
11/03/2018 23.00,,,120.9,120.9
11/03/2018 23.15,,,118.22,118.22
11/03/2018 23.30,,,126.6,126.6
11/03/2018 23.45,,,127.99,127.99
11/03/2018 24.00,,,131.64,131.64
12/03/2018 00.15,,137.98,,137.98
12/03/2018 00.30,,143.73,,143.73
12/03/2018 00.45,,144.73,,144.73
12/03/2018 01.00,,142.51,,142.51
12/03/2018 01.15,,142.18,,142.18
12/03/2018 01.30,,144.62,,144.62
12/03/2018 01.45,,143.7,,143.7
12/03/2018 02.00,,140.62,,140.62
12/03/2018 02.15,,141.12,,141.12
12/03/2018 02.30,,134.48,,134.48
12/03/2018 02.45,,130.6,,130.6
12/03/2018 03.00,,128.73,,128.73
12/03/2018 03.15,,127.64,,127.64
12/03/2018 03.30,,129.28,,129.28
12/03/2018 03.45,,124.01,,124.01
12/03/2018 04.00,,121.15,,121.15
12/03/2018 04.15,,118.46,,118.46
12/03/2018 04.30,,115.77,,115.77
12/03/2018 04.45,,113.78,,113.78
12/03/2018 05.00,,115.82,,115.82
12/03/2018 05.15,,112.8,,112.8
12/03/2018 05.30,,111.7,,111.7
12/03/2018 05.45,,110.57,,110.57
12/03/2018 06.00,,111.8,,111.8
12/03/2018 06.15,,111.28,,111.28
12/03/2018 06.30,,105.48,,105.48
12/03/2018 06.45,,103.74,,103.74
12/03/2018 07.00,,102.01,,102.01
12/03/2018 07.15,,105.41,,105.41
12/03/2018 07.30,,108.17,,108.17
12/03/2018 07.45,,110.91,,110.91
12/03/2018 08.00,,108.2,,108.2
12/03/2018 08.15,,104.06,,104.06
12/03/2018 08.30,,104.62,,104.62
12/03/2018 08.45,,100.28,,100.28
12/03/2018 09.00,,95.33,,95.33
12/03/2018 09.15,94.72,,,94.72
12/03/2018 09.30,92.8,,,92.8
12/03/2018 09.45,90.53,,,90.53
12/03/2018 10.00,86.22,,,86.22
12/03/2018 10.15,90.46,,,90.46
12/03/2018 10.30,86.09,,,86.09
12/03/2018 10.45,84.56,,,84.56
12/03/2018 11.00,83.85,,,83.85
12/03/2018 11.15,80.88,,,80.88
12/03/2018 11.30,79.64,,,79.64
12/03/2018 11.45,72.51,,,72.51
12/03/2018 12.00,73.32,,,73.32
12/03/2018 12.15,73.2,,,73.2
12/03/2018 12.30,77.24,,,77.24
12/03/2018 12.45,78.72,,,78.72
12/03/2018 13.00,77.62,,,77.62
12/03/2018 13.15,79.48,,,79.48
12/03/2018 13.30,79.95,,,79.95
12/03/2018 13.45,79.88,,,79.88
12/03/2018 14.00,83.88,,,83.88
12/03/2018 14.15,87.9,,,87.9
12/03/2018 14.30,89.38,,,89.38
12/03/2018 14.45,86.09,,,86.09
12/03/2018 15.00,90.43,,,90.43
12/03/2018 15.15,91.8,,,91.8
12/03/2018 15.30,93.36,,,93.36
12/03/2018 15.45,95.28,,,95.28
12/03/2018 16.00,95.14,,,95.14
12/03/2018 16.15,89.41,,,89.41
12/03/2018 16.30,92.96,,,92.96
12/03/2018 16.45,93.86,,,93.86
12/03/2018 17.00,95.22,,,95.22
12/03/2018 17.15,96.85,,,96.85
12/03/2018 17.30,96.51,,,96.51
12/03/2018 17.45,94.48,,,94.48
12/03/2018 18.00,94.67,,,94.67
12/03/2018 18.15,96.07,,,96.07
12/03/2018 18.30,94.85,,,94.85
12/03/2018 18.45,97.95,,,97.95
12/03/2018 19.00,102.83,,,102.83
12/03/2018 19.15,101.41,,,101.41
12/03/2018 19.30,104.77,,,104.77
12/03/2018 19.45,110.48,,,110.48
12/03/2018 20.00,118.04,,,118.04
12/03/2018 20.15,115.72,,,115.72
12/03/2018 20.30,117.72,,,117.72
12/03/2018 20.45,124.98,,,124.98
12/03/2018 21.00,123.65,,,123.65
12/03/2018 21.15,128.49,,,128.49
12/03/2018 21.30,125.51,,,125.51
12/03/2018 21.45,131.75,,,131.75
12/03/2018 22.00,130.96,,,130.96
12/03/2018 22.15,,139.07,,139.07
12/03/2018 22.30,,144.65,,144.65
12/03/2018 22.45,,145.18,,145.18
12/03/2018 23.00,,148.78,,148.78
12/03/2018 23.15,,151.68,,151.68
12/03/2018 23.30,,155.25,,155.25
12/03/2018 23.45,,162.17,,162.17
12/03/2018 24.00,,169.02,,169.02
13/03/2018 00.15,,167.92,,167.92
13/03/2018 00.30,,170.55,,170.55
13/03/2018 00.45,,175.46,,175.46
13/03/2018 01.00,,177.25,,177.25
13/03/2018 01.15,,179.05,,179.05
13/03/2018 01.30,,182.25,,182.25
13/03/2018 01.45,,173.94,,173.94
13/03/2018 02.00,,173.28,,173.28
13/03/2018 02.15,,170.71,,170.71
13/03/2018 02.30,,165.3,,165.3
13/03/2018 02.45,,164.01,,164.01
13/03/2018 03.00,,161.68,,161.68
13/03/2018 03.15,,159.02,,159.02
13/03/2018 03.30,,156.72,,156.72
13/03/2018 03.45,,153.33,,153.33
13/03/2018 04.00,,149.81,,149.81
13/03/2018 04.15,,147.43,,147.43
13/03/2018 04.30,,145.38,,145.38
13/03/2018 04.45,,138.97,,138.97
13/03/2018 05.00,,139.31,,139.31
13/03/2018 05.15,,139.85,,139.85
13/03/2018 05.30,,138.31,,138.31
13/03/2018 05.45,,135.73,,135.73
13/03/2018 06.00,,133.06,,133.06
13/03/2018 06.15,,131.88,,131.88
13/03/2018 06.30,,130.15,,130.15
13/03/2018 06.45,,127.38,,127.38
13/03/2018 07.00,,124.41,,124.41
13/03/2018 07.15,,124.59,,124.59
13/03/2018 07.30,,124.86,,124.86
13/03/2018 07.45,,124.9,,124.9
13/03/2018 08.00,,117.61,,117.61
13/03/2018 08.15,,120.57,,120.57
13/03/2018 08.30,,111.59,,111.59
13/03/2018 08.45,,101.75,,101.75
13/03/2018 09.00,,95.33,,95.33
13/03/2018 09.15,92.48,,,92.48
13/03/2018 09.30,94.56,,,94.56
13/03/2018 09.45,91.69,,,91.69
13/03/2018 10.00,86.99,,,86.99
13/03/2018 10.15,87.06,,,87.06
13/03/2018 10.30,85.41,,,85.41
13/03/2018 10.45,86.88,,,86.88
13/03/2018 11.00,80.7,,,80.7
13/03/2018 11.15,77.95,,,77.95
13/03/2018 11.30,75.14,,,75.14
13/03/2018 11.45,78.38,,,78.38
13/03/2018 12.00,76.72,,,76.72
13/03/2018 12.15,74.11,,,74.11
13/03/2018 12.30,75.16,,,75.16
13/03/2018 12.45,81.79,,,81.79
13/03/2018 13.00,80.25,,,80.25
13/03/2018 13.15,83.4,,,83.4
13/03/2018 13.30,82.96,,,82.96
13/03/2018 13.45,84.49,,,84.49
13/03/2018 14.00,95.57,,,95.57
13/03/2018 14.15,91.78,,,91.78
13/03/2018 14.30,94.85,,,94.85
13/03/2018 14.45,98.88,,,98.88
13/03/2018 15.00,108.04,,,108.04
13/03/2018 15.15,107.03,,,107.03
13/03/2018 15.30,105.64,,,105.64
13/03/2018 15.45,108.27,,,108.27
13/03/2018 16.00,108.54,,,108.54
13/03/2018 16.15,107.93,,,107.93
13/03/2018 16.30,104.35,,,104.35
13/03/2018 16.45,102.65,,,102.65
13/03/2018 17.00,99.75,,,99.75
13/03/2018 17.15,101.7,,,101.7
13/03/2018 17.30,104.83,,,104.83
13/03/2018 17.45,102.4,,,102.4
13/03/2018 18.00,103.28,,,103.28
13/03/2018 18.15,101.43,,,101.43
13/03/2018 18.30,104.24,,,104.24
13/03/2018 18.45,105.91,,,105.91
13/03/2018 19.00,109.11,,,109.11
13/03/2018 19.15,110.06,,,110.06
13/03/2018 19.30,109.44,,,109.44
13/03/2018 19.45,110.46,,,110.46
13/03/2018 20.00,109.62,,,109.62
13/03/2018 20.15,113.61,,,113.61
13/03/2018 20.30,115.33,,,115.33
13/03/2018 20.45,115.7,,,115.7
13/03/2018 21.00,122.65,,,122.65
13/03/2018 21.15,128.06,,,128.06
13/03/2018 21.30,134.41,,,134.41
13/03/2018 21.45,133.57,,,133.57
13/03/2018 22.00,136.04,,,136.04
13/03/2018 22.15,,142.12,,142.12
13/03/2018 22.30,,145.88,,145.88
13/03/2018 22.45,,150.43,,150.43
13/03/2018 23.00,,155.47,,155.47
13/03/2018 23.15,,160.49,,160.49
13/03/2018 23.30,,164.6,,164.6
13/03/2018 23.45,,172.81,,172.81
13/03/2018 24.00,,179.67,,179.67
14/03/2018 00.15,,181.26,,181.26
14/03/2018 00.30,,187.58,,187.58
14/03/2018 00.45,,189.42,,189.42
14/03/2018 01.00,,193.13,,193.13
14/03/2018 01.15,,197.21,,197.21
14/03/2018 01.30,,194.44,,194.44
14/03/2018 01.45,,191.81,,191.81
14/03/2018 02.00,,196.18,,196.18
14/03/2018 02.15,,190.83,,190.83
14/03/2018 02.30,,190.87,,190.87
14/03/2018 02.45,,185.57,,185.57
14/03/2018 03.00,,182.34,,182.34
14/03/2018 03.15,,175.42,,175.42
14/03/2018 03.30,,172.41,,172.41
14/03/2018 03.45,,168.55,,168.55
14/03/2018 04.00,,167.78,,167.78
14/03/2018 04.15,,162.33,,162.33
14/03/2018 04.30,,160.68,,160.68
14/03/2018 04.45,,156.59,,156.59
14/03/2018 05.00,,154.54,,154.54
14/03/2018 05.15,,155.33,,155.33
14/03/2018 05.30,,153.47,,153.47
14/03/2018 05.45,,151.62,,151.62
14/03/2018 06.00,,148.68,,148.68
14/03/2018 06.15,,145.07,,145.07
14/03/2018 06.30,,145.01,,145.01
14/03/2018 06.45,,141.22,,141.22
14/03/2018 07.00,,139.73,,139.73
14/03/2018 07.15,,136.91,,136.91
14/03/2018 07.30,,137.15,,137.15
14/03/2018 07.45,,135.43,,135.43
14/03/2018 08.00,,141.02,,141.02
14/03/2018 08.15,,135.51,,135.51
14/03/2018 08.30,,130.77,,130.77
14/03/2018 08.45,,129.23,,129.23
14/03/2018 09.00,,126.94,,126.94
14/03/2018 09.15,116.8,,,116.8
14/03/2018 09.30,119.25,,,119.25
14/03/2018 09.45,112.65,,,112.65
14/03/2018 10.00,112.54,,,112.54
14/03/2018 10.15,107.86,,,107.86
14/03/2018 10.30,103.22,,,103.22
14/03/2018 10.45,99.32,,,99.32
14/03/2018 11.00,103.99,,,103.99
14/03/2018 11.15,98.62,,,98.62
14/03/2018 11.30,94.38,,,94.38
14/03/2018 11.45,100.36,,,100.36
14/03/2018 12.00,92.88,,,92.88
14/03/2018 12.15,94.48,,,94.48
14/03/2018 12.30,92.75,,,92.75
14/03/2018 12.45,88.66,,,88.66
14/03/2018 13.00,85.12,,,85.12
14/03/2018 13.15,89.4,,,89.4
14/03/2018 13.30,92.53,,,92.53
14/03/2018 13.45,91.95,,,91.95
14/03/2018 14.00,97.03,,,97.03
14/03/2018 14.15,91.07,,,91.07
14/03/2018 14.30,92.98,,,92.98
14/03/2018 14.45,94.91,,,94.91
14/03/2018 15.00,97.49,,,97.49
14/03/2018 15.15,99.8,,,99.8
14/03/2018 15.30,104.15,,,104.15
14/03/2018 15.45,106.24,,,106.24
14/03/2018 16.00,109.73,,,109.73
14/03/2018 16.15,106.59,,,106.59
14/03/2018 16.30,104.59,,,104.59
