,RATE A,RATE B,RATE C,Total
05/04/2018 23.00,,108.64,,108.64
05/04/2018 23.15,,113.94,,113.94
05/04/2018 23.30,,123.22,,123.22
05/04/2018 23.45,,130.64,,130.64
05/04/2018 24.00,,130.01,,130.01
06/04/2018 00.15,,,135.1,135.1
06/04/2018 00.30,,,137.62,137.62
06/04/2018 00.45,,,141.85,141.85
06/04/2018 01.00,,,140.09,140.09
06/04/2018 01.15,,,140.27,140.27
06/04/2018 01.30,,,140.68,140.68
06/04/2018 01.45,,,137.25,137.25
06/04/2018 02.00,,,137.7,137.7
06/04/2018 02.15,,,134.14,134.14
06/04/2018 02.30,,,135.44,135.44
06/04/2018 02.45,,,129.43,129.43
06/04/2018 03.00,,,126.73,126.73
06/04/2018 03.15,,,126.07,126.07
06/04/2018 03.30,,,125.02,125.02
06/04/2018 03.45,,,124.36,124.36
06/04/2018 04.00,,,123.15,123.15
06/04/2018 04.15,,,119.61,119.61
06/04/2018 04.30,,,118.61,118.61
06/04/2018 04.45,,,115.49,115.49
06/04/2018 05.00,,,112.44,112.44
06/04/2018 05.15,,,113.28,113.28
06/04/2018 05.30,,,113.54,113.54
06/04/2018 05.45,,,111.99,111.99
06/04/2018 06.00,,,111.48,111.48
06/04/2018 06.15,,,110.27,110.27
06/04/2018 06.30,,,106.8,106.8
06/04/2018 06.45,,,101.65,101.65
06/04/2018 07.00,,,99.38,99.38
06/04/2018 07.15,,,98.93,98.93
06/04/2018 07.30,,,99.98,99.98
06/04/2018 07.45,,,98.82,98.82
06/04/2018 08.00,,,99.72,99.72
06/04/2018 08.15,,,97.98,97.98
06/04/2018 08.30,,,96.2,96.2
06/04/2018 08.45,,,79.09,79.09
06/04/2018 09.00,,,61.54,61.54
06/04/2018 09.15,,,96.14,96.14
06/04/2018 09.30,,,90.62,90.62
06/04/2018 09.45,,,86.46,86.46
06/04/2018 10.00,,,87.33,87.33
06/04/2018 10.15,,,87.04,87.04
06/04/2018 10.30,,,88.01,88.01
06/04/2018 10.45,,,86.24,86.24
06/04/2018 11.00,,,85.83,85.83
06/04/2018 11.15,,,88.16,88.16
06/04/2018 11.30,,,85.74,85.74
06/04/2018 11.45,,,80.53,80.53
06/04/2018 12.00,,,78.64,78.64
06/04/2018 12.15,,,76.41,76.41
06/04/2018 12.30,,,74.9,74.9
06/04/2018 12.45,,,75.51,75.51
06/04/2018 13.00,,,73.24,73.24
06/04/2018 13.15,,,85.24,85.24
06/04/2018 13.30,,,74.29,74.29
06/04/2018 13.45,,,75.72,75.72
06/04/2018 14.00,,,72.5,72.5
06/04/2018 14.15,,,74,74
06/04/2018 14.30,,,70.17,70.17
06/04/2018 14.45,,,73.35,73.35
06/04/2018 15.00,,,71.06,71.06
06/04/2018 15.15,,,75.17,75.17
06/04/2018 15.30,,,76.22,76.22
06/04/2018 15.45,,,77.87,77.87
06/04/2018 16.00,,,77.17,77.17
06/04/2018 16.15,,,74.61,74.61
06/04/2018 16.30,,,73.69,73.69
06/04/2018 16.45,,,73.64,73.64
06/04/2018 17.00,,,73.08,73.08
06/04/2018 17.15,,,75.83,75.83
06/04/2018 17.30,,,76.72,76.72
06/04/2018 17.45,,,76.82,76.82
06/04/2018 18.00,,,76.41,76.41
06/04/2018 18.15,,,79.61,79.61
06/04/2018 18.30,,,82.51,82.51
06/04/2018 18.45,,,82.82,82.82
06/04/2018 19.00,,,81.48,81.48
06/04/2018 19.15,,,83.75,83.75
06/04/2018 19.30,,,86.8,86.8
06/04/2018 19.45,,,86.9,86.9
06/04/2018 20.00,,,90.61,90.61
