,RATE A,RATE B,RATE C,Total
07/06/2018 22.00,72.66,,,72.66
07/06/2018 22.15,,69.79,,69.79
07/06/2018 22.30,,69.72,,69.72
07/06/2018 22.45,,71.91,,71.91
07/06/2018 23.00,,74.53,,74.53
07/06/2018 23.15,,73.93,,73.93
07/06/2018 23.30,,77.4,,77.4
07/06/2018 23.45,,77.4,,77.4
07/06/2018 24.00,,78.29,,78.29
08/06/2018 00.15,,79.38,,79.38
08/06/2018 00.30,,78.74,,78.74
08/06/2018 00.45,,79.87,,79.87
08/06/2018 01.00,,79.08,,79.08
08/06/2018 01.15,,77.54,,77.54
08/06/2018 01.30,,77.17,,77.17
08/06/2018 01.45,,75.9,,75.9
08/06/2018 02.00,,76.32,,76.32
08/06/2018 02.15,,76.7,,76.7
08/06/2018 02.30,,74.41,,74.41
08/06/2018 02.45,,73.88,,73.88
08/06/2018 03.00,,72.19,,72.19
08/06/2018 03.15,,71.54,,71.54
08/06/2018 03.30,,72.71,,72.71
08/06/2018 03.45,,72.38,,72.38
08/06/2018 04.00,,72.09,,72.09
08/06/2018 04.15,,70.91,,70.91
08/06/2018 04.30,,69.91,,69.91
08/06/2018 04.45,,71.08,,71.08
08/06/2018 05.00,,71.16,,71.16
08/06/2018 05.15,,75.69,,75.69
08/06/2018 05.30,,74.85,,74.85
08/06/2018 05.45,,72.29,,72.29
08/06/2018 06.00,,69.79,,69.79
08/06/2018 06.15,,65.64,,65.64
08/06/2018 06.30,,63.43,,63.43
08/06/2018 06.45,,62.93,,62.93
08/06/2018 07.00,,64.04,,64.04
08/06/2018 07.15,,60.08,,60.08
08/06/2018 07.30,,61.63,,61.63
08/06/2018 07.45,,62.01,,62.01
08/06/2018 08.00,,61.27,,61.27
08/06/2018 08.15,,60.85,,60.85
08/06/2018 08.30,,61.08,,61.08
08/06/2018 08.45,,59.43,,59.43
08/06/2018 09.00,,56.92,,56.92
08/06/2018 09.15,57.8,,,57.8
08/06/2018 09.30,61.29,,,61.29
08/06/2018 09.45,56.35,,,56.35
08/06/2018 10.00,57.24,,,57.24
08/06/2018 10.15,55.56,,,55.56
08/06/2018 10.30,53.43,,,53.43
08/06/2018 10.45,50.09,,,50.09
08/06/2018 11.00,56.08,,,56.08
08/06/2018 11.15,51.13,,,51.13
08/06/2018 11.30,47.84,,,47.84
08/06/2018 11.45,47.96,,,47.96
08/06/2018 12.00,46.92,,,46.92
08/06/2018 12.15,48.72,,,48.72
08/06/2018 12.30,49.75,,,49.75
08/06/2018 12.45,51.38,,,51.38
08/06/2018 13.00,52.82,,,52.82
08/06/2018 13.15,48.43,,,48.43
08/06/2018 13.30,45.46,,,45.46
08/06/2018 13.45,47.53,,,47.53
08/06/2018 14.00,48.38,,,48.38
08/06/2018 14.15,47.74,,,47.74
08/06/2018 14.30,51.51,,,51.51
08/06/2018 14.45,50.87,,,50.87
08/06/2018 15.00,51.75,,,51.75
08/06/2018 15.15,53.03,,,53.03
08/06/2018 15.30,50.98,,,50.98
08/06/2018 15.45,50.13,,,50.13
08/06/2018 16.00,58.38,,,58.38
08/06/2018 16.15,58.22,,,58.22
08/06/2018 16.30,52.63,,,52.63
08/06/2018 16.45,53.74,,,53.74
08/06/2018 17.00,57.67,,,57.67
08/06/2018 17.15,56.25,,,56.25
08/06/2018 17.30,55.79,,,55.79
08/06/2018 17.45,56.37,,,56.37
08/06/2018 18.00,56.87,,,56.87
08/06/2018 18.15,57.54,,,57.54
08/06/2018 18.30,59.33,,,59.33
08/06/2018 18.45,60.87,,,60.87
08/06/2018 19.00,59.74,,,59.74
08/06/2018 19.15,59.45,,,59.45
08/06/2018 19.30,57.34,,,57.34
08/06/2018 19.45,56.03,,,56.03
08/06/2018 20.00,57.25,,,57.25
08/06/2018 20.15,57.56,,,57.56
08/06/2018 20.30,57.96,,,57.96
08/06/2018 20.45,57.35,,,57.35
08/06/2018 21.00,57.03,,,57.03
08/06/2018 21.15,55.8,,,55.8
08/06/2018 21.30,56.25,,,56.25
08/06/2018 21.45,59.85,,,59.85
08/06/2018 22.00,60.19,,,60.19
08/06/2018 22.15,,60.92,,60.92
08/06/2018 22.30,,65.69,,65.69
08/06/2018 22.45,,62.8,,62.8
08/06/2018 23.00,,61.33,,61.33
08/06/2018 23.15,,60.63,,60.63
08/06/2018 23.30,,62.43,,62.43
08/06/2018 23.45,,65.58,,65.58
08/06/2018 24.00,,65.58,,65.58
09/06/2018 00.15,,,65.72,65.72
09/06/2018 00.30,,,66.88,66.88
09/06/2018 00.45,,,67.16,67.16
09/06/2018 01.00,,,66.22,66.22
09/06/2018 01.15,,,66.4,66.4
09/06/2018 01.30,,,67.85,67.85
09/06/2018 01.45,,,66.9,66.9
09/06/2018 02.00,,,67.25,67.25
09/06/2018 02.15,,,65.09,65.09
09/06/2018 02.30,,,64.4,64.4
09/06/2018 02.45,,,65.32,65.32
09/06/2018 03.00,,,64.98,64.98
09/06/2018 03.15,,,65.04,65.04
09/06/2018 03.30,,,66.93,66.93
09/06/2018 03.45,,,67.27,67.27
09/06/2018 04.00,,,66.98,66.98
09/06/2018 04.15,,,64.45,64.45
09/06/2018 04.30,,,64.71,64.71
09/06/2018 04.45,,,64.5,64.5
09/06/2018 05.00,,,64.96,64.96
09/06/2018 05.15,,,67.74,67.74
09/06/2018 05.30,,,67.74,67.74
09/06/2018 05.45,,,66.59,66.59
09/06/2018 06.00,,,64.16,64.16
09/06/2018 06.15,,,65.4,65.4
09/06/2018 06.30,,,63.64,63.64
09/06/2018 06.45,,,61.88,61.88
09/06/2018 07.00,,,60.01,60.01
09/06/2018 07.15,,,58.82,58.82
09/06/2018 07.30,,,59.27,59.27
09/06/2018 07.45,,,55.71,55.71
09/06/2018 08.00,,,54.77,54.77
09/06/2018 08.15,,,52.27,52.27
09/06/2018 08.30,,,52.53,52.53
09/06/2018 08.45,,,54.93,54.93
09/06/2018 09.00,,,54.63,54.63
09/06/2018 09.15,,,50.06,50.06
09/06/2018 09.30,,,49.77,49.77
09/06/2018 09.45,,,47.09,47.09
09/06/2018 10.00,,,41.8,41.8
09/06/2018 10.15,,,44.37,44.37
09/06/2018 10.30,,,43.93,43.93
09/06/2018 10.45,,,39.95,39.95
09/06/2018 11.00,,,41.67,41.67
09/06/2018 11.15,,,44.21,44.21
09/06/2018 11.30,,,48.21,48.21
09/06/2018 11.45,,,46.59,46.59
09/06/2018 12.00,,,45.95,45.95
09/06/2018 12.15,,,44.46,44.46
09/06/2018 12.30,,,42.93,42.93
09/06/2018 12.45,,,41.13,41.13
09/06/2018 13.00,,,40.43,40.43
09/06/2018 13.15,,,36.72,36.72
09/06/2018 13.30,,,38.71,38.71
09/06/2018 13.45,,,40.06,40.06
09/06/2018 14.00,,,39.3,39.3
09/06/2018 14.15,,,38.13,38.13
09/06/2018 14.30,,,39.79,39.79
09/06/2018 14.45,,,38.66,38.66
09/06/2018 15.00,,,40.71,40.71
09/06/2018 15.15,,,40.63,40.63
09/06/2018 15.30,,,39.19,39.19
09/06/2018 15.45,,,38.97,38.97
09/06/2018 16.00,,,40.97,40.97
09/06/2018 16.15,,,40.9,40.9
09/06/2018 16.30,,,42.14,42.14
09/06/2018 16.45,,,42.05,42.05
09/06/2018 17.00,,,44.22,44.22
09/06/2018 17.15,,,44.82,44.82
09/06/2018 17.30,,,45.93,45.93
09/06/2018 17.45,,,49.79,49.79
09/06/2018 18.00,,,47.11,47.11
09/06/2018 18.15,,,48.5,48.5
09/06/2018 18.30,,,50.06,50.06
09/06/2018 18.45,,,53.43,53.43
09/06/2018 19.00,,,53.35,53.35
09/06/2018 19.15,,,53.34,53.34
09/06/2018 19.30,,,51.09,51.09
09/06/2018 19.45,,,49.17,49.17
09/06/2018 20.00,,,50.25,50.25
09/06/2018 20.15,,,51,51
09/06/2018 20.30,,,49.85,49.85
09/06/2018 20.45,,,52.95,52.95
09/06/2018 21.00,,,52.13,52.13
09/06/2018 21.15,,,52.42,52.42
09/06/2018 21.30,,,53.19,53.19
09/06/2018 21.45,,,53.27,53.27
09/06/2018 22.00,,,55.5,55.5
09/06/2018 22.15,,,54.34,54.34
09/06/2018 22.30,,,53.4,53.4
09/06/2018 22.45,,,52.98,52.98
09/06/2018 23.00,,,54.21,54.21
09/06/2018 23.15,,,53.3,53.3
09/06/2018 23.30,,,54.17,54.17
09/06/2018 23.45,,,56.08,56.08
09/06/2018 24.00,,,59.71,59.71
10/06/2018 00.15,,,58.04,58.04
10/06/2018 00.30,,,60.59,60.59
10/06/2018 00.45,,,63.06,63.06
10/06/2018 01.00,,,61.61,61.61
10/06/2018 01.15,,,62.92,62.92
10/06/2018 01.30,,,59.64,59.64
10/06/2018 01.45,,,57.93,57.93
10/06/2018 02.00,,,58.75,58.75
10/06/2018 02.15,,,59.3,59.3
10/06/2018 02.30,,,60.03,60.03
10/06/2018 02.45,,,59.13,59.13
10/06/2018 03.00,,,59.35,59.35
10/06/2018 03.15,,,58,58
10/06/2018 03.30,,,59.04,59.04
10/06/2018 03.45,,,58.42,58.42
10/06/2018 04.00,,,57.32,57.32
10/06/2018 04.15,,,54.71,54.71
10/06/2018 04.30,,,56.75,56.75
10/06/2018 04.45,,,56.92,56.92
10/06/2018 05.00,,,57.75,57.75
10/06/2018 05.15,,,56.88,56.88
10/06/2018 05.30,,,59.32,59.32
10/06/2018 05.45,,,58.45,58.45
10/06/2018 06.00,,,55.27,55.27
10/06/2018 06.15,,,52.51,52.51
10/06/2018 06.30,,,50.69,50.69
10/06/2018 06.45,,,49.24,49.24
10/06/2018 07.00,,,46.93,46.93
10/06/2018 07.15,,,45.4,45.4
10/06/2018 07.30,,,46.42,46.42
10/06/2018 07.45,,,44.26,44.26
10/06/2018 08.00,,,41.55,41.55
10/06/2018 08.15,,,41.11,41.11
10/06/2018 08.30,,,42.3,42.3
10/06/2018 08.45,,,41.69,41.69
10/06/2018 09.00,,,41.79,41.79
10/06/2018 09.15,,,40.17,40.17
10/06/2018 09.30,,,39.27,39.27
10/06/2018 09.45,,,37.68,37.68
10/06/2018 10.00,,,32.93,32.93
10/06/2018 10.15,,,34.06,34.06
10/06/2018 10.30,,,34.05,34.05
10/06/2018 10.45,,,35.95,35.95
10/06/2018 11.00,,,38.56,38.56
10/06/2018 11.15,,,33.56,33.56
10/06/2018 11.30,,,28.69,28.69
10/06/2018 11.45,,,25.29,25.29
10/06/2018 12.00,,,24.55,24.55
10/06/2018 12.15,,,28.42,28.42
10/06/2018 12.30,,,32.11,32.11
10/06/2018 12.45,,,36.85,36.85
10/06/2018 13.00,,,34.72,34.72
10/06/2018 13.15,,,30.64,30.64
10/06/2018 13.30,,,36.55,36.55
10/06/2018 13.45,,,40.38,40.38
10/06/2018 14.00,,,33.85,33.85
10/06/2018 14.15,,,38.4,38.4
10/06/2018 14.30,,,37.79,37.79
10/06/2018 14.45,,,45.56,45.56
10/06/2018 15.00,,,40.74,40.74
10/06/2018 15.15,,,35.8,35.8
10/06/2018 15.30,,,33.82,33.82
10/06/2018 15.45,,,37.19,37.19
10/06/2018 16.00,,,36.34,36.34
10/06/2018 16.15,,,33.37,33.37
10/06/2018 16.30,,,35.3,35.3
10/06/2018 16.45,,,41.3,41.3
10/06/2018 17.00,,,41,41
10/06/2018 17.15,,,46.92,46.92
10/06/2018 17.30,,,42.47,42.47
10/06/2018 17.45,,,44.74,44.74
10/06/2018 18.00,,,43.76,43.76
10/06/2018 18.15,,,46.46,46.46
10/06/2018 18.30,,,46.22,46.22
10/06/2018 18.45,,,49.14,49.14
10/06/2018 19.00,,,49.59,49.59
10/06/2018 19.15,,,45.76,45.76
10/06/2018 19.30,,,45.96,45.96
10/06/2018 19.45,,,43.72,43.72
10/06/2018 20.00,,,46.13,46.13
10/06/2018 20.15,,,47.76,47.76
10/06/2018 20.30,,,49.96,49.96
10/06/2018 20.45,,,49.5,49.5
10/06/2018 21.00,,,50.27,50.27
10/06/2018 21.15,,,52.84,52.84
10/06/2018 21.30,,,51.87,51.87
10/06/2018 21.45,,,51.24,51.24
10/06/2018 22.00,,,52.08,52.08
10/06/2018 22.15,,,56.34,56.34
10/06/2018 22.30,,,54.13,54.13
10/06/2018 22.45,,,54.01,54.01
10/06/2018 23.00,,,55.45,55.45
10/06/2018 23.15,,,54.17,54.17
10/06/2018 23.30,,,55.38,55.38
10/06/2018 23.45,,,55.93,55.93
10/06/2018 24.00,,,57.98,57.98
11/06/2018 00.15,,56.88,,56.88
11/06/2018 00.30,,59.33,,59.33
11/06/2018 00.45,,60.45,,60.45
11/06/2018 01.00,,60.22,,60.22
11/06/2018 01.15,,62.17,,62.17
11/06/2018 01.30,,57.54,,57.54
11/06/2018 01.45,,58.3,,58.3
11/06/2018 02.00,,56.87,,56.87
11/06/2018 02.15,,56.11,,56.11
11/06/2018 02.30,,57.24,,57.24
11/06/2018 02.45,,55.34,,55.34
11/06/2018 03.00,,55.11,,55.11
11/06/2018 03.15,,53.96,,53.96
11/06/2018 03.30,,55.77,,55.77
11/06/2018 03.45,,57.01,,57.01
11/06/2018 04.00,,54.4,,54.4
11/06/2018 04.15,,54.4,,54.4
11/06/2018 04.30,,55.03,,55.03
11/06/2018 04.45,,53.48,,53.48
11/06/2018 05.00,,53.72,,53.72
11/06/2018 05.15,,54.08,,54.08
11/06/2018 05.30,,58.59,,58.59
11/06/2018 05.45,,56.96,,56.96
11/06/2018 06.00,,53.72,,53.72
11/06/2018 06.15,,51.46,,51.46
11/06/2018 06.30,,49.29,,49.29
11/06/2018 06.45,,49.25,,49.25
11/06/2018 07.00,,52.46,,52.46
11/06/2018 07.15,,51.13,,51.13
11/06/2018 07.30,,50.63,,50.63
11/06/2018 07.45,,48.34,,48.34
11/06/2018 08.00,,51.11,,51.11
11/06/2018 08.15,,49.43,,49.43
11/06/2018 08.30,,51.38,,51.38
11/06/2018 08.45,,51.95,,51.95
11/06/2018 09.00,,53.64,,53.64
11/06/2018 09.15,51.95,,,51.95
11/06/2018 09.30,51.11,,,51.11
11/06/2018 09.45,50.3,,,50.3
11/06/2018 10.00,48.9,,,48.9
11/06/2018 10.15,47.13,,,47.13
11/06/2018 10.30,44.29,,,44.29
11/06/2018 10.45,42.82,,,42.82
11/06/2018 11.00,43.95,,,43.95
11/06/2018 11.15,50.82,,,50.82
11/06/2018 11.30,46.11,,,46.11
11/06/2018 11.45,47.17,,,47.17
11/06/2018 12.00,48.48,,,48.48
11/06/2018 12.15,47.4,,,47.4
11/06/2018 12.30,49.92,,,49.92
11/06/2018 12.45,48.14,,,48.14
11/06/2018 13.00,49.95,,,49.95
11/06/2018 13.15,52.25,,,52.25
11/06/2018 13.30,48.88,,,48.88
11/06/2018 13.45,46.53,,,46.53
11/06/2018 14.00,52.37,,,52.37
11/06/2018 14.15,58.98,,,58.98
11/06/2018 14.30,59.46,,,59.46
11/06/2018 14.45,61.13,,,61.13
11/06/2018 15.00,62.25,,,62.25
11/06/2018 15.15,61.38,,,61.38
11/06/2018 15.30,59.48,,,59.48
11/06/2018 15.45,60.03,,,60.03
11/06/2018 16.00,58.83,,,58.83
11/06/2018 16.15,52.98,,,52.98
11/06/2018 16.30,56.63,,,56.63
11/06/2018 16.45,54.11,,,54.11
11/06/2018 17.00,56.04,,,56.04
11/06/2018 17.15,59.9,,,59.9
11/06/2018 17.30,56.61,,,56.61
11/06/2018 17.45,54.69,,,54.69
11/06/2018 18.00,54.16,,,54.16
11/06/2018 18.15,54.54,,,54.54
11/06/2018 18.30,55.51,,,55.51
11/06/2018 18.45,60.59,,,60.59
11/06/2018 19.00,62.06,,,62.06
11/06/2018 19.15,61.03,,,61.03
11/06/2018 19.30,56.66,,,56.66
11/06/2018 19.45,55.08,,,55.08
11/06/2018 20.00,56.37,,,56.37
11/06/2018 20.15,55.85,,,55.85
11/06/2018 20.30,55.21,,,55.21
11/06/2018 20.45,53.29,,,53.29
11/06/2018 21.00,54.63,,,54.63
11/06/2018 21.15,54.51,,,54.51
11/06/2018 21.30,57.53,,,57.53
11/06/2018 21.45,59.42,,,59.42
11/06/2018 22.00,59.8,,,59.8
11/06/2018 22.15,,59.37,,59.37
11/06/2018 22.30,,60.71,,60.71
11/06/2018 22.45,,59.69,,59.69
11/06/2018 23.00,,58.38,,58.38
11/06/2018 23.15,,58.58,,58.58
11/06/2018 23.30,,58.43,,58.43
11/06/2018 23.45,,59.37,,59.37
11/06/2018 24.00,,61.45,,61.45
12/06/2018 00.15,,62.42,,62.42
12/06/2018 00.30,,63.95,,63.95
12/06/2018 00.45,,63.79,,63.79
12/06/2018 01.00,,64.59,,64.59
12/06/2018 01.15,,64.14,,64.14
12/06/2018 01.30,,63.85,,63.85
12/06/2018 01.45,,64.43,,64.43
12/06/2018 02.00,,63,,63
12/06/2018 02.15,,62.19,,62.19
12/06/2018 02.30,,62.17,,62.17
12/06/2018 02.45,,64.32,,64.32
12/06/2018 03.00,,63.56,,63.56
12/06/2018 03.15,,63,,63
12/06/2018 03.30,,61.71,,61.71
12/06/2018 03.45,,60.75,,60.75
12/06/2018 04.00,,60.37,,60.37
12/06/2018 04.15,,59.24,,59.24
12/06/2018 04.30,,59.95,,59.95
12/06/2018 04.45,,58.69,,58.69
12/06/2018 05.00,,59.82,,59.82
12/06/2018 05.15,,61.75,,61.75
12/06/2018 05.30,,63.22,,63.22
12/06/2018 05.45,,63.98,,63.98
12/06/2018 06.00,,62.83,,62.83
12/06/2018 06.15,,61.09,,61.09
12/06/2018 06.30,,59.98,,59.98
12/06/2018 06.45,,56.95,,56.95
12/06/2018 07.00,,56.71,,56.71
12/06/2018 07.15,,56.13,,56.13
12/06/2018 07.30,,53.54,,53.54
12/06/2018 07.45,,54.34,,54.34
12/06/2018 08.00,,54.35,,54.35
12/06/2018 08.15,,55.51,,55.51
12/06/2018 08.30,,56.84,,56.84
12/06/2018 08.45,,59.03,,59.03
12/06/2018 09.00,,56.38,,56.38
12/06/2018 09.15,57.88,,,57.88
12/06/2018 09.30,56.24,,,56.24
12/06/2018 09.45,55.79,,,55.79
12/06/2018 10.00,52.25,,,52.25
12/06/2018 10.15,54.58,,,54.58
12/06/2018 10.30,56.27,,,56.27
12/06/2018 10.45,53.3,,,53.3
12/06/2018 11.00,59.32,,,59.32
12/06/2018 11.15,60.66,,,60.66
12/06/2018 11.30,55.04,,,55.04
12/06/2018 11.45,58.48,,,58.48
12/06/2018 12.00,54.35,,,54.35
12/06/2018 12.15,59.46,,,59.46
12/06/2018 12.30,55.09,,,55.09
12/06/2018 12.45,57.06,,,57.06
12/06/2018 13.00,60.14,,,60.14
12/06/2018 13.15,60.04,,,60.04
12/06/2018 13.30,57.84,,,57.84
12/06/2018 13.45,56.79,,,56.79
12/06/2018 14.00,58.45,,,58.45
12/06/2018 14.15,59.48,,,59.48
12/06/2018 14.30,61.29,,,61.29
12/06/2018 14.45,64.33,,,64.33
12/06/2018 15.00,64.16,,,64.16
12/06/2018 15.15,59.56,,,59.56
12/06/2018 15.30,61.29,,,61.29
12/06/2018 15.45,62.79,,,62.79
12/06/2018 16.00,63.43,,,63.43
12/06/2018 16.15,62.32,,,62.32
12/06/2018 16.30,58.98,,,58.98
12/06/2018 16.45,60.48,,,60.48
12/06/2018 17.00,61.58,,,61.58
12/06/2018 17.15,65.08,,,65.08
12/06/2018 17.30,66.03,,,66.03
12/06/2018 17.45,66.79,,,66.79
12/06/2018 18.00,63.72,,,63.72
12/06/2018 18.15,64.04,,,64.04
12/06/2018 18.30,63.01,,,63.01
12/06/2018 18.45,64.17,,,64.17
12/06/2018 19.00,60.75,,,60.75
12/06/2018 19.15,58.69,,,58.69
12/06/2018 19.30,56.34,,,56.34
12/06/2018 19.45,57.46,,,57.46
12/06/2018 20.00,55.67,,,55.67
12/06/2018 20.15,57.09,,,57.09
12/06/2018 20.30,56.9,,,56.9
12/06/2018 20.45,57.69,,,57.69
12/06/2018 21.00,57.75,,,57.75
12/06/2018 21.15,59.06,,,59.06
12/06/2018 21.30,58.42,,,58.42
12/06/2018 21.45,60.08,,,60.08
12/06/2018 22.00,60.59,,,60.59
12/06/2018 22.15,,59.83,,59.83
12/06/2018 22.30,,60.14,,60.14
12/06/2018 22.45,,57.06,,57.06
12/06/2018 23.00,,57.4,,57.4
12/06/2018 23.15,,61.22,,61.22
12/06/2018 23.30,,61.35,,61.35
12/06/2018 23.45,,61.3,,61.3
12/06/2018 24.00,,66.51,,66.51
13/06/2018 00.15,,68.72,,68.72
13/06/2018 00.30,,69.29,,69.29
13/06/2018 00.45,,69.41,,69.41
13/06/2018 01.00,,68.25,,68.25
13/06/2018 01.15,,69.5,,69.5
13/06/2018 01.30,,69.93,,69.93
13/06/2018 01.45,,68.79,,68.79
13/06/2018 02.00,,68.77,,68.77
13/06/2018 02.15,,68.72,,68.72
13/06/2018 02.30,,67.04,,67.04
13/06/2018 02.45,,66.98,,66.98
13/06/2018 03.00,,64.14,,64.14
13/06/2018 03.15,,61.33,,61.33
13/06/2018 03.30,,61.83,,61.83
13/06/2018 03.45,,62.53,,62.53
13/06/2018 04.00,,61.14,,61.14
13/06/2018 04.15,,60.03,,60.03
13/06/2018 04.30,,59.87,,59.87
13/06/2018 04.45,,58.45,,58.45
13/06/2018 05.00,,58.85,,58.85
13/06/2018 05.15,,63.79,,63.79
13/06/2018 05.30,,60.82,,60.82
13/06/2018 05.45,,61.51,,61.51
13/06/2018 06.00,,58.37,,58.37
13/06/2018 06.15,,54.04,,54.04
13/06/2018 06.30,,54.38,,54.38
13/06/2018 06.45,,53.06,,53.06
13/06/2018 07.00,,53.27,,53.27
13/06/2018 07.15,,54.64,,54.64
13/06/2018 07.30,,52.25,,52.25
13/06/2018 07.45,,50.85,,50.85
13/06/2018 08.00,,51.98,,51.98
13/06/2018 08.15,,48.69,,48.69
13/06/2018 08.30,,49.8,,49.8
13/06/2018 08.45,,51.08,,51.08
13/06/2018 09.00,,51.35,,51.35
13/06/2018 09.15,51.42,,,51.42
13/06/2018 09.30,48.66,,,48.66
13/06/2018 09.45,48.06,,,48.06
13/06/2018 10.00,47.21,,,47.21
13/06/2018 10.15,60.82,,,60.82
13/06/2018 10.30,61.56,,,61.56
13/06/2018 10.45,68.72,,,68.72
13/06/2018 11.00,65.46,,,65.46
13/06/2018 11.15,55.43,,,55.43
13/06/2018 11.30,52.77,,,52.77
13/06/2018 11.45,49.69,,,49.69
13/06/2018 12.00,55.16,,,55.16
13/06/2018 12.15,54.32,,,54.32
13/06/2018 12.30,50.71,,,50.71
13/06/2018 12.45,55.85,,,55.85
13/06/2018 13.00,58.37,,,58.37
13/06/2018 13.15,56.75,,,56.75
13/06/2018 13.30,59.63,,,59.63
13/06/2018 13.45,60,,,60
13/06/2018 14.00,53.64,,,53.64
13/06/2018 14.15,56.32,,,56.32
13/06/2018 14.30,57.54,,,57.54
13/06/2018 14.45,58.19,,,58.19
13/06/2018 15.00,49.48,,,49.48
13/06/2018 15.15,51.84,,,51.84
13/06/2018 15.30,56.19,,,56.19
13/06/2018 15.45,56.01,,,56.01
13/06/2018 16.00,58.42,,,58.42
13/06/2018 16.15,60.08,,,60.08
13/06/2018 16.30,55.06,,,55.06
13/06/2018 16.45,62.01,,,62.01
13/06/2018 17.00,60.8,,,60.8
13/06/2018 17.15,61.82,,,61.82
13/06/2018 17.30,63.17,,,63.17
13/06/2018 17.45,59.16,,,59.16
13/06/2018 18.00,56.59,,,56.59
13/06/2018 18.15,57.75,,,57.75
13/06/2018 18.30,60.64,,,60.64
13/06/2018 18.45,60.33,,,60.33
13/06/2018 19.00,62.21,,,62.21
13/06/2018 19.15,60.53,,,60.53
13/06/2018 19.30,60.17,,,60.17
13/06/2018 19.45,61.24,,,61.24
13/06/2018 20.00,60.98,,,60.98
13/06/2018 20.15,60.61,,,60.61
13/06/2018 20.30,59.93,,,59.93
13/06/2018 20.45,61.25,,,61.25
13/06/2018 21.00,61.14,,,61.14
13/06/2018 21.15,60.54,,,60.54
13/06/2018 21.30,61.8,,,61.8
13/06/2018 21.45,63.4,,,63.4
13/06/2018 22.00,65.24,,,65.24
13/06/2018 22.15,,67.06,,67.06
13/06/2018 22.30,,62.16,,62.16
13/06/2018 22.45,,61.42,,61.42
13/06/2018 23.00,,62.75,,62.75
13/06/2018 23.15,,61.66,,61.66
13/06/2018 23.30,,65.71,,65.71
13/06/2018 23.45,,65.25,,65.25
13/06/2018 24.00,,63.35,,63.35
14/06/2018 00.15,,64.4,,64.4
14/06/2018 00.30,,63.77,,63.77
14/06/2018 00.45,,61.43,,61.43
14/06/2018 01.00,,62.54,,62.54
14/06/2018 01.15,,61.46,,61.46
14/06/2018 01.30,,61.21,,61.21
14/06/2018 01.45,,63.24,,63.24
14/06/2018 02.00,,64.32,,64.32
14/06/2018 02.15,,64.38,,64.38
14/06/2018 02.30,,64.64,,64.64
14/06/2018 02.45,,64.25,,64.25
14/06/2018 03.00,,62.27,,62.27
14/06/2018 03.15,,58.98,,58.98
14/06/2018 03.30,,59.14,,59.14
14/06/2018 03.45,,59.13,,59.13
14/06/2018 04.00,,59.66,,59.66
14/06/2018 04.15,,58.85,,58.85
14/06/2018 04.30,,57.8,,57.8
14/06/2018 04.45,,57.46,,57.46
14/06/2018 05.00,,55.61,,55.61
14/06/2018 05.15,,59.24,,59.24
14/06/2018 05.30,,58.51,,58.51
14/06/2018 05.45,,58.63,,58.63
14/06/2018 06.00,,55.8,,55.8
14/06/2018 06.15,,55.16,,55.16
14/06/2018 06.30,,52.35,,52.35
14/06/2018 06.45,,51.85,,51.85
14/06/2018 07.00,,49.08,,49.08
14/06/2018 07.15,,51.16,,51.16
14/06/2018 07.30,,52.95,,52.95
14/06/2018 07.45,,54.5,,54.5
14/06/2018 08.00,,51.42,,51.42
14/06/2018 08.15,,52.05,,52.05
14/06/2018 08.30,,53.24,,53.24
14/06/2018 08.45,,52.14,,52.14
14/06/2018 09.00,,53.85,,53.85
14/06/2018 09.15,52.88,,,52.88
14/06/2018 09.30,54.46,,,54.46
14/06/2018 09.45,53.25,,,53.25
14/06/2018 10.00,49.64,,,49.64
14/06/2018 10.15,50.66,,,50.66
14/06/2018 10.30,51.64,,,51.64
14/06/2018 10.45,49.84,,,49.84
14/06/2018 11.00,46.82,,,46.82
14/06/2018 11.15,50.48,,,50.48
14/06/2018 11.30,49.53,,,49.53
14/06/2018 11.45,49.5,,,49.5
14/06/2018 12.00,52.43,,,52.43
14/06/2018 12.15,47.59,,,47.59
14/06/2018 12.30,45.88,,,45.88
14/06/2018 12.45,48.25,,,48.25
14/06/2018 13.00,53.5,,,53.5
14/06/2018 13.15,58.46,,,58.46
14/06/2018 13.30,53.95,,,53.95
14/06/2018 13.45,62.21,,,62.21
14/06/2018 14.00,62.11,,,62.11
14/06/2018 14.15,65.75,,,65.75
14/06/2018 14.30,62.56,,,62.56
14/06/2018 14.45,60.61,,,60.61
14/06/2018 15.00,61.22,,,61.22
14/06/2018 15.15,64,,,64
14/06/2018 15.30,60.48,,,60.48
14/06/2018 15.45,51.34,,,51.34
14/06/2018 16.00,50.9,,,50.9
14/06/2018 16.15,50.17,,,50.17
14/06/2018 16.30,48.42,,,48.42
14/06/2018 16.45,47.16,,,47.16
14/06/2018 17.00,46.8,,,46.8
14/06/2018 17.15,52.9,,,52.9
14/06/2018 17.30,49.69,,,49.69
14/06/2018 17.45,53,,,53
14/06/2018 18.00,54.71,,,54.71
14/06/2018 18.15,60.32,,,60.32
14/06/2018 18.30,61.93,,,61.93
14/06/2018 18.45,63.14,,,63.14
14/06/2018 19.00,62.59,,,62.59
14/06/2018 19.15,61.29,,,61.29
14/06/2018 19.30,58.9,,,58.9
14/06/2018 19.45,59.4,,,59.4
14/06/2018 20.00,59.38,,,59.38
14/06/2018 20.15,57.17,,,57.17
14/06/2018 20.30,60.48,,,60.48
