,RATE A,RATE B,RATE C,Total
07/10/2018 21.45,,,1.75,1.75
07/10/2018 22.00,,,1.79,1.79
07/10/2018 22.15,,,1.84,1.84
07/10/2018 22.30,,,1.84,1.84
07/10/2018 22.45,,,1.84,1.84
07/10/2018 23.00,,,1.83,1.83
07/10/2018 23.15,,,1.78,1.78
07/10/2018 23.30,,,1.77,1.77
07/10/2018 23.45,,,1.86,1.86
07/10/2018 24.00,,,1.8,1.8
08/10/2018 00.15,,1.79,,1.79
08/10/2018 00.30,,1.68,,1.68
08/10/2018 00.45,,1.69,,1.69
08/10/2018 01.00,,1.65,,1.65
08/10/2018 01.15,,1.68,,1.68
08/10/2018 01.30,,1.74,,1.74
08/10/2018 01.45,,1.69,,1.69
08/10/2018 02.00,,1.66,,1.66
08/10/2018 02.15,,1.65,,1.65
08/10/2018 02.30,,1.61,,1.61
08/10/2018 02.45,,1.62,,1.62
08/10/2018 03.00,,1.66,,1.66
08/10/2018 03.15,,1.62,,1.62
08/10/2018 03.30,,1.59,,1.59
08/10/2018 03.45,,1.6,,1.6
08/10/2018 04.00,,1.6,,1.6
08/10/2018 04.15,,1.63,,1.63
08/10/2018 04.30,,1.66,,1.66
08/10/2018 04.45,,1.66,,1.66
08/10/2018 05.00,,1.63,,1.63
08/10/2018 05.15,,1.54,,1.54
08/10/2018 05.30,,1.53,,1.53
08/10/2018 05.45,,1.55,,1.55
08/10/2018 06.00,,1.49,,1.49
08/10/2018 06.15,,1.44,,1.44
08/10/2018 06.30,,1.44,,1.44
08/10/2018 06.45,,1.39,,1.39
08/10/2018 07.00,,1.55,,1.55
08/10/2018 07.15,,1.79,,1.79
08/10/2018 07.30,,1.66,,1.66
08/10/2018 07.45,,1.74,,1.74
08/10/2018 08.00,,1.79,,1.79
08/10/2018 08.15,,1.59,,1.59
08/10/2018 08.30,,1.3,,1.3
08/10/2018 08.45,,1.19,,1.19
08/10/2018 09.00,,0.78,,0.78
08/10/2018 09.15,1.24,,,1.24
08/10/2018 09.30,1.57,,,1.57
08/10/2018 09.45,1.4,,,1.4
08/10/2018 10.00,1.01,,,1.01
08/10/2018 10.15,1.09,,,1.09
08/10/2018 10.30,1.71,,,1.71
08/10/2018 10.45,1.47,,,1.47
08/10/2018 11.00,1.16,,,1.16
08/10/2018 11.15,1.54,,,1.54
08/10/2018 11.30,1.75,,,1.75
08/10/2018 11.45,1.88,,,1.88
08/10/2018 12.00,2.41,,,2.41
08/10/2018 12.15,1.87,,,1.87
08/10/2018 12.30,1.87,,,1.87
08/10/2018 12.45,2.01,,,2.01
08/10/2018 13.00,1.69,,,1.69
08/10/2018 13.15,1.87,,,1.87
08/10/2018 13.30,2.48,,,2.48
08/10/2018 13.45,2.34,,,2.34
08/10/2018 14.00,1.48,,,1.48
08/10/2018 14.15,1.6,,,1.6
08/10/2018 14.30,1.87,,,1.87
08/10/2018 14.45,2.48,,,2.48
08/10/2018 15.00,3.35,,,3.35
08/10/2018 15.15,3.2,,,3.2
08/10/2018 15.30,2.73,,,2.73
08/10/2018 15.45,3,,,3
08/10/2018 16.00,3.22,,,3.22
08/10/2018 16.15,2.91,,,2.91
08/10/2018 16.30,2.74,,,2.74
08/10/2018 16.45,2.65,,,2.65
08/10/2018 17.00,2.77,,,2.77
08/10/2018 17.15,2.6,,,2.6
08/10/2018 17.30,2.73,,,2.73
08/10/2018 17.45,3.41,,,3.41
08/10/2018 18.00,3.51,,,3.51
08/10/2018 18.15,3.51,,,3.51
08/10/2018 18.30,3.63,,,3.63
08/10/2018 18.45,3.68,,,3.68
08/10/2018 19.00,3.64,,,3.64
08/10/2018 19.15,3.66,,,3.66
08/10/2018 19.30,3.85,,,3.85
08/10/2018 19.45,4.09,,,4.09
08/10/2018 20.00,4.01,,,4.01
08/10/2018 20.15,3.84,,,3.84
08/10/2018 20.30,3.91,,,3.91
08/10/2018 20.45,3.97,,,3.97
08/10/2018 21.00,3.96,,,3.96
08/10/2018 21.15,3.37,,,3.37
08/10/2018 21.30,2.96,,,2.96
08/10/2018 21.45,2.95,,,2.95
08/10/2018 22.00,2.48,,,2.48
08/10/2018 22.15,,2,,2
08/10/2018 22.30,,1.96,,1.96
08/10/2018 22.45,,1.95,,1.95
08/10/2018 23.00,,1.94,,1.94
08/10/2018 23.15,,1.93,,1.93
08/10/2018 23.30,,1.89,,1.89
08/10/2018 23.45,,1.92,,1.92
08/10/2018 24.00,,1.94,,1.94
09/10/2018 00.15,,1.91,,1.91
09/10/2018 00.30,,1.9,,1.9
09/10/2018 00.45,,1.86,,1.86
09/10/2018 01.00,,1.86,,1.86
09/10/2018 01.15,,1.91,,1.91
09/10/2018 01.30,,1.87,,1.87
09/10/2018 01.45,,1.82,,1.82
09/10/2018 02.00,,1.87,,1.87
09/10/2018 02.15,,1.82,,1.82
09/10/2018 02.30,,1.84,,1.84
09/10/2018 02.45,,1.84,,1.84
09/10/2018 03.00,,1.83,,1.83
09/10/2018 03.15,,1.84,,1.84
09/10/2018 03.30,,1.85,,1.85
09/10/2018 03.45,,1.81,,1.81
09/10/2018 04.00,,1.8,,1.8
09/10/2018 04.15,,1.79,,1.79
09/10/2018 04.30,,1.75,,1.75
09/10/2018 04.45,,1.78,,1.78
09/10/2018 05.00,,1.77,,1.77
09/10/2018 05.15,,1.72,,1.72
09/10/2018 05.30,,1.71,,1.71
09/10/2018 05.45,,1.69,,1.69
09/10/2018 06.00,,1.67,,1.67
09/10/2018 06.15,,1.63,,1.63
09/10/2018 06.30,,1.68,,1.68
09/10/2018 06.45,,1.63,,1.63
09/10/2018 07.00,,1.7,,1.7
09/10/2018 07.15,,1.63,,1.63
09/10/2018 07.30,,1.52,,1.52
09/10/2018 07.45,,1.56,,1.56
09/10/2018 08.00,,2.69,,2.69
09/10/2018 08.15,,2.83,,2.83
09/10/2018 08.30,,2.85,,2.85
09/10/2018 08.45,,2.53,,2.53
09/10/2018 09.00,,2.47,,2.47
09/10/2018 09.15,2.71,,,2.71
09/10/2018 09.30,2.93,,,2.93
09/10/2018 09.45,2.45,,,2.45
09/10/2018 10.00,2.32,,,2.32
09/10/2018 10.15,3.16,,,3.16
09/10/2018 10.30,2.55,,,2.55
09/10/2018 10.45,3.27,,,3.27
09/10/2018 11.00,3.78,,,3.78
09/10/2018 11.15,3.95,,,3.95
09/10/2018 11.30,3.35,,,3.35
09/10/2018 11.45,2.53,,,2.53
09/10/2018 12.00,3.5,,,3.5
09/10/2018 12.15,3.33,,,3.33
09/10/2018 12.30,2.07,,,2.07
09/10/2018 12.45,2.46,,,2.46
09/10/2018 13.00,2.72,,,2.72
09/10/2018 13.15,1.75,,,1.75
09/10/2018 13.30,1.68,,,1.68
09/10/2018 13.45,2.19,,,2.19
09/10/2018 14.00,1.87,,,1.87
09/10/2018 14.15,2.06,,,2.06
09/10/2018 14.30,2.64,,,2.64
09/10/2018 14.45,3.46,,,3.46
09/10/2018 15.00,2.88,,,2.88
09/10/2018 15.15,3.04,,,3.04
09/10/2018 15.30,3.45,,,3.45
09/10/2018 15.45,3.13,,,3.13
09/10/2018 16.00,3.17,,,3.17
09/10/2018 16.15,3.58,,,3.58
09/10/2018 16.30,3.79,,,3.79
09/10/2018 16.45,3.2,,,3.2
09/10/2018 17.00,3.14,,,3.14
09/10/2018 17.15,3.26,,,3.26
09/10/2018 17.30,3.23,,,3.23
09/10/2018 17.45,2.94,,,2.94
09/10/2018 18.00,2.83,,,2.83
09/10/2018 18.15,3.13,,,3.13
09/10/2018 18.30,3.85,,,3.85
09/10/2018 18.45,3.72,,,3.72
09/10/2018 19.00,3.62,,,3.62
09/10/2018 19.15,3.56,,,3.56
09/10/2018 19.30,3.57,,,3.57
09/10/2018 19.45,3.61,,,3.61
09/10/2018 20.00,3.6,,,3.6
09/10/2018 20.15,3.59,,,3.59
09/10/2018 20.30,3.58,,,3.58
09/10/2018 20.45,3.56,,,3.56
09/10/2018 21.00,3.44,,,3.44
09/10/2018 21.15,2.71,,,2.71
09/10/2018 21.30,2.45,,,2.45
09/10/2018 21.45,2.36,,,2.36
09/10/2018 22.00,2.36,,,2.36
09/10/2018 22.15,,2.33,,2.33
09/10/2018 22.30,,2.25,,2.25
09/10/2018 22.45,,2.08,,2.08
09/10/2018 23.00,,2.04,,2.04
09/10/2018 23.15,,2,,2
09/10/2018 23.30,,1.93,,1.93
09/10/2018 23.45,,1.91,,1.91
09/10/2018 24.00,,1.85,,1.85
10/10/2018 00.15,,1.94,,1.94
10/10/2018 00.30,,1.95,,1.95
10/10/2018 00.45,,1.96,,1.96
10/10/2018 01.00,,1.94,,1.94
10/10/2018 01.15,,1.9,,1.9
10/10/2018 01.30,,1.84,,1.84
10/10/2018 01.45,,1.84,,1.84
10/10/2018 02.00,,1.88,,1.88
10/10/2018 02.15,,1.8,,1.8
10/10/2018 02.30,,1.76,,1.76
10/10/2018 02.45,,1.77,,1.77
10/10/2018 03.00,,1.73,,1.73
10/10/2018 03.15,,1.68,,1.68
10/10/2018 03.30,,1.72,,1.72
10/10/2018 03.45,,1.71,,1.71
10/10/2018 04.00,,1.72,,1.72
10/10/2018 04.15,,1.75,,1.75
10/10/2018 04.30,,1.72,,1.72
10/10/2018 04.45,,1.76,,1.76
10/10/2018 05.00,,1.75,,1.75
10/10/2018 05.15,,1.59,,1.59
10/10/2018 05.30,,1.56,,1.56
10/10/2018 05.45,,1.54,,1.54
10/10/2018 06.00,,1.44,,1.44
10/10/2018 06.15,,1.41,,1.41
10/10/2018 06.30,,1.41,,1.41
10/10/2018 06.45,,1.5,,1.5
10/10/2018 07.00,,1.44,,1.44
10/10/2018 07.15,,1.35,,1.35
10/10/2018 07.30,,1.36,,1.36
10/10/2018 07.45,,1.48,,1.48
10/10/2018 08.00,,1.81,,1.81
10/10/2018 08.15,,1.9,,1.9
10/10/2018 08.30,,1.89,,1.89
10/10/2018 08.45,,1.65,,1.65
10/10/2018 09.00,,1.58,,1.58
10/10/2018 09.15,1.71,,,1.71
10/10/2018 09.30,1.37,,,1.37
10/10/2018 09.45,1.05,,,1.05
10/10/2018 10.00,1.35,,,1.35
10/10/2018 10.15,1.3,,,1.3
10/10/2018 10.30,1.28,,,1.28
10/10/2018 10.45,1.28,,,1.28
10/10/2018 11.00,1.2,,,1.2
10/10/2018 11.15,2.17,,,2.17
10/10/2018 11.30,2.33,,,2.33
10/10/2018 11.45,2.2,,,2.2
10/10/2018 12.00,2,,,2
10/10/2018 12.15,1.08,,,1.08
10/10/2018 12.30,1.61,,,1.61
10/10/2018 12.45,1.41,,,1.41
10/10/2018 13.00,1.59,,,1.59
10/10/2018 13.15,1.55,,,1.55
10/10/2018 13.30,1.48,,,1.48
10/10/2018 13.45,1.69,,,1.69
10/10/2018 14.00,1.33,,,1.33
10/10/2018 14.15,1.02,,,1.02
10/10/2018 14.30,1.46,,,1.46
10/10/2018 14.45,1.7,,,1.7
10/10/2018 15.00,2.03,,,2.03
10/10/2018 15.15,2.66,,,2.66
10/10/2018 15.30,2.17,,,2.17
10/10/2018 15.45,2.26,,,2.26
10/10/2018 16.00,2.53,,,2.53
10/10/2018 16.15,2.77,,,2.77
10/10/2018 16.30,2.87,,,2.87
10/10/2018 16.45,3.02,,,3.02
10/10/2018 17.00,3.28,,,3.28
10/10/2018 17.15,4.05,,,4.05
10/10/2018 17.30,3.39,,,3.39
10/10/2018 17.45,3.51,,,3.51
10/10/2018 18.00,3.62,,,3.62
10/10/2018 18.15,3.68,,,3.68
10/10/2018 18.30,3.75,,,3.75
10/10/2018 18.45,3.96,,,3.96
10/10/2018 19.00,3.93,,,3.93
10/10/2018 19.15,3.81,,,3.81
10/10/2018 19.30,3.62,,,3.62
10/10/2018 19.45,3.62,,,3.62
10/10/2018 20.00,3.48,,,3.48
10/10/2018 20.15,3.51,,,3.51
10/10/2018 20.30,3.42,,,3.42
10/10/2018 20.45,3.5,,,3.5
10/10/2018 21.00,3.29,,,3.29
10/10/2018 21.15,2.45,,,2.45
10/10/2018 21.30,2.22,,,2.22
10/10/2018 21.45,2.16,,,2.16
10/10/2018 22.00,2.16,,,2.16
10/10/2018 22.15,,2.13,,2.13
10/10/2018 22.30,,1.86,,1.86
10/10/2018 22.45,,1.83,,1.83
10/10/2018 23.00,,1.81,,1.81
10/10/2018 23.15,,1.83,,1.83
10/10/2018 23.30,,1.77,,1.77
10/10/2018 23.45,,1.76,,1.76
10/10/2018 24.00,,1.8,,1.8
11/10/2018 00.15,,1.8,,1.8
11/10/2018 00.30,,1.86,,1.86
11/10/2018 00.45,,1.84,,1.84
11/10/2018 01.00,,1.87,,1.87
11/10/2018 01.15,,1.87,,1.87
11/10/2018 01.30,,1.79,,1.79
11/10/2018 01.45,,1.81,,1.81
11/10/2018 02.00,,1.92,,1.92
11/10/2018 02.15,,1.89,,1.89
11/10/2018 02.30,,1.91,,1.91
11/10/2018 02.45,,1.9,,1.9
11/10/2018 03.00,,1.84,,1.84
11/10/2018 03.15,,1.75,,1.75
11/10/2018 03.30,,1.73,,1.73
11/10/2018 03.45,,1.7,,1.7
11/10/2018 04.00,,1.74,,1.74
11/10/2018 04.15,,1.76,,1.76
11/10/2018 04.30,,1.74,,1.74
11/10/2018 04.45,,1.76,,1.76
11/10/2018 05.00,,1.66,,1.66
11/10/2018 05.15,,1.61,,1.61
11/10/2018 05.30,,1.61,,1.61
11/10/2018 05.45,,1.6,,1.6
11/10/2018 06.00,,1.57,,1.57
11/10/2018 06.15,,1.51,,1.51
11/10/2018 06.30,,1.45,,1.45
11/10/2018 06.45,,1.51,,1.51
11/10/2018 07.00,,1.38,,1.38
11/10/2018 07.15,,1.3,,1.3
11/10/2018 07.30,,1.49,,1.49
11/10/2018 07.45,,1.51,,1.51
11/10/2018 08.00,,1.38,,1.38
11/10/2018 08.15,,1.18,,1.18
11/10/2018 08.30,,0.95,,0.95
11/10/2018 08.45,,0.74,,0.74
11/10/2018 09.00,,0.69,,0.69
11/10/2018 09.15,0.52,,,0.52
11/10/2018 09.30,0.28,,,0.28
11/10/2018 09.45,0.34,,,0.34
11/10/2018 10.00,0.19,,,0.19
11/10/2018 10.15,0.38,,,0.38
11/10/2018 10.30,0.78,,,0.78
11/10/2018 10.45,0.59,,,0.59
11/10/2018 11.00,0.19,,,0.19
11/10/2018 11.15,0.36,,,0.36
11/10/2018 11.30,0.96,,,0.96
11/10/2018 11.45,0.56,,,0.56
11/10/2018 12.00,0.18,,,0.18
11/10/2018 12.15,1.17,,,1.17
11/10/2018 12.30,0.97,,,0.97
11/10/2018 12.45,1.27,,,1.27
11/10/2018 13.00,1.55,,,1.55
11/10/2018 13.15,1.51,,,1.51
11/10/2018 13.30,1.63,,,1.63
11/10/2018 13.45,1.27,,,1.27
11/10/2018 14.00,0.82,,,0.82
11/10/2018 14.15,1.7,,,1.7
11/10/2018 14.30,1.49,,,1.49
11/10/2018 14.45,0.92,,,0.92
11/10/2018 15.00,0.98,,,0.98
11/10/2018 15.15,0.9,,,0.9
11/10/2018 15.30,1.49,,,1.49
11/10/2018 15.45,1.79,,,1.79
11/10/2018 16.00,2.09,,,2.09
11/10/2018 16.15,2.48,,,2.48
11/10/2018 16.30,2.95,,,2.95
11/10/2018 16.45,2.85,,,2.85
11/10/2018 17.00,2.96,,,2.96
11/10/2018 17.15,3.35,,,3.35
11/10/2018 17.30,3.28,,,3.28
11/10/2018 17.45,3.38,,,3.38
11/10/2018 18.00,3.45,,,3.45
11/10/2018 18.15,3.82,,,3.82
11/10/2018 18.30,4.12,,,4.12
11/10/2018 18.45,3.65,,,3.65
11/10/2018 19.00,3.15,,,3.15
11/10/2018 19.15,2.8,,,2.8
11/10/2018 19.30,3.09,,,3.09
11/10/2018 19.45,2.85,,,2.85
11/10/2018 20.00,2.91,,,2.91
11/10/2018 20.15,2.9,,,2.9
11/10/2018 20.30,2.85,,,2.85
11/10/2018 20.45,2.75,,,2.75
11/10/2018 21.00,2.69,,,2.69
11/10/2018 21.15,2.26,,,2.26
11/10/2018 21.30,1.91,,,1.91
11/10/2018 21.45,1.9,,,1.9
11/10/2018 22.00,1.95,,,1.95
11/10/2018 22.15,,1.9,,1.9
11/10/2018 22.30,,1.85,,1.85
11/10/2018 22.45,,1.91,,1.91
11/10/2018 23.00,,1.95,,1.95
11/10/2018 23.15,,1.88,,1.88
11/10/2018 23.30,,1.85,,1.85
11/10/2018 23.45,,1.83,,1.83
11/10/2018 24.00,,1.84,,1.84
12/10/2018 00.15,,1.86,,1.86
12/10/2018 00.30,,1.82,,1.82
12/10/2018 00.45,,1.79,,1.79
12/10/2018 01.00,,1.83,,1.83
12/10/2018 01.15,,1.84,,1.84
12/10/2018 01.30,,1.86,,1.86
12/10/2018 01.45,,1.83,,1.83
12/10/2018 02.00,,1.83,,1.83
12/10/2018 02.15,,1.85,,1.85
12/10/2018 02.30,,1.8,,1.8
12/10/2018 02.45,,1.8,,1.8
12/10/2018 03.00,,1.83,,1.83
12/10/2018 03.15,,1.8,,1.8
12/10/2018 03.30,,1.77,,1.77
12/10/2018 03.45,,1.76,,1.76
12/10/2018 04.00,,1.77,,1.77
12/10/2018 04.15,,1.81,,1.81
12/10/2018 04.30,,1.81,,1.81
12/10/2018 04.45,,1.83,,1.83
12/10/2018 05.00,,1.75,,1.75
12/10/2018 05.15,,1.65,,1.65
12/10/2018 05.30,,1.64,,1.64
12/10/2018 05.45,,1.6,,1.6
12/10/2018 06.00,,1.58,,1.58
12/10/2018 06.15,,1.46,,1.46
12/10/2018 06.30,,1.44,,1.44
12/10/2018 06.45,,1.4,,1.4
12/10/2018 07.00,,1.3,,1.3
12/10/2018 07.15,,1.26,,1.26
12/10/2018 07.30,,1.16,,1.16
12/10/2018 07.45,,1.48,,1.48
12/10/2018 08.00,,1.39,,1.39
12/10/2018 08.15,,1.27,,1.27
12/10/2018 08.30,,1.07,,1.07
12/10/2018 08.45,,0.9,,0.9
12/10/2018 09.00,,0.87,,0.87
12/10/2018 09.15,1.31,,,1.31
12/10/2018 09.30,1.28,,,1.28
12/10/2018 09.45,0.73,,,0.73
12/10/2018 10.00,0.44,,,0.44
12/10/2018 10.15,0.35,,,0.35
12/10/2018 10.30,0.25,,,0.25
12/10/2018 10.45,0.38,,,0.38
12/10/2018 11.00,0.45,,,0.45
12/10/2018 11.15,0.4,,,0.4
12/10/2018 11.30,0.69,,,0.69
12/10/2018 11.45,0.78,,,0.78
12/10/2018 12.00,0.66,,,0.66
12/10/2018 12.15,0.76,,,0.76
12/10/2018 12.30,0.25,,,0.25
12/10/2018 12.45,1.15,,,1.15
12/10/2018 13.00,1.55,,,1.55
12/10/2018 13.15,1.39,,,1.39
12/10/2018 13.30,1.96,,,1.96
12/10/2018 13.45,1.94,,,1.94
12/10/2018 14.00,1.27,,,1.27
12/10/2018 14.15,1.99,,,1.99
12/10/2018 14.30,1.93,,,1.93
12/10/2018 14.45,2.16,,,2.16
12/10/2018 15.00,1.45,,,1.45
12/10/2018 15.15,2.59,,,2.59
12/10/2018 15.30,2.22,,,2.22
12/10/2018 15.45,1.48,,,1.48
12/10/2018 16.00,2.04,,,2.04
12/10/2018 16.15,2.31,,,2.31
12/10/2018 16.30,2.93,,,2.93
12/10/2018 16.45,2.64,,,2.64
12/10/2018 17.00,2.66,,,2.66
12/10/2018 17.15,2.62,,,2.62
12/10/2018 17.30,2.7,,,2.7
12/10/2018 17.45,2.74,,,2.74
12/10/2018 18.00,2.98,,,2.98
12/10/2018 18.15,3.06,,,3.06
12/10/2018 18.30,3.26,,,3.26
12/10/2018 18.45,3.08,,,3.08
12/10/2018 19.00,3.07,,,3.07
12/10/2018 19.15,3.12,,,3.12
12/10/2018 19.30,3.24,,,3.24
12/10/2018 19.45,3.27,,,3.27
12/10/2018 20.00,2.99,,,2.99
12/10/2018 20.15,2.91,,,2.91
12/10/2018 20.30,2.83,,,2.83
12/10/2018 20.45,2.9,,,2.9
12/10/2018 21.00,2.87,,,2.87
12/10/2018 21.15,2.01,,,2.01
12/10/2018 21.30,1.92,,,1.92
12/10/2018 21.45,1.97,,,1.97
12/10/2018 22.00,1.93,,,1.93
12/10/2018 22.15,,1.97,,1.97
12/10/2018 22.30,,1.99,,1.99
12/10/2018 22.45,,1.92,,1.92
12/10/2018 23.00,,1.94,,1.94
12/10/2018 23.15,,2.01,,2.01
12/10/2018 23.30,,1.91,,1.91
12/10/2018 23.45,,1.89,,1.89
12/10/2018 24.00,,1.92,,1.92
13/10/2018 00.15,,,1.96,1.96
13/10/2018 00.30,,,1.84,1.84
13/10/2018 00.45,,,1.82,1.82
13/10/2018 01.00,,,1.83,1.83
13/10/2018 01.15,,,1.88,1.88
13/10/2018 01.30,,,1.88,1.88
13/10/2018 01.45,,,1.89,1.89
13/10/2018 02.00,,,1.9,1.9
13/10/2018 02.15,,,1.88,1.88
13/10/2018 02.30,,,1.93,1.93
13/10/2018 02.45,,,1.88,1.88
13/10/2018 03.00,,,1.84,1.84
13/10/2018 03.15,,,1.85,1.85
13/10/2018 03.30,,,1.88,1.88
13/10/2018 03.45,,,1.85,1.85
13/10/2018 04.00,,,1.85,1.85
13/10/2018 04.15,,,1.87,1.87
13/10/2018 04.30,,,1.87,1.87
13/10/2018 04.45,,,1.88,1.88
13/10/2018 05.00,,,1.88,1.88
13/10/2018 05.15,,,1.75,1.75
13/10/2018 05.30,,,1.67,1.67
13/10/2018 05.45,,,1.62,1.62
13/10/2018 06.00,,,1.45,1.45
13/10/2018 06.15,,,1.4,1.4
13/10/2018 06.30,,,1.43,1.43
13/10/2018 06.45,,,1.34,1.34
13/10/2018 07.00,,,1.21,1.21
13/10/2018 07.15,,,1.1,1.1
13/10/2018 07.30,,,1.03,1.03
13/10/2018 07.45,,,0.98,0.98
13/10/2018 08.00,,,0.9,0.9
13/10/2018 08.15,,,0.56,0.56
13/10/2018 08.30,,,0.38,0.38
13/10/2018 08.45,,,0.51,0.51
13/10/2018 09.00,,,0.02,0.02
13/10/2018 09.15,,,0.06,0.06
13/10/2018 09.30,,,1.06,1.06
13/10/2018 09.45,,,0.83,0.83
13/10/2018 10.00,,,0.37,0.37
13/10/2018 10.15,,,0.03,0.03
13/10/2018 10.30,,,0.5,0.5
13/10/2018 10.45,,,0.45,0.45
13/10/2018 11.00,,,0.66,0.66
13/10/2018 11.15,,,1.01,1.01
13/10/2018 11.30,,,0.62,0.62
13/10/2018 11.45,,,0.27,0.27
13/10/2018 12.00,,,0.1,0.1
13/10/2018 12.15,,,0.45,0.45
13/10/2018 12.30,,,0.87,0.87
13/10/2018 12.45,,,0.76,0.76
13/10/2018 13.00,,,1.15,1.15
13/10/2018 13.15,,,0.46,0.46
13/10/2018 13.30,,,0.54,0.54
13/10/2018 13.45,,,0.6,0.6
13/10/2018 14.00,,,0.92,0.92
13/10/2018 14.15,,,0.55,0.55
13/10/2018 14.30,,,0.72,0.72
13/10/2018 14.45,,,0.09,0.09
13/10/2018 15.00,,,0.49,0.49
13/10/2018 15.15,,,0.62,0.62
13/10/2018 15.30,,,1.28,1.28
13/10/2018 15.45,,,1.45,1.45
13/10/2018 16.00,,,1.95,1.95
13/10/2018 16.15,,,2.08,2.08
13/10/2018 16.30,,,2.14,2.14
13/10/2018 16.45,,,2.1,2.1
13/10/2018 17.00,,,2.12,2.12
13/10/2018 17.15,,,2.17,2.17
13/10/2018 17.30,,,2.16,2.16
13/10/2018 17.45,,,2.21,2.21
13/10/2018 18.00,,,2.4,2.4
13/10/2018 18.15,,,2.45,2.45
13/10/2018 18.30,,,2.6,2.6
13/10/2018 18.45,,,2.76,2.76
13/10/2018 19.00,,,2.69,2.69
13/10/2018 19.15,,,2.61,2.61
13/10/2018 19.30,,,2.62,2.62
13/10/2018 19.45,,,2.63,2.63
13/10/2018 20.00,,,2.62,2.62
13/10/2018 20.15,,,2.25,2.25
13/10/2018 20.30,,,2.23,2.23
13/10/2018 20.45,,,2.16,2.16
13/10/2018 21.00,,,2.05,2.05
13/10/2018 21.15,,,1.81,1.81
13/10/2018 21.30,,,1.81,1.81
13/10/2018 21.45,,,1.82,1.82
13/10/2018 22.00,,,1.92,1.92
13/10/2018 22.15,,,1.94,1.94
13/10/2018 22.30,,,1.94,1.94
13/10/2018 22.45,,,1.92,1.92
13/10/2018 23.00,,,1.9,1.9
13/10/2018 23.15,,,1.9,1.9
13/10/2018 23.30,,,1.88,1.88
13/10/2018 23.45,,,1.89,1.89
13/10/2018 24.00,,,1.86,1.86
14/10/2018 00.15,,,1.86,1.86
14/10/2018 00.30,,,2.02,2.02
14/10/2018 00.45,,,1.9,1.9
14/10/2018 01.00,,,1.86,1.86
14/10/2018 01.15,,,1.88,1.88
14/10/2018 01.30,,,1.88,1.88
14/10/2018 01.45,,,1.88,1.88
14/10/2018 02.00,,,1.89,1.89
14/10/2018 02.15,,,1.9,1.9
14/10/2018 02.30,,,1.85,1.85
14/10/2018 02.45,,,1.8,1.8
14/10/2018 03.00,,,1.84,1.84
14/10/2018 03.15,,,1.81,1.81
14/10/2018 03.30,,,1.8,1.8
14/10/2018 03.45,,,1.83,1.83
14/10/2018 04.00,,,1.83,1.83
14/10/2018 04.15,,,1.81,1.81
14/10/2018 04.30,,,1.86,1.86
14/10/2018 04.45,,,1.89,1.89
14/10/2018 05.00,,,1.82,1.82
14/10/2018 05.15,,,1.71,1.71
14/10/2018 05.30,,,1.67,1.67
14/10/2018 05.45,,,1.62,1.62
14/10/2018 06.00,,,1.51,1.51
14/10/2018 06.15,,,1.43,1.43
14/10/2018 06.30,,,1.35,1.35
14/10/2018 06.45,,,1.35,1.35
14/10/2018 07.00,,,1.26,1.26
14/10/2018 07.15,,,1.18,1.18
14/10/2018 07.30,,,1.06,1.06
14/10/2018 07.45,,,1.03,1.03
14/10/2018 08.00,,,1.17,1.17
14/10/2018 08.15,,,0.73,0.73
14/10/2018 08.30,,,0.52,0.52
14/10/2018 08.45,,,0.3,0.3
14/10/2018 09.00,,,0.52,0.52
14/10/2018 09.15,,,0.64,0.64
14/10/2018 09.30,,,0.52,0.52
14/10/2018 09.45,,,0,0
14/10/2018 10.00,,,0.01,0.01
14/10/2018 10.15,,,0.03,0.03
14/10/2018 10.30,,,0.51,0.51
14/10/2018 10.45,,,0.54,0.54
14/10/2018 11.00,,,0.39,0.39
14/10/2018 11.15,,,0.13,0.13
14/10/2018 11.30,,,0.13,0.13
14/10/2018 11.45,,,0.9,0.9
14/10/2018 12.00,,,0.72,0.72
14/10/2018 12.15,,,0.7,0.7
14/10/2018 12.30,,,0.68,0.68
14/10/2018 12.45,,,0.61,0.61
14/10/2018 13.00,,,0.94,0.94
14/10/2018 13.15,,,0.38,0.38
14/10/2018 13.30,,,0.62,0.62
14/10/2018 13.45,,,0.69,0.69
14/10/2018 14.00,,,1.01,1.01
14/10/2018 14.15,,,0.53,0.53
14/10/2018 14.30,,,0.15,0.15
14/10/2018 14.45,,,0.6,0.6
14/10/2018 15.00,,,0.85,0.85
14/10/2018 15.15,,,0.82,0.82
14/10/2018 15.30,,,1.44,1.44
14/10/2018 15.45,,,1.67,1.67
14/10/2018 16.00,,,1.94,1.94
14/10/2018 16.15,,,1.95,1.95
14/10/2018 16.30,,,1.7,1.7
14/10/2018 16.45,,,1.96,1.96
14/10/2018 17.00,,,2.17,2.17
14/10/2018 17.15,,,2.32,2.32
14/10/2018 17.30,,,2.44,2.44
14/10/2018 17.45,,,2.55,2.55
14/10/2018 18.00,,,2.68,2.68
14/10/2018 18.15,,,2.88,2.88
14/10/2018 18.30,,,3.13,3.13
14/10/2018 18.45,,,3.12,3.12
14/10/2018 19.00,,,3.12,3.12
14/10/2018 19.15,,,3.1,3.1
14/10/2018 19.30,,,3.09,3.09
14/10/2018 19.45,,,3.08,3.08
14/10/2018 20.00,,,3.12,3.12
