,RATE A,RATE B,RATE C,Total
07/06/2018 22.00,1.88,,,1.88
07/06/2018 22.15,,1.87,,1.87
07/06/2018 22.30,,1.87,,1.87
07/06/2018 22.45,,1.92,,1.92
07/06/2018 23.00,,1.93,,1.93
07/06/2018 23.15,,1.88,,1.88
07/06/2018 23.30,,1.88,,1.88
07/06/2018 23.45,,1.75,,1.75
07/06/2018 24.00,,1.73,,1.73
08/06/2018 00.15,,1.67,,1.67
08/06/2018 00.30,,1.62,,1.62
08/06/2018 00.45,,1.58,,1.58
08/06/2018 01.00,,1.58,,1.58
08/06/2018 01.15,,1.59,,1.59
08/06/2018 01.30,,1.61,,1.61
08/06/2018 01.45,,1.65,,1.65
08/06/2018 02.00,,1.62,,1.62
08/06/2018 02.15,,1.59,,1.59
08/06/2018 02.30,,1.63,,1.63
08/06/2018 02.45,,1.61,,1.61
08/06/2018 03.00,,1.58,,1.58
08/06/2018 03.15,,1.57,,1.57
08/06/2018 03.30,,1.55,,1.55
08/06/2018 03.45,,1.53,,1.53
08/06/2018 04.00,,1.56,,1.56
08/06/2018 04.15,,1.58,,1.58
08/06/2018 04.30,,1.59,,1.59
08/06/2018 04.45,,1.61,,1.61
08/06/2018 05.00,,1.56,,1.56
08/06/2018 05.15,,1.55,,1.55
08/06/2018 05.30,,1.51,,1.51
08/06/2018 05.45,,1.44,,1.44
08/06/2018 06.00,,1.43,,1.43
08/06/2018 06.15,,1.56,,1.56
08/06/2018 06.30,,1.55,,1.55
08/06/2018 06.45,,1.59,,1.59
08/06/2018 07.00,,1.9,,1.9
08/06/2018 07.15,,17.37,,17.37
08/06/2018 07.30,,28.1,,28.1
08/06/2018 07.45,,27.98,,27.98
08/06/2018 08.00,,28.14,,28.14
08/06/2018 08.15,,29.16,,29.16
08/06/2018 08.30,,29.44,,29.44
08/06/2018 08.45,,29.04,,29.04
08/06/2018 09.00,,28.61,,28.61
08/06/2018 09.15,32.64,,,32.64
08/06/2018 09.30,50.68,,,50.68
08/06/2018 09.45,51.39,,,51.39
08/06/2018 10.00,60.72,,,60.72
08/06/2018 10.15,63.33,,,63.33
08/06/2018 10.30,63.22,,,63.22
08/06/2018 10.45,61.46,,,61.46
08/06/2018 11.00,63.86,,,63.86
08/06/2018 11.15,61.38,,,61.38
08/06/2018 11.30,60.3,,,60.3
08/06/2018 11.45,60.15,,,60.15
08/06/2018 12.00,60.07,,,60.07
08/06/2018 12.15,60.49,,,60.49
08/06/2018 12.30,60.93,,,60.93
08/06/2018 12.45,60.95,,,60.95
08/06/2018 13.00,60.86,,,60.86
08/06/2018 13.15,60.83,,,60.83
08/06/2018 13.30,60.55,,,60.55
08/06/2018 13.45,60.65,,,60.65
08/06/2018 14.00,60.34,,,60.34
08/06/2018 14.15,59.42,,,59.42
08/06/2018 14.30,59.12,,,59.12
08/06/2018 14.45,59.84,,,59.84
08/06/2018 15.00,59.15,,,59.15
08/06/2018 15.15,56.98,,,56.98
08/06/2018 15.30,57.28,,,57.28
08/06/2018 15.45,57.15,,,57.15
08/06/2018 16.00,57.7,,,57.7
08/06/2018 16.15,57.13,,,57.13
08/06/2018 16.30,57.12,,,57.12
08/06/2018 16.45,56.72,,,56.72
08/06/2018 17.00,56.63,,,56.63
08/06/2018 17.15,56.79,,,56.79
08/06/2018 17.30,55.93,,,55.93
08/06/2018 17.45,56.13,,,56.13
08/06/2018 18.00,55.88,,,55.88
08/06/2018 18.15,41.93,,,41.93
08/06/2018 18.30,29.33,,,29.33
08/06/2018 18.45,28.2,,,28.2
08/06/2018 19.00,28.03,,,28.03
08/06/2018 19.15,28.2,,,28.2
08/06/2018 19.30,28.03,,,28.03
08/06/2018 19.45,28.22,,,28.22
08/06/2018 20.00,27.89,,,27.89
08/06/2018 20.15,27.87,,,27.87
08/06/2018 20.30,27.9,,,27.9
08/06/2018 20.45,27.83,,,27.83
08/06/2018 21.00,27.78,,,27.78
08/06/2018 21.15,27.65,,,27.65
08/06/2018 21.30,27.5,,,27.5
08/06/2018 21.45,27.43,,,27.43
08/06/2018 22.00,12.29,,,12.29
08/06/2018 22.15,,3.24,,3.24
08/06/2018 22.30,,2.84,,2.84
08/06/2018 22.45,,2.7,,2.7
08/06/2018 23.00,,2.67,,2.67
08/06/2018 23.15,,2.62,,2.62
08/06/2018 23.30,,2.65,,2.65
08/06/2018 23.45,,2.6,,2.6
08/06/2018 24.00,,2.53,,2.53
09/06/2018 00.15,,,2.52,2.52
09/06/2018 00.30,,,2.37,2.37
09/06/2018 00.45,,,2.41,2.41
09/06/2018 01.00,,,2.44,2.44
09/06/2018 01.15,,,2.24,2.24
09/06/2018 01.30,,,1.98,1.98
09/06/2018 01.45,,,1.92,1.92
09/06/2018 02.00,,,1.89,1.89
09/06/2018 02.15,,,1.88,1.88
09/06/2018 02.30,,,1.85,1.85
09/06/2018 02.45,,,1.83,1.83
09/06/2018 03.00,,,1.83,1.83
09/06/2018 03.15,,,1.64,1.64
09/06/2018 03.30,,,1.62,1.62
09/06/2018 03.45,,,1.59,1.59
09/06/2018 04.00,,,1.64,1.64
09/06/2018 04.15,,,1.68,1.68
09/06/2018 04.30,,,1.66,1.66
09/06/2018 04.45,,,1.67,1.67
09/06/2018 05.00,,,1.72,1.72
09/06/2018 05.15,,,1.62,1.62
09/06/2018 05.30,,,1.63,1.63
09/06/2018 05.45,,,1.58,1.58
09/06/2018 06.00,,,1.52,1.52
09/06/2018 06.15,,,1.51,1.51
09/06/2018 06.30,,,1.55,1.55
09/06/2018 06.45,,,1.68,1.68
09/06/2018 07.00,,,1.9,1.9
09/06/2018 07.15,,,1.87,1.87
09/06/2018 07.30,,,1.85,1.85
09/06/2018 07.45,,,1.84,1.84
09/06/2018 08.00,,,1.98,1.98
09/06/2018 08.15,,,2.2,2.2
09/06/2018 08.30,,,2.49,2.49
09/06/2018 08.45,,,2.55,2.55
09/06/2018 09.00,,,2.87,2.87
09/06/2018 09.15,,,3.24,3.24
09/06/2018 09.30,,,3.2,3.2
09/06/2018 09.45,,,3.19,3.19
09/06/2018 10.00,,,3.13,3.13
09/06/2018 10.15,,,3.11,3.11
09/06/2018 10.30,,,3.14,3.14
09/06/2018 10.45,,,3.32,3.32
09/06/2018 11.00,,,3.41,3.41
09/06/2018 11.15,,,3.38,3.38
09/06/2018 11.30,,,3.28,3.28
09/06/2018 11.45,,,2.89,2.89
09/06/2018 12.00,,,2.82,2.82
09/06/2018 12.15,,,2.93,2.93
09/06/2018 12.30,,,2.87,2.87
09/06/2018 12.45,,,2.74,2.74
09/06/2018 13.00,,,2.9,2.9
09/06/2018 13.15,,,2.96,2.96
09/06/2018 13.30,,,3.09,3.09
09/06/2018 13.45,,,3.06,3.06
09/06/2018 14.00,,,3.05,3.05
09/06/2018 14.15,,,3.95,3.95
09/06/2018 14.30,,,5.94,5.94
09/06/2018 14.45,,,4.56,4.56
09/06/2018 15.00,,,7.41,7.41
09/06/2018 15.15,,,5.29,5.29
09/06/2018 15.30,,,3.58,3.58
09/06/2018 15.45,,,3.54,3.54
09/06/2018 16.00,,,3.45,3.45
09/06/2018 16.15,,,3.4,3.4
09/06/2018 16.30,,,3.22,3.22
09/06/2018 16.45,,,3.22,3.22
09/06/2018 17.00,,,3.47,3.47
09/06/2018 17.15,,,3.58,3.58
09/06/2018 17.30,,,3.69,3.69
09/06/2018 17.45,,,3.66,3.66
09/06/2018 18.00,,,3.98,3.98
09/06/2018 18.15,,,4.02,4.02
09/06/2018 18.30,,,4.02,4.02
09/06/2018 18.45,,,4.09,4.09
09/06/2018 19.00,,,4.26,4.26
09/06/2018 19.15,,,4.17,4.17
09/06/2018 19.30,,,4.32,4.32
09/06/2018 19.45,,,5.09,5.09
09/06/2018 20.00,,,4.35,4.35
09/06/2018 20.15,,,4.31,4.31
09/06/2018 20.30,,,3.86,3.86
09/06/2018 20.45,,,3.53,3.53
09/06/2018 21.00,,,2.84,2.84
09/06/2018 21.15,,,2.55,2.55
09/06/2018 21.30,,,2.45,2.45
09/06/2018 21.45,,,2.43,2.43
09/06/2018 22.00,,,2.31,2.31
09/06/2018 22.15,,,2.26,2.26
09/06/2018 22.30,,,2.24,2.24
09/06/2018 22.45,,,2.22,2.22
09/06/2018 23.00,,,2.2,2.2
09/06/2018 23.15,,,2.19,2.19
09/06/2018 23.30,,,2.07,2.07
09/06/2018 23.45,,,2.07,2.07
09/06/2018 24.00,,,2.09,2.09
10/06/2018 00.15,,,1.93,1.93
10/06/2018 00.30,,,1.88,1.88
10/06/2018 00.45,,,1.88,1.88
10/06/2018 01.00,,,1.87,1.87
10/06/2018 01.15,,,1.91,1.91
10/06/2018 01.30,,,1.93,1.93
10/06/2018 01.45,,,1.91,1.91
10/06/2018 02.00,,,1.92,1.92
10/06/2018 02.15,,,1.89,1.89
10/06/2018 02.30,,,1.9,1.9
10/06/2018 02.45,,,1.95,1.95
10/06/2018 03.00,,,1.99,1.99
10/06/2018 03.15,,,1.91,1.91
10/06/2018 03.30,,,1.92,1.92
10/06/2018 03.45,,,1.93,1.93
10/06/2018 04.00,,,1.93,1.93
10/06/2018 04.15,,,1.99,1.99
10/06/2018 04.30,,,2.01,2.01
10/06/2018 04.45,,,1.96,1.96
10/06/2018 05.00,,,1.96,1.96
10/06/2018 05.15,,,1.9,1.9
10/06/2018 05.30,,,1.9,1.9
10/06/2018 05.45,,,2.06,2.06
10/06/2018 06.00,,,2.03,2.03
10/06/2018 06.15,,,2.09,2.09
10/06/2018 06.30,,,1.94,1.94
10/06/2018 06.45,,,2.44,2.44
10/06/2018 07.00,,,2.62,2.62
10/06/2018 07.15,,,12.6,12.6
10/06/2018 07.30,,,29.46,29.46
10/06/2018 07.45,,,28.93,28.93
10/06/2018 08.00,,,29.68,29.68
10/06/2018 08.15,,,30.89,30.89
10/06/2018 08.30,,,31.36,31.36
10/06/2018 08.45,,,32.14,32.14
10/06/2018 09.00,,,32.4,32.4
10/06/2018 09.15,,,32.16,32.16
10/06/2018 09.30,,,32.17,32.17
10/06/2018 09.45,,,32.39,32.39
10/06/2018 10.00,,,32.03,32.03
10/06/2018 10.15,,,31.69,31.69
10/06/2018 10.30,,,31.9,31.9
10/06/2018 10.45,,,32.23,32.23
10/06/2018 11.00,,,32.68,32.68
10/06/2018 11.15,,,32.26,32.26
10/06/2018 11.30,,,33.25,33.25
10/06/2018 11.45,,,33.16,33.16
10/06/2018 12.00,,,33.7,33.7
10/06/2018 12.15,,,33.76,33.76
10/06/2018 12.30,,,34.54,34.54
10/06/2018 12.45,,,35.06,35.06
10/06/2018 13.00,,,34.92,34.92
10/06/2018 13.15,,,35.04,35.04
10/06/2018 13.30,,,35.11,35.11
10/06/2018 13.45,,,34.86,34.86
10/06/2018 14.00,,,34.61,34.61
10/06/2018 14.15,,,34.91,34.91
10/06/2018 14.30,,,35.26,35.26
10/06/2018 14.45,,,34.91,34.91
10/06/2018 15.00,,,32.34,32.34
10/06/2018 15.15,,,31.39,31.39
10/06/2018 15.30,,,31.58,31.58
10/06/2018 15.45,,,32.7,32.7
10/06/2018 16.00,,,31.64,31.64
10/06/2018 16.15,,,31.15,31.15
10/06/2018 16.30,,,31,31
10/06/2018 16.45,,,31.33,31.33
10/06/2018 17.00,,,20.15,20.15
10/06/2018 17.15,,,6.52,6.52
10/06/2018 17.30,,,6.04,6.04
10/06/2018 17.45,,,5.71,5.71
10/06/2018 18.00,,,5.44,5.44
10/06/2018 18.15,,,5.37,5.37
10/06/2018 18.30,,,5.03,5.03
10/06/2018 18.45,,,4.8,4.8
10/06/2018 19.00,,,4.45,4.45
10/06/2018 19.15,,,4.17,4.17
10/06/2018 19.30,,,3.73,3.73
10/06/2018 19.45,,,3.58,3.58
10/06/2018 20.00,,,3.64,3.64
10/06/2018 20.15,,,3.53,3.53
10/06/2018 20.30,,,3.08,3.08
10/06/2018 20.45,,,2.46,2.46
10/06/2018 21.00,,,2.1,2.1
10/06/2018 21.15,,,1.85,1.85
10/06/2018 21.30,,,1.81,1.81
10/06/2018 21.45,,,1.81,1.81
10/06/2018 22.00,,,1.87,1.87
10/06/2018 22.15,,,1.86,1.86
10/06/2018 22.30,,,1.77,1.77
10/06/2018 22.45,,,1.73,1.73
10/06/2018 23.00,,,1.74,1.74
10/06/2018 23.15,,,1.73,1.73
10/06/2018 23.30,,,1.76,1.76
10/06/2018 23.45,,,1.72,1.72
10/06/2018 24.00,,,1.71,1.71
11/06/2018 00.15,,1.61,,1.61
11/06/2018 00.30,,1.56,,1.56
11/06/2018 00.45,,1.58,,1.58
11/06/2018 01.00,,1.6,,1.6
11/06/2018 01.15,,1.63,,1.63
11/06/2018 01.30,,1.6,,1.6
11/06/2018 01.45,,1.59,,1.59
11/06/2018 02.00,,1.6,,1.6
11/06/2018 02.15,,1.61,,1.61
11/06/2018 02.30,,1.62,,1.62
11/06/2018 02.45,,1.63,,1.63
11/06/2018 03.00,,1.62,,1.62
11/06/2018 03.15,,1.56,,1.56
11/06/2018 03.30,,1.56,,1.56
11/06/2018 03.45,,1.58,,1.58
11/06/2018 04.00,,1.58,,1.58
11/06/2018 04.15,,1.63,,1.63
11/06/2018 04.30,,1.61,,1.61
11/06/2018 04.45,,1.58,,1.58
11/06/2018 05.00,,1.6,,1.6
11/06/2018 05.15,,1.53,,1.53
11/06/2018 05.30,,1.53,,1.53
11/06/2018 05.45,,1.5,,1.5
11/06/2018 06.00,,1.44,,1.44
11/06/2018 06.15,,1.42,,1.42
11/06/2018 06.30,,1.44,,1.44
11/06/2018 06.45,,1.46,,1.46
11/06/2018 07.00,,1.46,,1.46
11/06/2018 07.15,,1.56,,1.56
11/06/2018 07.30,,1.52,,1.52
11/06/2018 07.45,,1.67,,1.67
11/06/2018 08.00,,1.74,,1.74
11/06/2018 08.15,,1.96,,1.96
11/06/2018 08.30,,1.98,,1.98
11/06/2018 08.45,,2.08,,2.08
11/06/2018 09.00,,2.12,,2.12
11/06/2018 09.15,2.07,,,2.07
11/06/2018 09.30,2.1,,,2.1
11/06/2018 09.45,2.15,,,2.15
11/06/2018 10.00,2.13,,,2.13
11/06/2018 10.15,2.28,,,2.28
11/06/2018 10.30,2.46,,,2.46
11/06/2018 10.45,2.76,,,2.76
11/06/2018 11.00,2.97,,,2.97
11/06/2018 11.15,2.95,,,2.95
11/06/2018 11.30,2.81,,,2.81
11/06/2018 11.45,2.85,,,2.85
11/06/2018 12.00,2.7,,,2.7
11/06/2018 12.15,2.51,,,2.51
11/06/2018 12.30,2.39,,,2.39
11/06/2018 12.45,2.44,,,2.44
11/06/2018 13.00,2.64,,,2.64
11/06/2018 13.15,2.69,,,2.69
11/06/2018 13.30,2.48,,,2.48
11/06/2018 13.45,2.46,,,2.46
11/06/2018 14.00,2.7,,,2.7
11/06/2018 14.15,2.95,,,2.95
11/06/2018 14.30,2.91,,,2.91
11/06/2018 14.45,2.96,,,2.96
11/06/2018 15.00,3.38,,,3.38
11/06/2018 15.15,3.48,,,3.48
11/06/2018 15.30,3.5,,,3.5
11/06/2018 15.45,3.53,,,3.53
11/06/2018 16.00,3.36,,,3.36
11/06/2018 16.15,3.36,,,3.36
11/06/2018 16.30,3.42,,,3.42
11/06/2018 16.45,3.53,,,3.53
11/06/2018 17.00,3.38,,,3.38
11/06/2018 17.15,3.19,,,3.19
11/06/2018 17.30,2.98,,,2.98
11/06/2018 17.45,3.01,,,3.01
11/06/2018 18.00,3.17,,,3.17
11/06/2018 18.15,3.08,,,3.08
11/06/2018 18.30,2.92,,,2.92
11/06/2018 18.45,2.89,,,2.89
11/06/2018 19.00,2.99,,,2.99
11/06/2018 19.15,3.03,,,3.03
11/06/2018 19.30,3.07,,,3.07
11/06/2018 19.45,3.12,,,3.12
11/06/2018 20.00,2.99,,,2.99
11/06/2018 20.15,3.01,,,3.01
11/06/2018 20.30,2.92,,,2.92
11/06/2018 20.45,2.9,,,2.9
11/06/2018 21.00,2.82,,,2.82
11/06/2018 21.15,2.22,,,2.22
11/06/2018 21.30,1.81,,,1.81
11/06/2018 21.45,1.79,,,1.79
11/06/2018 22.00,1.77,,,1.77
11/06/2018 22.15,,1.77,,1.77
11/06/2018 22.30,,1.86,,1.86
11/06/2018 22.45,,1.87,,1.87
11/06/2018 23.00,,1.76,,1.76
11/06/2018 23.15,,1.77,,1.77
11/06/2018 23.30,,1.78,,1.78
11/06/2018 23.45,,1.74,,1.74
11/06/2018 24.00,,1.78,,1.78
12/06/2018 00.15,,1.7,,1.7
12/06/2018 00.30,,1.58,,1.58
12/06/2018 00.45,,1.59,,1.59
12/06/2018 01.00,,1.59,,1.59
12/06/2018 01.15,,1.63,,1.63
12/06/2018 01.30,,1.66,,1.66
12/06/2018 01.45,,1.69,,1.69
12/06/2018 02.00,,1.64,,1.64
12/06/2018 02.15,,1.63,,1.63
12/06/2018 02.30,,1.63,,1.63
12/06/2018 02.45,,1.65,,1.65
12/06/2018 03.00,,1.63,,1.63
12/06/2018 03.15,,1.66,,1.66
12/06/2018 03.30,,1.65,,1.65
12/06/2018 03.45,,1.62,,1.62
12/06/2018 04.00,,1.6,,1.6
12/06/2018 04.15,,1.65,,1.65
12/06/2018 04.30,,1.65,,1.65
12/06/2018 04.45,,1.71,,1.71
12/06/2018 05.00,,1.65,,1.65
12/06/2018 05.15,,1.57,,1.57
12/06/2018 05.30,,1.61,,1.61
12/06/2018 05.45,,1.58,,1.58
12/06/2018 06.00,,1.45,,1.45
12/06/2018 06.15,,1.45,,1.45
12/06/2018 06.30,,1.43,,1.43
12/06/2018 06.45,,1.49,,1.49
12/06/2018 07.00,,1.56,,1.56
12/06/2018 07.15,,1.44,,1.44
12/06/2018 07.30,,1.46,,1.46
12/06/2018 07.45,,1.59,,1.59
12/06/2018 08.00,,1.78,,1.78
12/06/2018 08.15,,1.99,,1.99
12/06/2018 08.30,,2,,2
12/06/2018 08.45,,2.25,,2.25
12/06/2018 09.00,,2.25,,2.25
12/06/2018 09.15,2.38,,,2.38
12/06/2018 09.30,2.57,,,2.57
12/06/2018 09.45,2.43,,,2.43
12/06/2018 10.00,2.69,,,2.69
12/06/2018 10.15,3.53,,,3.53
12/06/2018 10.30,3.46,,,3.46
12/06/2018 10.45,2.79,,,2.79
12/06/2018 11.00,2.7,,,2.7
12/06/2018 11.15,2.41,,,2.41
12/06/2018 11.30,2.23,,,2.23
12/06/2018 11.45,2.28,,,2.28
12/06/2018 12.00,2.33,,,2.33
12/06/2018 12.15,2.43,,,2.43
12/06/2018 12.30,2.31,,,2.31
12/06/2018 12.45,2.36,,,2.36
12/06/2018 13.00,2.38,,,2.38
12/06/2018 13.15,2.38,,,2.38
12/06/2018 13.30,2.38,,,2.38
12/06/2018 13.45,2.45,,,2.45
12/06/2018 14.00,2.78,,,2.78
12/06/2018 14.15,2.82,,,2.82
12/06/2018 14.30,2.96,,,2.96
12/06/2018 14.45,2.87,,,2.87
12/06/2018 15.00,2.81,,,2.81
12/06/2018 15.15,2.56,,,2.56
12/06/2018 15.30,3.04,,,3.04
12/06/2018 15.45,3.31,,,3.31
12/06/2018 16.00,3.23,,,3.23
12/06/2018 16.15,3.21,,,3.21
12/06/2018 16.30,3.19,,,3.19
12/06/2018 16.45,3.33,,,3.33
12/06/2018 17.00,3.42,,,3.42
12/06/2018 17.15,3.38,,,3.38
12/06/2018 17.30,3.24,,,3.24
12/06/2018 17.45,3.2,,,3.2
12/06/2018 18.00,3.19,,,3.19
12/06/2018 18.15,3.16,,,3.16
12/06/2018 18.30,3.26,,,3.26
12/06/2018 18.45,3.4,,,3.4
12/06/2018 19.00,3.32,,,3.32
12/06/2018 19.15,3.25,,,3.25
12/06/2018 19.30,3.23,,,3.23
12/06/2018 19.45,3.22,,,3.22
12/06/2018 20.00,3.29,,,3.29
12/06/2018 20.15,3.14,,,3.14
12/06/2018 20.30,3.11,,,3.11
12/06/2018 20.45,3.24,,,3.24
12/06/2018 21.00,3.04,,,3.04
12/06/2018 21.15,2.07,,,2.07
12/06/2018 21.30,1.94,,,1.94
12/06/2018 21.45,1.81,,,1.81
12/06/2018 22.00,1.78,,,1.78
12/06/2018 22.15,,1.73,,1.73
12/06/2018 22.30,,1.73,,1.73
12/06/2018 22.45,,1.73,,1.73
12/06/2018 23.00,,1.73,,1.73
12/06/2018 23.15,,1.78,,1.78
12/06/2018 23.30,,1.76,,1.76
12/06/2018 23.45,,1.74,,1.74
12/06/2018 24.00,,1.71,,1.71
13/06/2018 00.15,,1.66,,1.66
13/06/2018 00.30,,1.59,,1.59
13/06/2018 00.45,,1.64,,1.64
13/06/2018 01.00,,1.65,,1.65
13/06/2018 01.15,,1.64,,1.64
13/06/2018 01.30,,1.64,,1.64
13/06/2018 01.45,,1.65,,1.65
13/06/2018 02.00,,1.65,,1.65
13/06/2018 02.15,,1.68,,1.68
13/06/2018 02.30,,1.67,,1.67
13/06/2018 02.45,,1.63,,1.63
13/06/2018 03.00,,1.63,,1.63
13/06/2018 03.15,,1.6,,1.6
13/06/2018 03.30,,1.58,,1.58
13/06/2018 03.45,,1.61,,1.61
13/06/2018 04.00,,1.65,,1.65
13/06/2018 04.15,,1.66,,1.66
13/06/2018 04.30,,1.63,,1.63
13/06/2018 04.45,,1.66,,1.66
13/06/2018 05.00,,1.64,,1.64
13/06/2018 05.15,,1.61,,1.61
13/06/2018 05.30,,1.59,,1.59
13/06/2018 05.45,,1.52,,1.52
13/06/2018 06.00,,1.42,,1.42
13/06/2018 06.15,,1.45,,1.45
13/06/2018 06.30,,1.43,,1.43
13/06/2018 06.45,,1.48,,1.48
13/06/2018 07.00,,1.51,,1.51
13/06/2018 07.15,,1.54,,1.54
13/06/2018 07.30,,1.49,,1.49
13/06/2018 07.45,,1.57,,1.57
13/06/2018 08.00,,1.69,,1.69
13/06/2018 08.15,,1.95,,1.95
13/06/2018 08.30,,1.96,,1.96
13/06/2018 08.45,,2.03,,2.03
13/06/2018 09.00,,2.12,,2.12
13/06/2018 09.15,2.13,,,2.13
13/06/2018 09.30,2.07,,,2.07
13/06/2018 09.45,2.08,,,2.08
13/06/2018 10.00,2.38,,,2.38
13/06/2018 10.15,2.27,,,2.27
13/06/2018 10.30,2.24,,,2.24
13/06/2018 10.45,2.49,,,2.49
13/06/2018 11.00,2.58,,,2.58
13/06/2018 11.15,2.46,,,2.46
13/06/2018 11.30,2.43,,,2.43
13/06/2018 11.45,2.39,,,2.39
13/06/2018 12.00,2.51,,,2.51
13/06/2018 12.15,2.47,,,2.47
13/06/2018 12.30,2.45,,,2.45
13/06/2018 12.45,2.58,,,2.58
13/06/2018 13.00,2.67,,,2.67
13/06/2018 13.15,2.69,,,2.69
13/06/2018 13.30,2.61,,,2.61
13/06/2018 13.45,2.58,,,2.58
13/06/2018 14.00,2.62,,,2.62
13/06/2018 14.15,2.72,,,2.72
13/06/2018 14.30,2.77,,,2.77
13/06/2018 14.45,3,,,3
13/06/2018 15.00,2.77,,,2.77
13/06/2018 15.15,2.75,,,2.75
13/06/2018 15.30,3.57,,,3.57
13/06/2018 15.45,4.2,,,4.2
13/06/2018 16.00,4.26,,,4.26
13/06/2018 16.15,4.12,,,4.12
13/06/2018 16.30,4.12,,,4.12
13/06/2018 16.45,4.08,,,4.08
13/06/2018 17.00,4.07,,,4.07
13/06/2018 17.15,4.08,,,4.08
13/06/2018 17.30,3.83,,,3.83
13/06/2018 17.45,3.87,,,3.87
13/06/2018 18.00,3.95,,,3.95
13/06/2018 18.15,3.88,,,3.88
13/06/2018 18.30,3.91,,,3.91
13/06/2018 18.45,4.12,,,4.12
13/06/2018 19.00,4.02,,,4.02
13/06/2018 19.15,3.78,,,3.78
13/06/2018 19.30,3.83,,,3.83
13/06/2018 19.45,3.71,,,3.71
13/06/2018 20.00,3.24,,,3.24
13/06/2018 20.15,2.9,,,2.9
13/06/2018 20.30,2.79,,,2.79
13/06/2018 20.45,2.77,,,2.77
13/06/2018 21.00,2.75,,,2.75
13/06/2018 21.15,2.14,,,2.14
13/06/2018 21.30,1.78,,,1.78
13/06/2018 21.45,1.77,,,1.77
13/06/2018 22.00,1.81,,,1.81
13/06/2018 22.15,,1.8,,1.8
13/06/2018 22.30,,1.86,,1.86
13/06/2018 22.45,,1.83,,1.83
13/06/2018 23.00,,1.79,,1.79
13/06/2018 23.15,,1.77,,1.77
13/06/2018 23.30,,1.77,,1.77
13/06/2018 23.45,,1.78,,1.78
13/06/2018 24.00,,1.84,,1.84
14/06/2018 00.15,,1.67,,1.67
14/06/2018 00.30,,1.58,,1.58
14/06/2018 00.45,,1.59,,1.59
14/06/2018 01.00,,1.62,,1.62
14/06/2018 01.15,,1.62,,1.62
14/06/2018 01.30,,1.68,,1.68
14/06/2018 01.45,,1.65,,1.65
14/06/2018 02.00,,1.63,,1.63
14/06/2018 02.15,,1.62,,1.62
14/06/2018 02.30,,1.63,,1.63
14/06/2018 02.45,,1.64,,1.64
14/06/2018 03.00,,1.69,,1.69
14/06/2018 03.15,,1.63,,1.63
14/06/2018 03.30,,1.62,,1.62
14/06/2018 03.45,,1.6,,1.6
14/06/2018 04.00,,1.61,,1.61
14/06/2018 04.15,,1.65,,1.65
14/06/2018 04.30,,1.69,,1.69
14/06/2018 04.45,,1.67,,1.67
14/06/2018 05.00,,1.66,,1.66
14/06/2018 05.15,,1.59,,1.59
14/06/2018 05.30,,1.57,,1.57
14/06/2018 05.45,,1.54,,1.54
14/06/2018 06.00,,1.48,,1.48
14/06/2018 06.15,,1.51,,1.51
14/06/2018 06.30,,1.48,,1.48
14/06/2018 06.45,,1.47,,1.47
14/06/2018 07.00,,1.46,,1.46
14/06/2018 07.15,,1.51,,1.51
14/06/2018 07.30,,1.5,,1.5
14/06/2018 07.45,,1.65,,1.65
14/06/2018 08.00,,1.73,,1.73
14/06/2018 08.15,,1.94,,1.94
14/06/2018 08.30,,1.91,,1.91
14/06/2018 08.45,,1.95,,1.95
14/06/2018 09.00,,2.01,,2.01
14/06/2018 09.15,2.06,,,2.06
14/06/2018 09.30,2.21,,,2.21
14/06/2018 09.45,2.35,,,2.35
14/06/2018 10.00,2.41,,,2.41
14/06/2018 10.15,2.68,,,2.68
14/06/2018 10.30,3.03,,,3.03
14/06/2018 10.45,3.16,,,3.16
14/06/2018 11.00,3.09,,,3.09
14/06/2018 11.15,3.32,,,3.32
14/06/2018 11.30,3.36,,,3.36
14/06/2018 11.45,3.23,,,3.23
14/06/2018 12.00,3.28,,,3.28
14/06/2018 12.15,3.25,,,3.25
14/06/2018 12.30,3.19,,,3.19
14/06/2018 12.45,3.18,,,3.18
14/06/2018 13.00,3.13,,,3.13
14/06/2018 13.15,3.17,,,3.17
14/06/2018 13.30,3.27,,,3.27
14/06/2018 13.45,3.96,,,3.96
14/06/2018 14.00,4.54,,,4.54
14/06/2018 14.15,4.59,,,4.59
14/06/2018 14.30,3.8,,,3.8
14/06/2018 14.45,3.92,,,3.92
14/06/2018 15.00,4,,,4
14/06/2018 15.15,4.39,,,4.39
14/06/2018 15.30,6.37,,,6.37
14/06/2018 15.45,4.73,,,4.73
14/06/2018 16.00,5.32,,,5.32
14/06/2018 16.15,7.61,,,7.61
14/06/2018 16.30,6.84,,,6.84
14/06/2018 16.45,5.74,,,5.74
14/06/2018 17.00,5.07,,,5.07
14/06/2018 17.15,4.57,,,4.57
14/06/2018 17.30,4.29,,,4.29
14/06/2018 17.45,3.86,,,3.86
14/06/2018 18.00,3.75,,,3.75
14/06/2018 18.15,3.66,,,3.66
14/06/2018 18.30,3.77,,,3.77
14/06/2018 18.45,3.91,,,3.91
14/06/2018 19.00,3.84,,,3.84
14/06/2018 19.15,3.74,,,3.74
14/06/2018 19.30,3.73,,,3.73
14/06/2018 19.45,3.49,,,3.49
14/06/2018 20.00,3.23,,,3.23
14/06/2018 20.15,3.37,,,3.37
