,RATE A,RATE B,RATE C,Total
05/12/2018 21.15,,,552.06,552.06
05/12/2018 21.30,,,553.5,553.5
05/12/2018 21.45,,,554.98,554.98
05/12/2018 22.00,,,552.32,552.32
05/12/2018 22.15,,,557.21,557.21
05/12/2018 22.30,,,557.87,557.87
05/12/2018 22.45,,,554.16,554.16
05/12/2018 23.00,,,553.96,553.96
05/12/2018 23.15,,,549.19,549.19
05/12/2018 23.30,,,545.61,545.61
05/12/2018 23.45,,,542.59,542.59
05/12/2018 24.00,,,538.53,538.53
06/12/2018 00.15,,532.87,,532.87
06/12/2018 00.30,,534.06,,534.06
06/12/2018 00.45,,529.16,,529.16
06/12/2018 01.00,,526.39,,526.39
06/12/2018 01.15,,523.5,,523.5
06/12/2018 01.30,,520.31,,520.31
06/12/2018 01.45,,516.82,,516.82
06/12/2018 02.00,,519.89,,519.89
06/12/2018 02.15,,518.61,,518.61
06/12/2018 02.30,,518.11,,518.11
06/12/2018 02.45,,508.85,,508.85
06/12/2018 03.00,,511.76,,511.76
06/12/2018 03.15,,506.65,,506.65
06/12/2018 03.30,,507.82,,507.82
06/12/2018 03.45,,505.63,,505.63
06/12/2018 04.00,,503.98,,503.98
06/12/2018 04.15,,502.55,,502.55
06/12/2018 04.30,,494.21,,494.21
06/12/2018 04.45,,502.29,,502.29
06/12/2018 05.00,,493.39,,493.39
06/12/2018 05.15,,504.26,,504.26
06/12/2018 05.30,,508.24,,508.24
06/12/2018 05.45,,512.79,,512.79
06/12/2018 06.00,,525.1,,525.1
06/12/2018 06.15,,536.4,,536.4
06/12/2018 06.30,,555.8,,555.8
06/12/2018 06.45,,605.24,,605.24
06/12/2018 07.00,,636.72,,636.72
06/12/2018 07.15,,666.07,,666.07
06/12/2018 07.30,,723.84,,723.84
06/12/2018 07.45,,767.14,,767.14
06/12/2018 08.00,,908.07,,908.07
06/12/2018 08.15,,997.26,,997.26
06/12/2018 08.30,,1045.68,,1045.68
06/12/2018 08.45,,1111.2,,1111.2
06/12/2018 09.00,,1151.99,,1151.99
06/12/2018 09.15,1149.77,,,1149.77
06/12/2018 09.30,1166.3,,,1166.3
06/12/2018 09.45,1183.07,,,1183.07
06/12/2018 10.00,1185.18,,,1185.18
06/12/2018 10.15,1178.71,,,1178.71
06/12/2018 10.30,1176.76,,,1176.76
06/12/2018 10.45,1167.15,,,1167.15
06/12/2018 11.00,1188.52,,,1188.52
06/12/2018 11.15,1176.33,,,1176.33
06/12/2018 11.30,1164.73,,,1164.73
06/12/2018 11.45,1173.22,,,1173.22
06/12/2018 12.00,1145.44,,,1145.44
06/12/2018 12.15,1150.27,,,1150.27
06/12/2018 12.30,1134.49,,,1134.49
06/12/2018 12.45,1141.12,,,1141.12
06/12/2018 13.00,1151.67,,,1151.67
06/12/2018 13.15,1168.51,,,1168.51
06/12/2018 13.30,1182.86,,,1182.86
06/12/2018 13.45,1196.05,,,1196.05
06/12/2018 14.00,1239.82,,,1239.82
06/12/2018 14.15,1262.23,,,1262.23
06/12/2018 14.30,1263.03,,,1263.03
06/12/2018 14.45,1269.87,,,1269.87
06/12/2018 15.00,1236.84,,,1236.84
06/12/2018 15.15,1224.87,,,1224.87
06/12/2018 15.30,1211.25,,,1211.25
06/12/2018 15.45,1205.26,,,1205.26
06/12/2018 16.00,1152.44,,,1152.44
06/12/2018 16.15,1111.48,,,1111.48
06/12/2018 16.30,1040.13,,,1040.13
06/12/2018 16.45,979.23,,,979.23
06/12/2018 17.00,943.04,,,943.04
06/12/2018 17.15,918.15,,,918.15
06/12/2018 17.30,883.59,,,883.59
06/12/2018 17.45,845.77,,,845.77
06/12/2018 18.00,834.17,,,834.17
06/12/2018 18.15,832.32,,,832.32
06/12/2018 18.30,813.61,,,813.61
06/12/2018 18.45,792.76,,,792.76
06/12/2018 19.00,775.74,,,775.74
06/12/2018 19.15,767.52,,,767.52
06/12/2018 19.30,738.87,,,738.87
06/12/2018 19.45,706.29,,,706.29
06/12/2018 20.00,677.86,,,677.86
06/12/2018 20.15,657.05,,,657.05
06/12/2018 20.30,616.65,,,616.65
06/12/2018 20.45,595.57,,,595.57
06/12/2018 21.00,587.06,,,587.06
06/12/2018 21.15,586.69,,,586.69
06/12/2018 21.30,593.46,,,593.46
06/12/2018 21.45,593.48,,,593.48
06/12/2018 22.00,585.3,,,585.3
06/12/2018 22.15,,530.47,,530.47
06/12/2018 22.30,,533.82,,533.82
06/12/2018 22.45,,615.2,,615.2
06/12/2018 23.00,,572.17,,572.17
06/12/2018 23.15,,565.21,,565.21
06/12/2018 23.30,,559.54,,559.54
06/12/2018 23.45,,562.09,,562.09
06/12/2018 24.00,,557.13,,557.13
07/12/2018 00.15,,549.22,,549.22
07/12/2018 00.30,,552.42,,552.42
07/12/2018 00.45,,564.59,,564.59
07/12/2018 01.00,,558.14,,558.14
07/12/2018 01.15,,553.46,,553.46
07/12/2018 01.30,,551.14,,551.14
07/12/2018 01.45,,547.63,,547.63
07/12/2018 02.00,,546.22,,546.22
07/12/2018 02.15,,543.5,,543.5
07/12/2018 02.30,,543.22,,543.22
07/12/2018 02.45,,537.82,,537.82
07/12/2018 03.00,,526.11,,526.11
07/12/2018 03.15,,528.8,,528.8
07/12/2018 03.30,,524.22,,524.22
07/12/2018 03.45,,523.4,,523.4
07/12/2018 04.00,,515.48,,515.48
