,RATE A,RATE B,RATE C,Total
07/09/2018 18.30,801.77,,,801.77
07/09/2018 18.45,790.4,,,790.4
07/09/2018 19.00,745.45,,,745.45
07/09/2018 19.15,725.74,,,725.74
07/09/2018 19.30,709.08,,,709.08
07/09/2018 19.45,687.67,,,687.67
07/09/2018 20.00,670.15,,,670.15
07/09/2018 20.15,640.6,,,640.6
07/09/2018 20.30,611.88,,,611.88
07/09/2018 20.45,580.25,,,580.25
07/09/2018 21.00,568.74,,,568.74
07/09/2018 21.15,561.21,,,561.21
07/09/2018 21.30,544.22,,,544.22
07/09/2018 21.45,542.53,,,542.53
07/09/2018 22.00,542.26,,,542.26
07/09/2018 22.15,,537.76,,537.76
07/09/2018 22.30,,540.92,,540.92
07/09/2018 22.45,,515.21,,515.21
07/09/2018 23.00,,499.31,,499.31
07/09/2018 23.15,,557.24,,557.24
07/09/2018 23.30,,544.47,,544.47
07/09/2018 23.45,,543.5,,543.5
07/09/2018 24.00,,542.59,,542.59
08/09/2018 00.15,,,533.85,533.85
08/09/2018 00.30,,,535.82,535.82
08/09/2018 00.45,,,534.45,534.45
08/09/2018 01.00,,,533.18,533.18
08/09/2018 01.15,,,526.79,526.79
08/09/2018 01.30,,,516.69,516.69
08/09/2018 01.45,,,496.13,496.13
08/09/2018 02.00,,,508.97,508.97
08/09/2018 02.15,,,507.6,507.6
08/09/2018 02.30,,,505.66,505.66
08/09/2018 02.45,,,494.94,494.94
08/09/2018 03.00,,,500.58,500.58
08/09/2018 03.15,,,495.24,495.24
08/09/2018 03.30,,,499.65,499.65
08/09/2018 03.45,,,490.34,490.34
08/09/2018 04.00,,,487.78,487.78
08/09/2018 04.15,,,488.39,488.39
08/09/2018 04.30,,,483.57,483.57
08/09/2018 04.45,,,485.34,485.34
08/09/2018 05.00,,,479.94,479.94
08/09/2018 05.15,,,483.02,483.02
08/09/2018 05.30,,,486.69,486.69
08/09/2018 05.45,,,485.45,485.45
08/09/2018 06.00,,,496.98,496.98
08/09/2018 06.15,,,499.98,499.98
08/09/2018 06.30,,,499.68,499.68
08/09/2018 06.45,,,504.13,504.13
08/09/2018 07.00,,,515.35,515.35
08/09/2018 07.15,,,522.08,522.08
08/09/2018 07.30,,,537.59,537.59
08/09/2018 07.45,,,580.7,580.7
08/09/2018 08.00,,,604.75,604.75
08/09/2018 08.15,,,663.02,663.02
08/09/2018 08.30,,,746.27,746.27
08/09/2018 08.45,,,732.55,732.55
08/09/2018 09.00,,,732.84,732.84
08/09/2018 09.15,,,744.86,744.86
08/09/2018 09.30,,,757.18,757.18
08/09/2018 09.45,,,755.58,755.58
08/09/2018 10.00,,,742.52,742.52
08/09/2018 10.15,,,754.92,754.92
08/09/2018 10.30,,,764.68,764.68
08/09/2018 10.45,,,758.69,758.69
08/09/2018 11.00,,,751.29,751.29
08/09/2018 11.15,,,739.95,739.95
08/09/2018 11.30,,,736.82,736.82
08/09/2018 11.45,,,739.02,739.02
08/09/2018 12.00,,,723.28,723.28
08/09/2018 12.15,,,736.5,736.5
08/09/2018 12.30,,,751.05,751.05
08/09/2018 12.45,,,783.3,783.3
08/09/2018 13.00,,,763.69,763.69
08/09/2018 13.15,,,768.97,768.97
08/09/2018 13.30,,,753.34,753.34
08/09/2018 13.45,,,725.45,725.45
08/09/2018 14.00,,,705.13,705.13
08/09/2018 14.15,,,689.15,689.15
08/09/2018 14.30,,,673.84,673.84
08/09/2018 14.45,,,663.93,663.93
08/09/2018 15.00,,,663.14,663.14
08/09/2018 15.15,,,637.89,637.89
08/09/2018 15.30,,,668.05,668.05
08/09/2018 15.45,,,667.23,667.23
08/09/2018 16.00,,,671.84,671.84
08/09/2018 16.15,,,670.34,670.34
08/09/2018 16.30,,,655.47,655.47
08/09/2018 16.45,,,650.04,650.04
08/09/2018 17.00,,,619.86,619.86
08/09/2018 17.15,,,594.77,594.77
08/09/2018 17.30,,,575.54,575.54
08/09/2018 17.45,,,572.27,572.27
08/09/2018 18.00,,,541.71,541.71
08/09/2018 18.15,,,540.97,540.97
08/09/2018 18.30,,,559.79,559.79
08/09/2018 18.45,,,550.79,550.79
08/09/2018 19.00,,,545.47,545.47
08/09/2018 19.15,,,545.27,545.27
08/09/2018 19.30,,,539.64,539.64
08/09/2018 19.45,,,534.93,534.93
08/09/2018 20.00,,,532.34,532.34
08/09/2018 20.15,,,528.3,528.3
08/09/2018 20.30,,,524.45,524.45
08/09/2018 20.45,,,511.94,511.94
08/09/2018 21.00,,,510.05,510.05
08/09/2018 21.15,,,509.61,509.61
08/09/2018 21.30,,,510.85,510.85
08/09/2018 21.45,,,509.16,509.16
08/09/2018 22.00,,,510.56,510.56
08/09/2018 22.15,,,509.6,509.6
08/09/2018 22.30,,,516.55,516.55
08/09/2018 22.45,,,506.95,506.95
08/09/2018 23.00,,,496.5,496.5
08/09/2018 23.15,,,496,496
08/09/2018 23.30,,,496.48,496.48
08/09/2018 23.45,,,496.9,496.9
08/09/2018 24.00,,,496.16,496.16
09/09/2018 00.15,,,505.23,505.23
09/09/2018 00.30,,,501.4,501.4
09/09/2018 00.45,,,500.79,500.79
09/09/2018 01.00,,,496.89,496.89
09/09/2018 01.15,,,493.47,493.47
09/09/2018 01.30,,,489.23,489.23
09/09/2018 01.45,,,472.41,472.41
09/09/2018 02.00,,,483.66,483.66
09/09/2018 02.15,,,484.03,484.03
09/09/2018 02.30,,,490.9,490.9
09/09/2018 02.45,,,488.9,488.9
09/09/2018 03.00,,,478.61,478.61
09/09/2018 03.15,,,480.65,480.65
09/09/2018 03.30,,,478.34,478.34
09/09/2018 03.45,,,472.71,472.71
09/09/2018 04.00,,,470.29,470.29
09/09/2018 04.15,,,470.37,470.37
09/09/2018 04.30,,,469.66,469.66
09/09/2018 04.45,,,470.57,470.57
09/09/2018 05.00,,,467.05,467.05
09/09/2018 05.15,,,465.7,465.7
09/09/2018 05.30,,,469.73,469.73
09/09/2018 05.45,,,474.28,474.28
09/09/2018 06.00,,,471.52,471.52
09/09/2018 06.15,,,479.15,479.15
09/09/2018 06.30,,,471.21,471.21
09/09/2018 06.45,,,470.58,470.58
09/09/2018 07.00,,,486.65,486.65
09/09/2018 07.15,,,485.32,485.32
09/09/2018 07.30,,,494.31,494.31
09/09/2018 07.45,,,511.02,511.02
09/09/2018 08.00,,,522.14,522.14
09/09/2018 08.15,,,543.59,543.59
09/09/2018 08.30,,,555.16,555.16
09/09/2018 08.45,,,566.32,566.32
09/09/2018 09.00,,,546.51,546.51
09/09/2018 09.15,,,584.96,584.96
09/09/2018 09.30,,,575.54,575.54
09/09/2018 09.45,,,540.05,540.05
09/09/2018 10.00,,,549,549
09/09/2018 10.15,,,619.51,619.51
09/09/2018 10.30,,,629.78,629.78
09/09/2018 10.45,,,594.87,594.87
09/09/2018 11.00,,,575.37,575.37
09/09/2018 11.15,,,577.3,577.3
09/09/2018 11.30,,,582.04,582.04
09/09/2018 11.45,,,566.93,566.93
09/09/2018 12.00,,,578.03,578.03
09/09/2018 12.15,,,538.74,538.74
09/09/2018 12.30,,,575.67,575.67
09/09/2018 12.45,,,564.09,564.09
09/09/2018 13.00,,,519,519
09/09/2018 13.15,,,563.96,563.96
09/09/2018 13.30,,,558.72,558.72
09/09/2018 13.45,,,525.4,525.4
09/09/2018 14.00,,,578.38,578.38
09/09/2018 14.15,,,531.16,531.16
09/09/2018 14.30,,,593.75,593.75
09/09/2018 14.45,,,637.93,637.93
09/09/2018 15.00,,,657.09,657.09
09/09/2018 15.15,,,645.2,645.2
09/09/2018 15.30,,,626.38,626.38
09/09/2018 15.45,,,616.53,616.53
09/09/2018 16.00,,,610.7,610.7
09/09/2018 16.15,,,593.06,593.06
09/09/2018 16.30,,,578.08,578.08
09/09/2018 16.45,,,563.63,563.63
09/09/2018 17.00,,,552.43,552.43
09/09/2018 17.15,,,548.29,548.29
09/09/2018 17.30,,,552.74,552.74
09/09/2018 17.45,,,544.05,544.05
09/09/2018 18.00,,,547.74,547.74
09/09/2018 18.15,,,554.03,554.03
09/09/2018 18.30,,,566.75,566.75
09/09/2018 18.45,,,562.96,562.96
09/09/2018 19.00,,,545.3,545.3
09/09/2018 19.15,,,538.59,538.59
09/09/2018 19.30,,,533.14,533.14
09/09/2018 19.45,,,532.19,532.19
09/09/2018 20.00,,,520.77,520.77
09/09/2018 20.15,,,517.47,517.47
09/09/2018 20.30,,,518.1,518.1
09/09/2018 20.45,,,520.48,520.48
09/09/2018 21.00,,,515.1,515.1
09/09/2018 21.15,,,514.39,514.39
09/09/2018 21.30,,,514.43,514.43
09/09/2018 21.45,,,511.58,511.58
09/09/2018 22.00,,,507.69,507.69
09/09/2018 22.15,,,513.32,513.32
09/09/2018 22.30,,,514.08,514.08
09/09/2018 22.45,,,517.1,517.1
09/09/2018 23.00,,,512.85,512.85
09/09/2018 23.15,,,504.29,504.29
09/09/2018 23.30,,,498.15,498.15
09/09/2018 23.45,,,494.58,494.58
09/09/2018 24.00,,,496.92,496.92
10/09/2018 00.15,,489.89,,489.89
10/09/2018 00.30,,490.6,,490.6
10/09/2018 00.45,,492.26,,492.26
10/09/2018 01.00,,487.86,,487.86
10/09/2018 01.15,,483.19,,483.19
10/09/2018 01.30,,490.16,,490.16
10/09/2018 01.45,,485.23,,485.23
10/09/2018 02.00,,481.42,,481.42
10/09/2018 02.15,,484.99,,484.99
10/09/2018 02.30,,478.2,,478.2
10/09/2018 02.45,,476.82,,476.82
10/09/2018 03.00,,476.74,,476.74
10/09/2018 03.15,,476.89,,476.89
10/09/2018 03.30,,474.05,,474.05
10/09/2018 03.45,,474.29,,474.29
10/09/2018 04.00,,472.23,,472.23
10/09/2018 04.15,,477.36,,477.36
10/09/2018 04.30,,471.82,,471.82
10/09/2018 04.45,,470.52,,470.52
10/09/2018 05.00,,472.71,,472.71
10/09/2018 05.15,,476.53,,476.53
10/09/2018 05.30,,484.97,,484.97
10/09/2018 05.45,,492.03,,492.03
10/09/2018 06.00,,501.29,,501.29
10/09/2018 06.15,,504.29,,504.29
10/09/2018 06.30,,520.35,,520.35
10/09/2018 06.45,,581.11,,581.11
10/09/2018 07.00,,595.28,,595.28
10/09/2018 07.15,,642.57,,642.57
10/09/2018 07.30,,690.18,,690.18
10/09/2018 07.45,,741.97,,741.97
10/09/2018 08.00,,810.8,,810.8
10/09/2018 08.15,,949.12,,949.12
10/09/2018 08.30,,991.82,,991.82
10/09/2018 08.45,,1036.3,,1036.3
10/09/2018 09.00,,1056.59,,1056.59
10/09/2018 09.15,1137.64,,,1137.64
10/09/2018 09.30,1158.8,,,1158.8
10/09/2018 09.45,1101.22,,,1101.22
10/09/2018 10.00,1135.07,,,1135.07
10/09/2018 10.15,1118.85,,,1118.85
10/09/2018 10.30,1146.52,,,1146.52
10/09/2018 10.45,1141.93,,,1141.93
10/09/2018 11.00,1131.54,,,1131.54
10/09/2018 11.15,1154.17,,,1154.17
10/09/2018 11.30,1186.36,,,1186.36
10/09/2018 11.45,1162.2,,,1162.2
10/09/2018 12.00,1195.25,,,1195.25
10/09/2018 12.15,1135.15,,,1135.15
10/09/2018 12.30,1116.09,,,1116.09
10/09/2018 12.45,1198.78,,,1198.78
10/09/2018 13.00,1132.11,,,1132.11
10/09/2018 13.15,1144.01,,,1144.01
10/09/2018 13.30,1178.88,,,1178.88
10/09/2018 13.45,1164.36,,,1164.36
10/09/2018 14.00,1220.36,,,1220.36
10/09/2018 14.15,1191.94,,,1191.94
10/09/2018 14.30,1229.28,,,1229.28
10/09/2018 14.45,1244.47,,,1244.47
10/09/2018 15.00,1210.62,,,1210.62
10/09/2018 15.15,1121.86,,,1121.86
10/09/2018 15.30,1143.3,,,1143.3
10/09/2018 15.45,1134.23,,,1134.23
10/09/2018 16.00,1144.64,,,1144.64
10/09/2018 16.15,1093.43,,,1093.43
10/09/2018 16.30,1033.22,,,1033.22
10/09/2018 16.45,969.83,,,969.83
10/09/2018 17.00,931.88,,,931.88
10/09/2018 17.15,897.06,,,897.06
10/09/2018 17.30,878.23,,,878.23
10/09/2018 17.45,877.3,,,877.3
10/09/2018 18.00,870.04,,,870.04
10/09/2018 18.15,870.51,,,870.51
10/09/2018 18.30,850.17,,,850.17
10/09/2018 18.45,821.88,,,821.88
10/09/2018 19.00,792.38,,,792.38
10/09/2018 19.15,754.03,,,754.03
10/09/2018 19.30,736.68,,,736.68
10/09/2018 19.45,718.34,,,718.34
10/09/2018 20.00,696.75,,,696.75
10/09/2018 20.15,685.46,,,685.46
10/09/2018 20.30,657.83,,,657.83
10/09/2018 20.45,634.07,,,634.07
10/09/2018 21.00,601.06,,,601.06
10/09/2018 21.15,584.58,,,584.58
10/09/2018 21.30,574.98,,,574.98
10/09/2018 21.45,576.09,,,576.09
10/09/2018 22.00,569.83,,,569.83
10/09/2018 22.15,,563.69,,563.69
10/09/2018 22.30,,572.22,,572.22
10/09/2018 22.45,,561.11,,561.11
10/09/2018 23.00,,561.96,,561.96
10/09/2018 23.15,,554.34,,554.34
10/09/2018 23.30,,560.16,,560.16
10/09/2018 23.45,,552.61,,552.61
10/09/2018 24.00,,548.96,,548.96
11/09/2018 00.15,,541.18,,541.18
11/09/2018 00.30,,541.71,,541.71
11/09/2018 00.45,,534.9,,534.9
11/09/2018 01.00,,527.84,,527.84
11/09/2018 01.15,,531.26,,531.26
11/09/2018 01.30,,525.39,,525.39
11/09/2018 01.45,,526.35,,526.35
11/09/2018 02.00,,519.76,,519.76
11/09/2018 02.15,,519.93,,519.93
11/09/2018 02.30,,513.47,,513.47
11/09/2018 02.45,,512.61,,512.61
11/09/2018 03.00,,510.82,,510.82
11/09/2018 03.15,,506.02,,506.02
11/09/2018 03.30,,506.23,,506.23
11/09/2018 03.45,,505.68,,505.68
11/09/2018 04.00,,501.23,,501.23
11/09/2018 04.15,,503.5,,503.5
11/09/2018 04.30,,495.45,,495.45
11/09/2018 04.45,,498.08,,498.08
11/09/2018 05.00,,502.79,,502.79
11/09/2018 05.15,,503.34,,503.34
11/09/2018 05.30,,511.37,,511.37
11/09/2018 05.45,,524.45,,524.45
11/09/2018 06.00,,527.72,,527.72
11/09/2018 06.15,,527.68,,527.68
11/09/2018 06.30,,554.48,,554.48
11/09/2018 06.45,,609.07,,609.07
11/09/2018 07.00,,635.93,,635.93
11/09/2018 07.15,,678.6,,678.6
11/09/2018 07.30,,709.44,,709.44
11/09/2018 07.45,,775.63,,775.63
11/09/2018 08.00,,872.48,,872.48
11/09/2018 08.15,,1018.74,,1018.74
11/09/2018 08.30,,1094.17,,1094.17
11/09/2018 08.45,,1145.06,,1145.06
11/09/2018 09.00,,1152.62,,1152.62
11/09/2018 09.15,1169.89,,,1169.89
11/09/2018 09.30,1168.78,,,1168.78
11/09/2018 09.45,1178.23,,,1178.23
11/09/2018 10.00,1152.59,,,1152.59
11/09/2018 10.15,1115.88,,,1115.88
11/09/2018 10.30,1121.77,,,1121.77
11/09/2018 10.45,1126.22,,,1126.22
11/09/2018 11.00,1128.85,,,1128.85
11/09/2018 11.15,1144.15,,,1144.15
11/09/2018 11.30,1167.17,,,1167.17
11/09/2018 11.45,1165.26,,,1165.26
11/09/2018 12.00,1193.67,,,1193.67
11/09/2018 12.15,1159.73,,,1159.73
11/09/2018 12.30,1138.12,,,1138.12
11/09/2018 12.45,1156.78,,,1156.78
11/09/2018 13.00,1185.8,,,1185.8
11/09/2018 13.15,1198.73,,,1198.73
11/09/2018 13.30,1239.4,,,1239.4
11/09/2018 13.45,1216.34,,,1216.34
11/09/2018 14.00,1215.76,,,1215.76
11/09/2018 14.15,1231.79,,,1231.79
11/09/2018 14.30,1237.86,,,1237.86
11/09/2018 14.45,1263.08,,,1263.08
11/09/2018 15.00,1235.78,,,1235.78
11/09/2018 15.15,1252.81,,,1252.81
11/09/2018 15.30,1222.23,,,1222.23
11/09/2018 15.45,1237.55,,,1237.55
11/09/2018 16.00,1207.16,,,1207.16
11/09/2018 16.15,1145.49,,,1145.49
11/09/2018 16.30,1077.54,,,1077.54
11/09/2018 16.45,1008.9,,,1008.9
11/09/2018 17.00,967.42,,,967.42
11/09/2018 17.15,939.63,,,939.63
11/09/2018 17.30,924.01,,,924.01
11/09/2018 17.45,898.25,,,898.25
11/09/2018 18.00,898.89,,,898.89
11/09/2018 18.15,885.85,,,885.85
11/09/2018 18.30,892.3,,,892.3
11/09/2018 18.45,856.77,,,856.77
11/09/2018 19.00,824.16,,,824.16
11/09/2018 19.15,805.75,,,805.75
11/09/2018 19.30,773.43,,,773.43
11/09/2018 19.45,753.9,,,753.9
11/09/2018 20.00,732.34,,,732.34
11/09/2018 20.15,722.18,,,722.18
11/09/2018 20.30,703.73,,,703.73
11/09/2018 20.45,675.12,,,675.12
11/09/2018 21.00,642.27,,,642.27
11/09/2018 21.15,628.27,,,628.27
11/09/2018 21.30,612.28,,,612.28
11/09/2018 21.45,598.72,,,598.72
11/09/2018 22.00,599.4,,,599.4
11/09/2018 22.15,,587.38,,587.38
11/09/2018 22.30,,588.37,,588.37
11/09/2018 22.45,,585.16,,585.16
11/09/2018 23.00,,583.06,,583.06
11/09/2018 23.15,,581.87,,581.87
11/09/2018 23.30,,581.82,,581.82
11/09/2018 23.45,,576.16,,576.16
11/09/2018 24.00,,576.37,,576.37
12/09/2018 00.15,,564.01,,564.01
12/09/2018 00.30,,563.96,,563.96
12/09/2018 00.45,,557.95,,557.95
12/09/2018 01.00,,551.38,,551.38
12/09/2018 01.15,,546.76,,546.76
12/09/2018 01.30,,542.74,,542.74
12/09/2018 01.45,,542.74,,542.74
12/09/2018 02.00,,538.69,,538.69
12/09/2018 02.15,,541.53,,541.53
12/09/2018 02.30,,534.61,,534.61
12/09/2018 02.45,,533.56,,533.56
12/09/2018 03.00,,525.93,,525.93
12/09/2018 03.15,,520.82,,520.82
12/09/2018 03.30,,522.14,,522.14
12/09/2018 03.45,,519.42,,519.42
12/09/2018 04.00,,514,,514
12/09/2018 04.15,,516.14,,516.14
12/09/2018 04.30,,513.68,,513.68
12/09/2018 04.45,,513.13,,513.13
12/09/2018 05.00,,507.94,,507.94
12/09/2018 05.15,,516.43,,516.43
12/09/2018 05.30,,517.82,,517.82
12/09/2018 05.45,,528.45,,528.45
12/09/2018 06.00,,536.61,,536.61
12/09/2018 06.15,,543.92,,543.92
12/09/2018 06.30,,568.27,,568.27
12/09/2018 06.45,,618.9,,618.9
12/09/2018 07.00,,637.77,,637.77
12/09/2018 07.15,,667.04,,667.04
12/09/2018 07.30,,729.36,,729.36
12/09/2018 07.45,,805.35,,805.35
12/09/2018 08.00,,883.52,,883.52
12/09/2018 08.15,,996.48,,996.48
12/09/2018 08.30,,1087.49,,1087.49
12/09/2018 08.45,,1121.54,,1121.54
12/09/2018 09.00,,1144.07,,1144.07
12/09/2018 09.15,1143.1,,,1143.1
12/09/2018 09.30,1154.56,,,1154.56
12/09/2018 09.45,1159.76,,,1159.76
12/09/2018 10.00,1183.49,,,1183.49
12/09/2018 10.15,1143.83,,,1143.83
12/09/2018 10.30,1129.72,,,1129.72
12/09/2018 10.45,1163.46,,,1163.46
12/09/2018 11.00,1228.52,,,1228.52
12/09/2018 11.15,1195.63,,,1195.63
12/09/2018 11.30,1173.1,,,1173.1
12/09/2018 11.45,1124.98,,,1124.98
12/09/2018 12.00,1139.85,,,1139.85
12/09/2018 12.15,1130.99,,,1130.99
12/09/2018 12.30,1120.53,,,1120.53
12/09/2018 12.45,1179.42,,,1179.42
12/09/2018 13.00,1164.72,,,1164.72
12/09/2018 13.15,1168.2,,,1168.2
12/09/2018 13.30,1178.01,,,1178.01
12/09/2018 13.45,1166.22,,,1166.22
12/09/2018 14.00,1115.99,,,1115.99
12/09/2018 14.15,1117.96,,,1117.96
12/09/2018 14.30,1141.67,,,1141.67
12/09/2018 14.45,1098.85,,,1098.85
12/09/2018 15.00,1117.53,,,1117.53
12/09/2018 15.15,1153.47,,,1153.47
12/09/2018 15.30,1139.35,,,1139.35
12/09/2018 15.45,1123.54,,,1123.54
12/09/2018 16.00,1118.33,,,1118.33
12/09/2018 16.15,1096.96,,,1096.96
12/09/2018 16.30,1058.38,,,1058.38
12/09/2018 16.45,982.24,,,982.24
12/09/2018 17.00,939.02,,,939.02
12/09/2018 17.15,910.44,,,910.44
12/09/2018 17.30,881.43,,,881.43
12/09/2018 17.45,882.78,,,882.78
12/09/2018 18.00,867.03,,,867.03
12/09/2018 18.15,849.27,,,849.27
12/09/2018 18.30,818.87,,,818.87
12/09/2018 18.45,791.3,,,791.3
12/09/2018 19.00,558.87,,,558.87
12/09/2018 19.15,646.04,,,646.04
12/09/2018 19.30,639.1,,,639.1
12/09/2018 19.45,645.78,,,645.78
12/09/2018 20.00,659.33,,,659.33
12/09/2018 20.15,636.54,,,636.54
12/09/2018 20.30,605.27,,,605.27
12/09/2018 20.45,590.17,,,590.17
12/09/2018 21.00,580.96,,,580.96
12/09/2018 21.15,565.17,,,565.17
12/09/2018 21.30,557.8,,,557.8
12/09/2018 21.45,559.38,,,559.38
12/09/2018 22.00,551.56,,,551.56
12/09/2018 22.15,,549.19,,549.19
12/09/2018 22.30,,548.3,,548.3
12/09/2018 22.45,,551.16,,551.16
12/09/2018 23.00,,538.13,,538.13
12/09/2018 23.15,,542.08,,542.08
12/09/2018 23.30,,534.55,,534.55
12/09/2018 23.45,,523.82,,523.82
12/09/2018 24.00,,534,,534
13/09/2018 00.15,,519.95,,519.95
13/09/2018 00.30,,516.18,,516.18
13/09/2018 00.45,,514.08,,514.08
13/09/2018 01.00,,511.87,,511.87
13/09/2018 01.15,,510.35,,510.35
13/09/2018 01.30,,506.81,,506.81
13/09/2018 01.45,,501.63,,501.63
13/09/2018 02.00,,498.92,,498.92
13/09/2018 02.15,,504.05,,504.05
13/09/2018 02.30,,498.45,,498.45
13/09/2018 02.45,,495.4,,495.4
13/09/2018 03.00,,492.47,,492.47
13/09/2018 03.15,,491.26,,491.26
13/09/2018 03.30,,490.89,,490.89
13/09/2018 03.45,,486.61,,486.61
13/09/2018 04.00,,483.47,,483.47
13/09/2018 04.15,,490.37,,490.37
13/09/2018 04.30,,488.02,,488.02
13/09/2018 04.45,,487.79,,487.79
13/09/2018 05.00,,487.95,,487.95
13/09/2018 05.15,,492.11,,492.11
13/09/2018 05.30,,490.26,,490.26
13/09/2018 05.45,,503.65,,503.65
13/09/2018 06.00,,521.81,,521.81
13/09/2018 06.15,,524.06,,524.06
13/09/2018 06.30,,552.9,,552.9
13/09/2018 06.45,,581.11,,581.11
13/09/2018 07.00,,606.09,,606.09
13/09/2018 07.15,,631.6,,631.6
13/09/2018 07.30,,690.68,,690.68
13/09/2018 07.45,,752.71,,752.71
13/09/2018 08.00,,788.74,,788.74
13/09/2018 08.15,,911.99,,911.99
13/09/2018 08.30,,985.65,,985.65
13/09/2018 08.45,,1033.32,,1033.32
13/09/2018 09.00,,1037.8,,1037.8
13/09/2018 09.15,1041.9,,,1041.9
13/09/2018 09.30,1056,,,1056
13/09/2018 09.45,1068.37,,,1068.37
13/09/2018 10.00,1050.3,,,1050.3
13/09/2018 10.15,1072.08,,,1072.08
13/09/2018 10.30,1090.03,,,1090.03
13/09/2018 10.45,1089.85,,,1089.85
13/09/2018 11.00,1115.98,,,1115.98
13/09/2018 11.15,1105.75,,,1105.75
13/09/2018 11.30,1109.51,,,1109.51
13/09/2018 11.45,1040.74,,,1040.74
13/09/2018 12.00,1079.06,,,1079.06
13/09/2018 12.15,1091.45,,,1091.45
13/09/2018 12.30,1054.24,,,1054.24
13/09/2018 12.45,1061.5,,,1061.5
13/09/2018 13.00,1058.13,,,1058.13
13/09/2018 13.15,1061.35,,,1061.35
13/09/2018 13.30,1099.22,,,1099.22
13/09/2018 13.45,1104.06,,,1104.06
13/09/2018 14.00,1108.88,,,1108.88
13/09/2018 14.15,1101.4,,,1101.4
13/09/2018 14.30,1130.88,,,1130.88
13/09/2018 14.45,1130.56,,,1130.56
13/09/2018 15.00,1144.68,,,1144.68
13/09/2018 15.15,1141.43,,,1141.43
13/09/2018 15.30,1107.82,,,1107.82
13/09/2018 15.45,1087.95,,,1087.95
13/09/2018 16.00,1074.12,,,1074.12
13/09/2018 16.15,1068.95,,,1068.95
13/09/2018 16.30,1028.26,,,1028.26
13/09/2018 16.45,984.16,,,984.16
13/09/2018 17.00,931.83,,,931.83
13/09/2018 17.15,901.01,,,901.01
13/09/2018 17.30,889.73,,,889.73
13/09/2018 17.45,870.8,,,870.8
13/09/2018 18.00,842.64,,,842.64
13/09/2018 18.15,834.64,,,834.64
13/09/2018 18.30,821.29,,,821.29
13/09/2018 18.45,822.88,,,822.88
13/09/2018 19.00,808.06,,,808.06
13/09/2018 19.15,777.01,,,777.01
13/09/2018 19.30,749.39,,,749.39
13/09/2018 19.45,729.07,,,729.07
13/09/2018 20.00,703.15,,,703.15
13/09/2018 20.15,684.15,,,684.15
13/09/2018 20.30,664.84,,,664.84
13/09/2018 20.45,631.2,,,631.2
13/09/2018 21.00,606.77,,,606.77
13/09/2018 21.15,585.64,,,585.64
13/09/2018 21.30,573.21,,,573.21
13/09/2018 21.45,566.8,,,566.8
13/09/2018 22.00,560.11,,,560.11
13/09/2018 22.15,,553.66,,553.66
13/09/2018 22.30,,549.59,,549.59
13/09/2018 22.45,,544.09,,544.09
13/09/2018 23.00,,543.92,,543.92
13/09/2018 23.15,,540.08,,540.08
13/09/2018 23.30,,545.3,,545.3
13/09/2018 23.45,,537.4,,537.4
13/09/2018 24.00,,532.56,,532.56
14/09/2018 00.15,,528.72,,528.72
14/09/2018 00.30,,526.48,,526.48
14/09/2018 00.45,,518.13,,518.13
14/09/2018 01.00,,518.08,,518.08
14/09/2018 01.15,,516.81,,516.81
14/09/2018 01.30,,512.85,,512.85
14/09/2018 01.45,,508.26,,508.26
14/09/2018 02.00,,504.95,,504.95
14/09/2018 02.15,,502.44,,502.44
14/09/2018 02.30,,497.97,,497.97
14/09/2018 02.45,,494.63,,494.63
14/09/2018 03.00,,489.9,,489.9
14/09/2018 03.15,,490.28,,490.28
14/09/2018 03.30,,487.57,,487.57
14/09/2018 03.45,,486.52,,486.52
14/09/2018 04.00,,484.99,,484.99
14/09/2018 04.15,,487.76,,487.76
14/09/2018 04.30,,485.1,,485.1
14/09/2018 04.45,,482.86,,482.86
14/09/2018 05.00,,482.81,,482.81
14/09/2018 05.15,,485.76,,485.76
14/09/2018 05.30,,487.21,,487.21
14/09/2018 05.45,,497.81,,497.81
14/09/2018 06.00,,501.55,,501.55
14/09/2018 06.15,,515.34,,515.34
14/09/2018 06.30,,526.32,,526.32
14/09/2018 06.45,,557.11,,557.11
14/09/2018 07.00,,583.93,,583.93
14/09/2018 07.15,,621.65,,621.65
14/09/2018 07.30,,648.49,,648.49
14/09/2018 07.45,,706.07,,706.07
14/09/2018 08.00,,776.97,,776.97
14/09/2018 08.15,,894.93,,894.93
14/09/2018 08.30,,958.42,,958.42
14/09/2018 08.45,,979.18,,979.18
14/09/2018 09.00,,1038.01,,1038.01
14/09/2018 09.15,1051.66,,,1051.66
14/09/2018 09.30,1037.69,,,1037.69
14/09/2018 09.45,1051.11,,,1051.11
14/09/2018 10.00,1043.77,,,1043.77
14/09/2018 10.15,1059.84,,,1059.84
14/09/2018 10.30,1055.82,,,1055.82
14/09/2018 10.45,1077.17,,,1077.17
14/09/2018 11.00,1080.29,,,1080.29
14/09/2018 11.15,1088.87,,,1088.87
14/09/2018 11.30,1085.11,,,1085.11
14/09/2018 11.45,1116.8,,,1116.8
14/09/2018 12.00,1088.61,,,1088.61
14/09/2018 12.15,1085.8,,,1085.8
14/09/2018 12.30,1092.51,,,1092.51
14/09/2018 12.45,1090.96,,,1090.96
14/09/2018 13.00,1087.46,,,1087.46
14/09/2018 13.15,1104.78,,,1104.78
