,RATE A,RATE B,RATE C,Total
07/07/2018 18.30,,,549.38,549.38
07/07/2018 18.45,,,556.4,556.4
07/07/2018 19.00,,,559.88,559.88
07/07/2018 19.15,,,553.05,553.05
07/07/2018 19.30,,,544.13,544.13
07/07/2018 19.45,,,538.72,538.72
07/07/2018 20.00,,,534.47,534.47
07/07/2018 20.15,,,526.89,526.89
07/07/2018 20.30,,,517.9,517.9
07/07/2018 20.45,,,516.93,516.93
07/07/2018 21.00,,,517.39,517.39
07/07/2018 21.15,,,513.48,513.48
07/07/2018 21.30,,,513.81,513.81
07/07/2018 21.45,,,512.1,512.1
07/07/2018 22.00,,,504.81,504.81
07/07/2018 22.15,,,511.79,511.79
07/07/2018 22.30,,,515.5,515.5
07/07/2018 22.45,,,514.05,514.05
07/07/2018 23.00,,,509.77,509.77
07/07/2018 23.15,,,507.18,507.18
07/07/2018 23.30,,,508.24,508.24
07/07/2018 23.45,,,506.95,506.95
07/07/2018 24.00,,,501.65,501.65
08/07/2018 00.15,,,492.47,492.47
08/07/2018 00.30,,,499.9,499.9
08/07/2018 00.45,,,502,502
08/07/2018 01.00,,,497.79,497.79
08/07/2018 01.15,,,490.39,490.39
08/07/2018 01.30,,,490.13,490.13
08/07/2018 01.45,,,483.94,483.94
08/07/2018 02.00,,,480.39,480.39
08/07/2018 02.15,,,479.15,479.15
08/07/2018 02.30,,,478.05,478.05
08/07/2018 02.45,,,473.41,473.41
08/07/2018 03.00,,,470.21,470.21
08/07/2018 03.15,,,467.78,467.78
08/07/2018 03.30,,,464.49,464.49
08/07/2018 03.45,,,464.99,464.99
08/07/2018 04.00,,,465.07,465.07
08/07/2018 04.15,,,465.1,465.1
08/07/2018 04.30,,,464.2,464.2
08/07/2018 04.45,,,464.37,464.37
08/07/2018 05.00,,,459.62,459.62
08/07/2018 05.15,,,463.81,463.81
08/07/2018 05.30,,,466.95,466.95
08/07/2018 05.45,,,478.21,478.21
08/07/2018 06.00,,,474.39,474.39
08/07/2018 06.15,,,467.79,467.79
08/07/2018 06.30,,,468.24,468.24
08/07/2018 06.45,,,464.81,464.81
08/07/2018 07.00,,,472.08,472.08
08/07/2018 07.15,,,484.74,484.74
08/07/2018 07.30,,,480.42,480.42
08/07/2018 07.45,,,478.6,478.6
08/07/2018 08.00,,,497.34,497.34
08/07/2018 08.15,,,505.53,505.53
08/07/2018 08.30,,,498.03,498.03
08/07/2018 08.45,,,498.23,498.23
08/07/2018 09.00,,,497.77,497.77
08/07/2018 09.15,,,490.82,490.82
08/07/2018 09.30,,,507.61,507.61
08/07/2018 09.45,,,504.5,504.5
08/07/2018 10.00,,,520.87,520.87
08/07/2018 10.15,,,528.34,528.34
08/07/2018 10.30,,,525.85,525.85
08/07/2018 10.45,,,523.13,523.13
08/07/2018 11.00,,,528.93,528.93
08/07/2018 11.15,,,518.47,518.47
08/07/2018 11.30,,,506.94,506.94
08/07/2018 11.45,,,521.48,521.48
08/07/2018 12.00,,,516.27,516.27
08/07/2018 12.15,,,523.08,523.08
08/07/2018 12.30,,,525.5,525.5
08/07/2018 12.45,,,533.29,533.29
08/07/2018 13.00,,,532.56,532.56
08/07/2018 13.15,,,534.76,534.76
08/07/2018 13.30,,,541.32,541.32
08/07/2018 13.45,,,550.27,550.27
08/07/2018 14.00,,,559.56,559.56
08/07/2018 14.15,,,578.25,578.25
08/07/2018 14.30,,,565.08,565.08
08/07/2018 14.45,,,557.8,557.8
08/07/2018 15.00,,,559.77,559.77
08/07/2018 15.15,,,556.32,556.32
08/07/2018 15.30,,,561.16,561.16
08/07/2018 15.45,,,567.72,567.72
08/07/2018 16.00,,,558.22,558.22
08/07/2018 16.15,,,551.21,551.21
08/07/2018 16.30,,,530.89,530.89
08/07/2018 16.45,,,519.32,519.32
08/07/2018 17.00,,,519.16,519.16
08/07/2018 17.15,,,518.79,518.79
08/07/2018 17.30,,,514.9,514.9
08/07/2018 17.45,,,523.45,523.45
08/07/2018 18.00,,,533.39,533.39
08/07/2018 18.15,,,539.37,539.37
08/07/2018 18.30,,,545.35,545.35
08/07/2018 18.45,,,546.64,546.64
08/07/2018 19.00,,,550.35,550.35
08/07/2018 19.15,,,546.63,546.63
08/07/2018 19.30,,,540.11,540.11
08/07/2018 19.45,,,539.27,539.27
08/07/2018 20.00,,,540.38,540.38
08/07/2018 20.15,,,542.24,542.24
08/07/2018 20.30,,,536.29,536.29
08/07/2018 20.45,,,537.71,537.71
08/07/2018 21.00,,,539.24,539.24
08/07/2018 21.15,,,543.11,543.11
08/07/2018 21.30,,,536.84,536.84
08/07/2018 21.45,,,536.01,536.01
08/07/2018 22.00,,,534.18,534.18
08/07/2018 22.15,,,531.63,531.63
08/07/2018 22.30,,,526.82,526.82
08/07/2018 22.45,,,529.68,529.68
08/07/2018 23.00,,,525.43,525.43
08/07/2018 23.15,,,517.53,517.53
08/07/2018 23.30,,,519.63,519.63
08/07/2018 23.45,,,522,522
08/07/2018 24.00,,,520.05,520.05
09/07/2018 00.15,,512.92,,512.92
09/07/2018 00.30,,512.16,,512.16
09/07/2018 00.45,,515.76,,515.76
09/07/2018 01.00,,503.82,,503.82
09/07/2018 01.15,,483.05,,483.05
09/07/2018 01.30,,507.4,,507.4
09/07/2018 01.45,,502.15,,502.15
09/07/2018 02.00,,498.63,,498.63
09/07/2018 02.15,,498.79,,498.79
09/07/2018 02.30,,490.53,,490.53
09/07/2018 02.45,,485.07,,485.07
09/07/2018 03.00,,481.44,,481.44
09/07/2018 03.15,,477.79,,477.79
09/07/2018 03.30,,481.23,,481.23
09/07/2018 03.45,,474.15,,474.15
09/07/2018 04.00,,480.26,,480.26
09/07/2018 04.15,,481.6,,481.6
09/07/2018 04.30,,475.78,,475.78
09/07/2018 04.45,,477.71,,477.71
09/07/2018 05.00,,479.42,,479.42
09/07/2018 05.15,,477.53,,477.53
09/07/2018 05.30,,487.39,,487.39
09/07/2018 05.45,,494.74,,494.74
09/07/2018 06.00,,519.53,,519.53
09/07/2018 06.15,,532.74,,532.74
09/07/2018 06.30,,521.97,,521.97
09/07/2018 06.45,,551.06,,551.06
09/07/2018 07.00,,582.85,,582.85
09/07/2018 07.15,,656.83,,656.83
09/07/2018 07.30,,721.66,,721.66
09/07/2018 07.45,,783.14,,783.14
09/07/2018 08.00,,875.28,,875.28
09/07/2018 08.15,,993.69,,993.69
09/07/2018 08.30,,1077.59,,1077.59
09/07/2018 08.45,,1110.77,,1110.77
09/07/2018 09.00,,1135.75,,1135.75
09/07/2018 09.15,1152.36,,,1152.36
09/07/2018 09.30,1170.2,,,1170.2
09/07/2018 09.45,1176.38,,,1176.38
09/07/2018 10.00,1181.99,,,1181.99
09/07/2018 10.15,1200.2,,,1200.2
09/07/2018 10.30,1186.31,,,1186.31
09/07/2018 10.45,1180.91,,,1180.91
09/07/2018 11.00,1200.97,,,1200.97
09/07/2018 11.15,1187.76,,,1187.76
09/07/2018 11.30,1179.65,,,1179.65
09/07/2018 11.45,1186.09,,,1186.09
09/07/2018 12.00,1184.36,,,1184.36
09/07/2018 12.15,1161.6,,,1161.6
09/07/2018 12.30,1138.17,,,1138.17
09/07/2018 12.45,1133.02,,,1133.02
09/07/2018 13.00,1152.94,,,1152.94
09/07/2018 13.15,1199.55,,,1199.55
09/07/2018 13.30,1217.04,,,1217.04
09/07/2018 13.45,1230.86,,,1230.86
09/07/2018 14.00,1193.63,,,1193.63
09/07/2018 14.15,1172.13,,,1172.13
09/07/2018 14.30,1150.83,,,1150.83
09/07/2018 14.45,1163.86,,,1163.86
09/07/2018 15.00,1186.34,,,1186.34
09/07/2018 15.15,1185,,,1185
09/07/2018 15.30,1171.18,,,1171.18
09/07/2018 15.45,1193.17,,,1193.17
09/07/2018 16.00,1168.52,,,1168.52
09/07/2018 16.15,1106.35,,,1106.35
09/07/2018 16.30,1053.22,,,1053.22
09/07/2018 16.45,1004.11,,,1004.11
09/07/2018 17.00,961.05,,,961.05
09/07/2018 17.15,918.12,,,918.12
09/07/2018 17.30,875.25,,,875.25
09/07/2018 17.45,835.27,,,835.27
09/07/2018 18.00,823.82,,,823.82
09/07/2018 18.15,806.72,,,806.72
09/07/2018 18.30,800.29,,,800.29
09/07/2018 18.45,774.22,,,774.22
09/07/2018 19.00,751.27,,,751.27
09/07/2018 19.15,731.21,,,731.21
09/07/2018 19.30,707.79,,,707.79
09/07/2018 19.45,686.44,,,686.44
09/07/2018 20.00,660.67,,,660.67
09/07/2018 20.15,617.19,,,617.19
09/07/2018 20.30,608.78,,,608.78
09/07/2018 20.45,593.8,,,593.8
09/07/2018 21.00,576.93,,,576.93
09/07/2018 21.15,566.25,,,566.25
09/07/2018 21.30,559.16,,,559.16
09/07/2018 21.45,558.67,,,558.67
09/07/2018 22.00,546.47,,,546.47
09/07/2018 22.15,,538.76,,538.76
09/07/2018 22.30,,540.01,,540.01
09/07/2018 22.45,,533.06,,533.06
09/07/2018 23.00,,531.66,,531.66
09/07/2018 23.15,,530.4,,530.4
09/07/2018 23.30,,527.74,,527.74
09/07/2018 23.45,,525.74,,525.74
09/07/2018 24.00,,521.74,,521.74
10/07/2018 00.15,,519.64,,519.64
10/07/2018 00.30,,520.89,,520.89
10/07/2018 00.45,,514.84,,514.84
10/07/2018 01.00,,510.26,,510.26
10/07/2018 01.15,,503.68,,503.68
10/07/2018 01.30,,497.08,,497.08
10/07/2018 01.45,,486.53,,486.53
10/07/2018 02.00,,488.52,,488.52
10/07/2018 02.15,,489.21,,489.21
10/07/2018 02.30,,484.37,,484.37
10/07/2018 02.45,,482.95,,482.95
10/07/2018 03.00,,481.2,,481.2
10/07/2018 03.15,,479.84,,479.84
10/07/2018 03.30,,478.78,,478.78
10/07/2018 03.45,,477.32,,477.32
10/07/2018 04.00,,482.31,,482.31
10/07/2018 04.15,,481.03,,481.03
10/07/2018 04.30,,474.89,,474.89
10/07/2018 04.45,,476.11,,476.11
10/07/2018 05.00,,484.5,,484.5
10/07/2018 05.15,,488.08,,488.08
10/07/2018 05.30,,494.63,,494.63
10/07/2018 05.45,,503.15,,503.15
10/07/2018 06.00,,531.74,,531.74
10/07/2018 06.15,,590.8,,590.8
10/07/2018 06.30,,604.7,,604.7
10/07/2018 06.45,,620.06,,620.06
10/07/2018 07.00,,644.8,,644.8
10/07/2018 07.15,,698.71,,698.71
10/07/2018 07.30,,757.77,,757.77
10/07/2018 07.45,,809.43,,809.43
10/07/2018 08.00,,900.56,,900.56
10/07/2018 08.15,,996.95,,996.95
10/07/2018 08.30,,1046.64,,1046.64
10/07/2018 08.45,,1090.8,,1090.8
10/07/2018 09.00,,1134.94,,1134.94
10/07/2018 09.15,1167.15,,,1167.15
10/07/2018 09.30,1146.54,,,1146.54
10/07/2018 09.45,1149.43,,,1149.43
10/07/2018 10.00,1154.78,,,1154.78
10/07/2018 10.15,1151.59,,,1151.59
10/07/2018 10.30,1163.15,,,1163.15
10/07/2018 10.45,1164.89,,,1164.89
10/07/2018 11.00,1162.46,,,1162.46
10/07/2018 11.15,1142.62,,,1142.62
10/07/2018 11.30,1122.65,,,1122.65
10/07/2018 11.45,1145.75,,,1145.75
10/07/2018 12.00,1115.12,,,1115.12
10/07/2018 12.15,1114.78,,,1114.78
10/07/2018 12.30,1129.07,,,1129.07
10/07/2018 12.45,1140.51,,,1140.51
10/07/2018 13.00,1133.57,,,1133.57
10/07/2018 13.15,1139.19,,,1139.19
10/07/2018 13.30,1165.83,,,1165.83
10/07/2018 13.45,1150.25,,,1150.25
10/07/2018 14.00,1163.51,,,1163.51
10/07/2018 14.15,1195.55,,,1195.55
10/07/2018 14.30,1178.41,,,1178.41
10/07/2018 14.45,1172.78,,,1172.78
10/07/2018 15.00,1136.88,,,1136.88
10/07/2018 15.15,1119.27,,,1119.27
10/07/2018 15.30,1096.59,,,1096.59
10/07/2018 15.45,1125.33,,,1125.33
10/07/2018 16.00,1082.75,,,1082.75
10/07/2018 16.15,1045.24,,,1045.24
10/07/2018 16.30,1021.89,,,1021.89
10/07/2018 16.45,960.94,,,960.94
10/07/2018 17.00,918.09,,,918.09
10/07/2018 17.15,886.89,,,886.89
10/07/2018 17.30,849.45,,,849.45
10/07/2018 17.45,832.66,,,832.66
10/07/2018 18.00,814.77,,,814.77
10/07/2018 18.15,810.5,,,810.5
10/07/2018 18.30,790.8,,,790.8
10/07/2018 18.45,770.43,,,770.43
10/07/2018 19.00,743.82,,,743.82
10/07/2018 19.15,715.71,,,715.71
10/07/2018 19.30,701.42,,,701.42
10/07/2018 19.45,673.96,,,673.96
10/07/2018 20.00,655.02,,,655.02
10/07/2018 20.15,626.3,,,626.3
10/07/2018 20.30,584.95,,,584.95
10/07/2018 20.45,572.98,,,572.98
10/07/2018 21.00,570.29,,,570.29
10/07/2018 21.15,554.85,,,554.85
10/07/2018 21.30,552.71,,,552.71
10/07/2018 21.45,550.29,,,550.29
10/07/2018 22.00,550.11,,,550.11
10/07/2018 22.15,,540.76,,540.76
10/07/2018 22.30,,529.63,,529.63
10/07/2018 22.45,,531.26,,531.26
10/07/2018 23.00,,525.6,,525.6
10/07/2018 23.15,,525.95,,525.95
10/07/2018 23.30,,530.85,,530.85
10/07/2018 23.45,,530.24,,530.24
10/07/2018 24.00,,520.27,,520.27
11/07/2018 00.15,,510.71,,510.71
11/07/2018 00.30,,508.02,,508.02
11/07/2018 00.45,,508.61,,508.61
11/07/2018 01.00,,502.87,,502.87
11/07/2018 01.15,,500.23,,500.23
11/07/2018 01.30,,502.16,,502.16
11/07/2018 01.45,,503.34,,503.34
11/07/2018 02.00,,498,,498
11/07/2018 02.15,,499.02,,499.02
11/07/2018 02.30,,498.03,,498.03
11/07/2018 02.45,,487.79,,487.79
11/07/2018 03.00,,482.11,,482.11
11/07/2018 03.15,,481.2,,481.2
11/07/2018 03.30,,474.02,,474.02
11/07/2018 03.45,,473.6,,473.6
11/07/2018 04.00,,475.81,,475.81
11/07/2018 04.15,,472.63,,472.63
11/07/2018 04.30,,469.41,,469.41
11/07/2018 04.45,,467.03,,467.03
11/07/2018 05.00,,470.73,,470.73
11/07/2018 05.15,,477.53,,477.53
11/07/2018 05.30,,481.78,,481.78
11/07/2018 05.45,,483.42,,483.42
11/07/2018 06.00,,495.07,,495.07
11/07/2018 06.15,,525.31,,525.31
11/07/2018 06.30,,550.71,,550.71
11/07/2018 06.45,,562.24,,562.24
11/07/2018 07.00,,610.96,,610.96
11/07/2018 07.15,,659.18,,659.18
11/07/2018 07.30,,707.25,,707.25
11/07/2018 07.45,,784.98,,784.98
11/07/2018 08.00,,862.41,,862.41
11/07/2018 08.15,,911.01,,911.01
11/07/2018 08.30,,1010.06,,1010.06
11/07/2018 08.45,,1047.45,,1047.45
11/07/2018 09.00,,1102.3,,1102.3
11/07/2018 09.15,1079.22,,,1079.22
11/07/2018 09.30,1110.74,,,1110.74
11/07/2018 09.45,1133.99,,,1133.99
11/07/2018 10.00,1123.73,,,1123.73
11/07/2018 10.15,1123.44,,,1123.44
11/07/2018 10.30,1118.32,,,1118.32
11/07/2018 10.45,1144.25,,,1144.25
11/07/2018 11.00,1119.33,,,1119.33
11/07/2018 11.15,1129.73,,,1129.73
11/07/2018 11.30,1134.09,,,1134.09
11/07/2018 11.45,1132.65,,,1132.65
11/07/2018 12.00,1099.48,,,1099.48
11/07/2018 12.15,1077.54,,,1077.54
11/07/2018 12.30,1048.84,,,1048.84
11/07/2018 12.45,1068.88,,,1068.88
11/07/2018 13.00,1036,,,1036
11/07/2018 13.15,1048.61,,,1048.61
11/07/2018 13.30,1065.66,,,1065.66
11/07/2018 13.45,1082.45,,,1082.45
11/07/2018 14.00,1089.41,,,1089.41
11/07/2018 14.15,1069.45,,,1069.45
11/07/2018 14.30,1046.82,,,1046.82
11/07/2018 14.45,1044.88,,,1044.88
11/07/2018 15.00,1030.03,,,1030.03
11/07/2018 15.15,1042.03,,,1042.03
11/07/2018 15.30,1043.09,,,1043.09
11/07/2018 15.45,1040.53,,,1040.53
11/07/2018 16.00,1026.16,,,1026.16
11/07/2018 16.15,990.84,,,990.84
11/07/2018 16.30,945.7,,,945.7
11/07/2018 16.45,900.28,,,900.28
11/07/2018 17.00,858.91,,,858.91
11/07/2018 17.15,815.56,,,815.56
11/07/2018 17.30,802.8,,,802.8
11/07/2018 17.45,799.76,,,799.76
11/07/2018 18.00,784.13,,,784.13
11/07/2018 18.15,773.05,,,773.05
11/07/2018 18.30,756.56,,,756.56
11/07/2018 18.45,750.69,,,750.69
11/07/2018 19.00,742.42,,,742.42
11/07/2018 19.15,714.45,,,714.45
11/07/2018 19.30,679.65,,,679.65
11/07/2018 19.45,660.78,,,660.78
11/07/2018 20.00,637.51,,,637.51
11/07/2018 20.15,612.17,,,612.17
11/07/2018 20.30,599.62,,,599.62
11/07/2018 20.45,580.75,,,580.75
11/07/2018 21.00,573.96,,,573.96
11/07/2018 21.15,555.74,,,555.74
11/07/2018 21.30,551,,,551
11/07/2018 21.45,548.08,,,548.08
11/07/2018 22.00,548.59,,,548.59
11/07/2018 22.15,,538.51,,538.51
11/07/2018 22.30,,539.69,,539.69
11/07/2018 22.45,,536.97,,536.97
11/07/2018 23.00,,529.84,,529.84
11/07/2018 23.15,,526.48,,526.48
11/07/2018 23.30,,525.68,,525.68
11/07/2018 23.45,,531.43,,531.43
11/07/2018 24.00,,524.1,,524.1
12/07/2018 00.15,,518.22,,518.22
12/07/2018 00.30,,518.37,,518.37
12/07/2018 00.45,,513.71,,513.71
12/07/2018 01.00,,516.58,,516.58
12/07/2018 01.15,,516.43,,516.43
12/07/2018 01.30,,505.58,,505.58
12/07/2018 01.45,,503.55,,503.55
12/07/2018 02.00,,500.13,,500.13
12/07/2018 02.15,,492.79,,492.79
12/07/2018 02.30,,488.68,,488.68
12/07/2018 02.45,,481.39,,481.39
12/07/2018 03.00,,480.02,,480.02
12/07/2018 03.15,,472.66,,472.66
12/07/2018 03.30,,475.57,,475.57
12/07/2018 03.45,,472.81,,472.81
12/07/2018 04.00,,470.95,,470.95
12/07/2018 04.15,,465.65,,465.65
12/07/2018 04.30,,464.83,,464.83
12/07/2018 04.45,,466.21,,466.21
12/07/2018 05.00,,469.62,,469.62
12/07/2018 05.15,,475.21,,475.21
12/07/2018 05.30,,487.11,,487.11
12/07/2018 05.45,,494.89,,494.89
12/07/2018 06.00,,500.16,,500.16
12/07/2018 06.15,,508.14,,508.14
12/07/2018 06.30,,518.29,,518.29
12/07/2018 06.45,,534.16,,534.16
12/07/2018 07.00,,574.29,,574.29
12/07/2018 07.15,,619.41,,619.41
12/07/2018 07.30,,713.28,,713.28
12/07/2018 07.45,,751.44,,751.44
12/07/2018 08.00,,839.16,,839.16
12/07/2018 08.15,,914.41,,914.41
12/07/2018 08.30,,968.05,,968.05
12/07/2018 08.45,,1018.69,,1018.69
12/07/2018 09.00,,1052.4,,1052.4
12/07/2018 09.15,1028.95,,,1028.95
12/07/2018 09.30,1067.5,,,1067.5
12/07/2018 09.45,1076.04,,,1076.04
12/07/2018 10.00,1085.7,,,1085.7
12/07/2018 10.15,1081.14,,,1081.14
12/07/2018 10.30,1080.17,,,1080.17
12/07/2018 10.45,1058.96,,,1058.96
12/07/2018 11.00,1078.08,,,1078.08
12/07/2018 11.15,1082.04,,,1082.04
12/07/2018 11.30,1072.35,,,1072.35
12/07/2018 11.45,1079.06,,,1079.06
12/07/2018 12.00,1062.8,,,1062.8
12/07/2018 12.15,1054.87,,,1054.87
12/07/2018 12.30,1010.39,,,1010.39
12/07/2018 12.45,1017.45,,,1017.45
12/07/2018 13.00,1009.79,,,1009.79
12/07/2018 13.15,1076.01,,,1076.01
12/07/2018 13.30,1084.32,,,1084.32
12/07/2018 13.45,1099.75,,,1099.75
12/07/2018 14.00,1096.74,,,1096.74
12/07/2018 14.15,1124.64,,,1124.64
12/07/2018 14.30,1126.7,,,1126.7
12/07/2018 14.45,1119.96,,,1119.96
12/07/2018 15.00,1118.53,,,1118.53
12/07/2018 15.15,1121.33,,,1121.33
12/07/2018 15.30,1116.94,,,1116.94
12/07/2018 15.45,1110.19,,,1110.19
12/07/2018 16.00,1107.07,,,1107.07
12/07/2018 16.15,1013.27,,,1013.27
12/07/2018 16.30,975.44,,,975.44
12/07/2018 16.45,914.84,,,914.84
12/07/2018 17.00,862.8,,,862.8
12/07/2018 17.15,842.33,,,842.33
12/07/2018 17.30,809.4,,,809.4
12/07/2018 17.45,781.14,,,781.14
12/07/2018 18.00,763.37,,,763.37
12/07/2018 18.15,760.63,,,760.63
12/07/2018 18.30,748.26,,,748.26
12/07/2018 18.45,737.36,,,737.36
12/07/2018 19.00,719.92,,,719.92
12/07/2018 19.15,696.83,,,696.83
12/07/2018 19.30,667.63,,,667.63
12/07/2018 19.45,668.36,,,668.36
12/07/2018 20.00,619.32,,,619.32
12/07/2018 20.15,600.09,,,600.09
12/07/2018 20.30,583.4,,,583.4
12/07/2018 20.45,562.87,,,562.87
12/07/2018 21.00,563.61,,,563.61
12/07/2018 21.15,556.59,,,556.59
12/07/2018 21.30,551.22,,,551.22
12/07/2018 21.45,548.84,,,548.84
12/07/2018 22.00,549.93,,,549.93
12/07/2018 22.15,,550.71,,550.71
12/07/2018 22.30,,549.98,,549.98
12/07/2018 22.45,,545.21,,545.21
12/07/2018 23.00,,534.24,,534.24
12/07/2018 23.15,,530.55,,530.55
12/07/2018 23.30,,528.5,,528.5
12/07/2018 23.45,,519.35,,519.35
12/07/2018 24.00,,515.34,,515.34
13/07/2018 00.15,,505.48,,505.48
13/07/2018 00.30,,503.77,,503.77
13/07/2018 00.45,,502.58,,502.58
13/07/2018 01.00,,500.71,,500.71
13/07/2018 01.15,,490.24,,490.24
13/07/2018 01.30,,491,,491
13/07/2018 01.45,,492.68,,492.68
13/07/2018 02.00,,497.06,,497.06
13/07/2018 02.15,,498.34,,498.34
13/07/2018 02.30,,494.02,,494.02
13/07/2018 02.45,,488.26,,488.26
13/07/2018 03.00,,479.58,,479.58
13/07/2018 03.15,,474.42,,474.42
13/07/2018 03.30,,474.53,,474.53
13/07/2018 03.45,,472.99,,472.99
13/07/2018 04.00,,471.45,,471.45
13/07/2018 04.15,,470.32,,470.32
13/07/2018 04.30,,462.53,,462.53
13/07/2018 04.45,,461.24,,461.24
13/07/2018 05.00,,467.24,,467.24
13/07/2018 05.15,,470.42,,470.42
13/07/2018 05.30,,475.21,,475.21
13/07/2018 05.45,,485.69,,485.69
13/07/2018 06.00,,494.47,,494.47
13/07/2018 06.15,,531.03,,531.03
13/07/2018 06.30,,531.53,,531.53
13/07/2018 06.45,,558.82,,558.82
13/07/2018 07.00,,614.25,,614.25
13/07/2018 07.15,,673.73,,673.73
13/07/2018 07.30,,726.02,,726.02
13/07/2018 07.45,,791.95,,791.95
13/07/2018 08.00,,856.24,,856.24
13/07/2018 08.15,,927.78,,927.78
13/07/2018 08.30,,991.58,,991.58
13/07/2018 08.45,,990.23,,990.23
13/07/2018 09.00,,1031.76,,1031.76
13/07/2018 09.15,1059.27,,,1059.27
13/07/2018 09.30,1044.66,,,1044.66
13/07/2018 09.45,1052.87,,,1052.87
13/07/2018 10.00,1056.58,,,1056.58
13/07/2018 10.15,1074.14,,,1074.14
13/07/2018 10.30,1051.48,,,1051.48
13/07/2018 10.45,1034.9,,,1034.9
13/07/2018 11.00,1042.45,,,1042.45
13/07/2018 11.15,1038.22,,,1038.22
13/07/2018 11.30,1077.58,,,1077.58
13/07/2018 11.45,1033.61,,,1033.61
13/07/2018 12.00,1051.77,,,1051.77
13/07/2018 12.15,1018.98,,,1018.98
13/07/2018 12.30,1005.98,,,1005.98
13/07/2018 12.45,1061.67,,,1061.67
13/07/2018 13.00,1062.75,,,1062.75
13/07/2018 13.15,1058.46,,,1058.46
13/07/2018 13.30,1089.7,,,1089.7
13/07/2018 13.45,1106.83,,,1106.83
13/07/2018 14.00,1076.66,,,1076.66
13/07/2018 14.15,1072.87,,,1072.87
13/07/2018 14.30,1095.25,,,1095.25
13/07/2018 14.45,1093.24,,,1093.24
13/07/2018 15.00,1098.61,,,1098.61
13/07/2018 15.15,1085.79,,,1085.79
13/07/2018 15.30,1066.38,,,1066.38
13/07/2018 15.45,1046.22,,,1046.22
13/07/2018 16.00,967.83,,,967.83
13/07/2018 16.15,946.37,,,946.37
13/07/2018 16.30,932.12,,,932.12
13/07/2018 16.45,903.36,,,903.36
13/07/2018 17.00,867.53,,,867.53
13/07/2018 17.15,830.37,,,830.37
13/07/2018 17.30,782.63,,,782.63
13/07/2018 17.45,751.18,,,751.18
13/07/2018 18.00,736.89,,,736.89
13/07/2018 18.15,716.07,,,716.07
13/07/2018 18.30,700.02,,,700.02
13/07/2018 18.45,684.97,,,684.97
13/07/2018 19.00,666.59,,,666.59
13/07/2018 19.15,659.05,,,659.05
13/07/2018 19.30,637.85,,,637.85
13/07/2018 19.45,604.74,,,604.74
13/07/2018 20.00,581.43,,,581.43
13/07/2018 20.15,553.95,,,553.95
13/07/2018 20.30,555.22,,,555.22
13/07/2018 20.45,554,,,554
13/07/2018 21.00,543.53,,,543.53
13/07/2018 21.15,535.45,,,535.45
13/07/2018 21.30,530.93,,,530.93
13/07/2018 21.45,525.19,,,525.19
13/07/2018 22.00,526.79,,,526.79
13/07/2018 22.15,,525.22,,525.22
13/07/2018 22.30,,526.21,,526.21
13/07/2018 22.45,,517.98,,517.98
13/07/2018 23.00,,516.71,,516.71
13/07/2018 23.15,,517,,517
13/07/2018 23.30,,512.97,,512.97
13/07/2018 23.45,,522.64,,522.64
13/07/2018 24.00,,523.26,,523.26
14/07/2018 00.15,,,521.63,521.63
14/07/2018 00.30,,,511.94,511.94
14/07/2018 00.45,,,510.95,510.95
14/07/2018 01.00,,,507.61,507.61
14/07/2018 01.15,,,500.21,500.21
14/07/2018 01.30,,,495.86,495.86
14/07/2018 01.45,,,493.79,493.79
14/07/2018 02.00,,,492.5,492.5
14/07/2018 02.15,,,495.69,495.69
14/07/2018 02.30,,,486.69,486.69
14/07/2018 02.45,,,483.69,483.69
14/07/2018 03.00,,,477.6,477.6
14/07/2018 03.15,,,470.76,470.76
14/07/2018 03.30,,,471.63,471.63
14/07/2018 03.45,,,471.03,471.03
14/07/2018 04.00,,,468.52,468.52
14/07/2018 04.15,,,475.1,475.1
14/07/2018 04.30,,,470.73,470.73
14/07/2018 04.45,,,469.34,469.34
14/07/2018 05.00,,,469.47,469.47
14/07/2018 05.15,,,471.79,471.79
14/07/2018 05.30,,,473.66,473.66
14/07/2018 05.45,,,483.02,483.02
14/07/2018 06.00,,,487.68,487.68
14/07/2018 06.15,,,497.05,497.05
14/07/2018 06.30,,,509.03,509.03
14/07/2018 06.45,,,496.15,496.15
14/07/2018 07.00,,,507.69,507.69
14/07/2018 07.15,,,520.98,520.98
14/07/2018 07.30,,,523.69,523.69
14/07/2018 07.45,,,543.97,543.97
14/07/2018 08.00,,,566.25,566.25
14/07/2018 08.15,,,597.7,597.7
14/07/2018 08.30,,,623.65,623.65
14/07/2018 08.45,,,624.72,624.72
14/07/2018 09.00,,,626.62,626.62
14/07/2018 09.15,,,641.28,641.28
14/07/2018 09.30,,,662.83,662.83
14/07/2018 09.45,,,658.05,658.05
14/07/2018 10.00,,,664.01,664.01
14/07/2018 10.15,,,671.99,671.99
14/07/2018 10.30,,,696.73,696.73
14/07/2018 10.45,,,708.12,708.12
14/07/2018 11.00,,,670.54,670.54
14/07/2018 11.15,,,682.39,682.39
14/07/2018 11.30,,,680.23,680.23
14/07/2018 11.45,,,669.88,669.88
14/07/2018 12.00,,,657.09,657.09
14/07/2018 12.15,,,670.72,670.72
14/07/2018 12.30,,,672.44,672.44
14/07/2018 12.45,,,656.1,656.1
14/07/2018 13.00,,,646.77,646.77
14/07/2018 13.15,,,642.73,642.73
