,RATE A,RATE B,RATE C,Total
04/03/2018 18.45,,,648.81,648.81
04/03/2018 19.00,,,652.73,652.73
04/03/2018 19.15,,,625.81,625.81
04/03/2018 19.30,,,593.04,593.04
04/03/2018 19.45,,,588.25,588.25
04/03/2018 20.00,,,575.88,575.88
04/03/2018 20.15,,,577.53,577.53
04/03/2018 20.30,,,569.53,569.53
04/03/2018 20.45,,,570.85,570.85
04/03/2018 21.00,,,559.77,559.77
04/03/2018 21.15,,,574.37,574.37
04/03/2018 21.30,,,580.88,580.88
04/03/2018 21.45,,,577.46,577.46
04/03/2018 22.00,,,580.59,580.59
04/03/2018 22.15,,,581.75,581.75
04/03/2018 22.30,,,580.69,580.69
04/03/2018 22.45,,,577.32,577.32
04/03/2018 23.00,,,576.91,576.91
04/03/2018 23.15,,,574.64,574.64
04/03/2018 23.30,,,575.29,575.29
04/03/2018 23.45,,,569.64,569.64
04/03/2018 24.00,,,567.01,567.01
05/03/2018 00.15,,566.53,,566.53
05/03/2018 00.30,,556.34,,556.34
05/03/2018 00.45,,545.35,,545.35
05/03/2018 01.00,,540.76,,540.76
05/03/2018 01.15,,544.37,,544.37
05/03/2018 01.30,,541.06,,541.06
05/03/2018 01.45,,533.92,,533.92
05/03/2018 02.00,,533.22,,533.22
05/03/2018 02.15,,529.95,,529.95
05/03/2018 02.30,,527.16,,527.16
05/03/2018 02.45,,519.37,,519.37
05/03/2018 03.00,,516.85,,516.85
05/03/2018 03.15,,519.52,,519.52
05/03/2018 03.30,,515.82,,515.82
05/03/2018 03.45,,511.35,,511.35
05/03/2018 04.00,,508.61,,508.61
05/03/2018 04.15,,517.81,,517.81
05/03/2018 04.30,,515.48,,515.48
05/03/2018 04.45,,514.84,,514.84
05/03/2018 05.00,,505.42,,505.42
05/03/2018 05.15,,512.27,,512.27
05/03/2018 05.30,,522.71,,522.71
05/03/2018 05.45,,524.63,,524.63
05/03/2018 06.00,,535.06,,535.06
05/03/2018 06.15,,546.3,,546.3
05/03/2018 06.30,,550.5,,550.5
05/03/2018 06.45,,570.32,,570.32
05/03/2018 07.00,,598.95,,598.95
05/03/2018 07.15,,667.36,,667.36
05/03/2018 07.30,,740.48,,740.48
05/03/2018 07.45,,815.87,,815.87
05/03/2018 08.00,,891.3,,891.3
05/03/2018 08.15,,987.92,,987.92
05/03/2018 08.30,,1056.06,,1056.06
05/03/2018 08.45,,1135.4,,1135.4
05/03/2018 09.00,,1110.96,,1110.96
05/03/2018 09.15,1205.21,,,1205.21
05/03/2018 09.30,1172.12,,,1172.12
05/03/2018 09.45,1171.17,,,1171.17
05/03/2018 10.00,1163.57,,,1163.57
05/03/2018 10.15,1160.47,,,1160.47
05/03/2018 10.30,1197.81,,,1197.81
05/03/2018 10.45,1204.54,,,1204.54
05/03/2018 11.00,1237.52,,,1237.52
05/03/2018 11.15,1249.66,,,1249.66
05/03/2018 11.30,1193.76,,,1193.76
05/03/2018 11.45,1237.2,,,1237.2
05/03/2018 12.00,1226.63,,,1226.63
05/03/2018 12.15,1242.97,,,1242.97
05/03/2018 12.30,1216.52,,,1216.52
05/03/2018 12.45,1201.57,,,1201.57
05/03/2018 13.00,1228.47,,,1228.47
05/03/2018 13.15,1235.74,,,1235.74
05/03/2018 13.30,1247.65,,,1247.65
05/03/2018 13.45,1242.58,,,1242.58
05/03/2018 14.00,1214.73,,,1214.73
05/03/2018 14.15,1213.5,,,1213.5
05/03/2018 14.30,1256.48,,,1256.48
05/03/2018 14.45,1227.99,,,1227.99
05/03/2018 15.00,1232.84,,,1232.84
05/03/2018 15.15,1221.37,,,1221.37
05/03/2018 15.30,1215.73,,,1215.73
05/03/2018 15.45,1196.94,,,1196.94
05/03/2018 16.00,1170.91,,,1170.91
05/03/2018 16.15,1158.33,,,1158.33
05/03/2018 16.30,1125.09,,,1125.09
05/03/2018 16.45,1035.97,,,1035.97
05/03/2018 17.00,974.7,,,974.7
