,RATE A,RATE B,RATE C,Total
05/08/2018 10.30,,,574.12,574.12
05/08/2018 10.45,,,566.06,566.06
05/08/2018 11.00,,,618.73,618.73
05/08/2018 11.15,,,656.2,656.2
05/08/2018 11.30,,,631.96,631.96
05/08/2018 11.45,,,635.09,635.09
05/08/2018 12.00,,,653.91,653.91
05/08/2018 12.15,,,623.44,623.44
05/08/2018 12.30,,,636.25,636.25
05/08/2018 12.45,,,681.02,681.02
05/08/2018 13.00,,,677.38,677.38
05/08/2018 13.15,,,646.06,646.06
05/08/2018 13.30,,,651.28,651.28
05/08/2018 13.45,,,639.99,639.99
05/08/2018 14.00,,,661.07,661.07
05/08/2018 14.15,,,653.81,653.81
05/08/2018 14.30,,,638.07,638.07
05/08/2018 14.45,,,629.64,629.64
05/08/2018 15.00,,,663.02,663.02
05/08/2018 15.15,,,662.89,662.89
05/08/2018 15.30,,,677.88,677.88
05/08/2018 15.45,,,643.67,643.67
05/08/2018 16.00,,,637.31,637.31
05/08/2018 16.15,,,630.51,630.51
05/08/2018 16.30,,,614.99,614.99
05/08/2018 16.45,,,603.61,603.61
05/08/2018 17.00,,,606.06,606.06
05/08/2018 17.15,,,600.83,600.83
05/08/2018 17.30,,,601.57,601.57
05/08/2018 17.45,,,604.54,604.54
05/08/2018 18.00,,,605.4,605.4
05/08/2018 18.15,,,612.99,612.99
05/08/2018 18.30,,,610.64,610.64
05/08/2018 18.45,,,621.17,621.17
05/08/2018 19.00,,,615.78,615.78
05/08/2018 19.15,,,611.32,611.32
05/08/2018 19.30,,,607.32,607.32
05/08/2018 19.45,,,607.49,607.49
05/08/2018 20.00,,,606.61,606.61
05/08/2018 20.15,,,601.27,601.27
05/08/2018 20.30,,,600.46,600.46
05/08/2018 20.45,,,595.12,595.12
05/08/2018 21.00,,,587.53,587.53
05/08/2018 21.15,,,585.72,585.72
05/08/2018 21.30,,,583.7,583.7
05/08/2018 21.45,,,583.66,583.66
05/08/2018 22.00,,,584.12,584.12
05/08/2018 22.15,,,577.88,577.88
05/08/2018 22.30,,,578.98,578.98
05/08/2018 22.45,,,583.69,583.69
05/08/2018 23.00,,,577.03,577.03
05/08/2018 23.15,,,577.21,577.21
05/08/2018 23.30,,,584.38,584.38
05/08/2018 23.45,,,594.64,594.64
05/08/2018 24.00,,,589.59,589.59
06/08/2018 00.15,,588.37,,588.37
06/08/2018 00.30,,589.24,,589.24
06/08/2018 00.45,,586.74,,586.74
06/08/2018 01.00,,584.69,,584.69
06/08/2018 01.15,,581.79,,581.79
06/08/2018 01.30,,576.11,,576.11
06/08/2018 01.45,,577.11,,577.11
06/08/2018 02.00,,576.16,,576.16
06/08/2018 02.15,,574.09,,574.09
06/08/2018 02.30,,570.38,,570.38
06/08/2018 02.45,,564.88,,564.88
06/08/2018 03.00,,568.03,,568.03
06/08/2018 03.15,,563.88,,563.88
06/08/2018 03.30,,557.69,,557.69
06/08/2018 03.45,,556.21,,556.21
06/08/2018 04.00,,556.48,,556.48
06/08/2018 04.15,,557.8,,557.8
06/08/2018 04.30,,545,,545
06/08/2018 04.45,,546.09,,546.09
06/08/2018 05.00,,549.63,,549.63
06/08/2018 05.15,,556.88,,556.88
06/08/2018 05.30,,565.21,,565.21
06/08/2018 05.45,,564.19,,564.19
06/08/2018 06.00,,578.32,,578.32
06/08/2018 06.15,,568.62,,568.62
06/08/2018 06.30,,576.4,,576.4
06/08/2018 06.45,,586.85,,586.85
06/08/2018 07.00,,612.65,,612.65
06/08/2018 07.15,,665.63,,665.63
